General : End date,"11/8/2022 11:49 AM"
"3.92600","0.42616","0.19377"
"3.95200","0.42868","0.19198"
"3.97800","0.43125","0.19330"
"4.00400","0.43393","0.19895"
"4.03000","0.43655","0.19680"
"4.05600","0.43913","0.19388"
"4.08200","0.44170","0.19290"
"4.10800","0.44438","0.19696"
"4.13400","0.44700","0.19991"
"4.16000","0.44968","0.20012"
"4.18600","0.45225","0.21124"
"4.21200","0.45493","0.19615"
"4.23800","0.45750","0.20895"
"4.26400","0.46012","0.19749"
"4.29000","0.46259","0.20017"
"4.31600","0.46527","0.21099"
"4.34200","0.46784","0.20693"
"4.36800","0.47046","0.20408"
"4.39400","0.47298","0.21092"
"4.42000","0.47566","0.20691"
"4.44600","0.47823","0.20897"
"4.47200","0.48075","0.20771"
"4.49800","0.48332","0.20878"
"4.52400","0.48600","0.22053"
"4.55000","0.48857","0.21340"
"4.57600","0.49120","0.21345"
"4.60200","0.49377","0.22294"
"4.62800","0.49645","0.21521"
"4.65400","0.49896","0.21207"
"4.68000","0.50164","0.21084"
"4.70600","0.50427","0.21726"
"4.73200","0.50695","0.22030"
"4.75800","0.50946","0.22612"
"4.78400","0.51209","0.21657"
"4.81000","0.51471","0.22631"
"4.83600","0.51729","0.22724"
"4.86200","0.51986","0.23283"
"4.88800","0.52248","0.22582"
"4.91400","0.52500","0.22310"
"4.94000","0.52763","0.22164"
"4.96600","0.53020","0.22584"
"4.99200","0.53282","0.23319"
"5.01800","0.53534","0.22445"
"5.04400","0.53796","0.22214"
"5.07000","0.54054","0.23610"
"5.09600","0.54316","0.23272"
"5.12200","0.54579","0.24804"
"5.14800","0.54841","0.25228"
"5.17400","0.55098","0.24214"
"5.20000","0.55361","0.23650"
"5.22600","0.55629","0.23571"
"5.25200","0.55886","0.23382"
"5.27800","0.56143","0.23169"
"5.30400","0.56400","0.23283"
"5.33000","0.56668","0.23491"
"5.35600","0.56920","0.25032"
"5.38200","0.57177","0.24336"
"5.40800","0.57439","0.25549"
"5.43400","0.57707","0.24743"
"5.46000","0.57959","0.24862"
"5.48600","0.58216","0.26288"
"5.51200","0.58473","0.25961"
"5.53800","0.58741","0.24862"
"5.56400","0.58993","0.24014"
"5.59000","0.59250","0.24722"
"5.61600","0.59513","0.25509"
"5.64200","0.59780","0.27234"
"5.66800","0.60032","0.27068"
"5.69400","0.60295","0.25520"
"5.72000","0.60552","0.24518"
"5.74600","0.60825","0.24381"
"5.77200","0.61077","0.25005"
"5.79800","0.61339","0.26235"
"5.82400","0.61602","0.27117"
"5.85000","0.61864","0.27416"
"5.87600","0.62121","0.26775"
"5.90200","0.62379","0.26544"
"5.92800","0.62636","0.26261"
"5.95400","0.62909","0.25497"
"5.98000","0.63161","0.25823"
"6.00600","0.63423","0.26871"
"6.03200","0.63680","0.27915"
"6.05800","0.63948","0.28118"
"6.08400","0.64195","0.27120"
"6.11000","0.64452","0.27267"
"6.13600","0.64709","0.27226"
"6.16200","0.64982","0.27584"
"6.18800","0.65234","0.28276"
"6.21400","0.65491","0.27766"
"6.24000","0.65754","0.27573"
"6.26600","0.66016","0.27700"
"6.29200","0.66279","0.28163"
"6.31800","0.66541","0.27896"
"6.34400","0.66804","0.27415"
"6.37000","0.67066","0.28611"
"6.39600","0.67329","0.28817"
"6.42200","0.67586","0.28486"
"6.44800","0.67843","0.29917"
"6.47400","0.68105","0.28958"
"6.50000","0.68368","0.28359"
"6.52600","0.68620","0.28849"
"6.55200","0.68882","0.29221"
"6.57800","0.69145","0.27970"
"6.60400","0.69402","0.27838"
"6.63000","0.69654","0.29540"
"6.65600","0.69916","0.29594"
"6.68200","0.70179","0.29207"
"6.70800","0.70436","0.27712"
"6.73400","0.70693","0.28832"
"6.76000","0.70961","0.30163"
"6.78600","0.71218","0.30108"
"6.81200","0.71486","0.30149"
"6.83800","0.71743","0.29520"
"6.86400","0.72011","0.29762"
"6.89000","0.72268","0.30144"
"6.91600","0.72530","0.30872"
"6.94200","0.72788","0.30130"
"6.96800","0.73050","0.29687"
"6.99400","0.73302","0.30893"
"7.02000","0.73564","0.29772"
"7.04600","0.73821","0.28526"
"7.07200","0.74084","0.29295"
"7.09800","0.74341","0.30209"
"7.12400","0.74604","0.30403"
"7.15000","0.74855","0.30653"
"7.17600","0.75118","0.30723"
"7.20200","0.75375","0.30008"
"7.22800","0.75638","0.31049"
"7.25400","0.75889","0.32115"
"7.28000","0.76162","0.31791"
"7.30600","0.76420","0.31312"
"7.33200","0.76682","0.31184"
"7.35800","0.76939","0.30066"
"7.38400","0.77212","0.30400"
"7.41000","0.77464","0.31021"
"7.43600","0.77727","0.31753"
"7.46200","0.77984","0.31195"
"7.48800","0.78252","0.31660"
"7.51400","0.78498","0.31674"
"7.54000","0.78761","0.32494"
"7.56600","0.79023","0.31990"
"7.59200","0.79280","0.32017"
"7.61800","0.79537","0.33027"
"7.64400","0.79795","0.33352"
"7.67000","0.80057","0.33062"
"7.69600","0.80314","0.33467"
"7.72200","0.80566","0.33753"
"7.74800","0.80834","0.32811"
"7.77400","0.81096","0.32495"
"7.80000","0.81354","0.33197"
"7.82600","0.81616","0.32504"
"7.85200","0.81873","0.32675"
"7.87800","0.82141","0.33117"
"7.90400","0.82404","0.33847"
"7.93000","0.82661","0.33862"
"7.95600","0.82923","0.33618"
"7.98200","0.83186","0.33293"
"8.00800","0.83448","0.33180"
"8.03400","0.83700","0.34408"
"8.06000","0.83957","0.33369"
"8.08600","0.84225","0.34315"
"8.11200","0.84482","0.35450"
"8.13800","0.84739","0.34705"
"8.16400","0.84996","0.34099"
"8.19000","0.85264","0.34194"
"8.21600","0.85516","0.34578"
"8.24200","0.85773","0.35192"
"8.26800","0.86030","0.35368"
"8.29400","0.86304","0.34662"
"8.32000","0.86555","0.34283"
"8.34600","0.86813","0.34885"
"8.37200","0.87075","0.35712"
"8.39800","0.87343","0.34998"
"8.42400","0.87600","0.35115"
"8.45000","0.87862","0.34739"
"8.47600","0.88120","0.35041"
"8.50200","0.88387","0.35414"
"8.52800","0.88645","0.35194"
"8.55400","0.88912","0.35044"
"8.58000","0.89159","0.35538"
"8.60600","0.89427","0.35959"
"8.63200","0.89689","0.35400"
"8.65800","0.89946","0.35523"
"8.68400","0.90198","0.36249"
"8.71000","0.90466","0.36971"
"8.73600","0.90723","0.36854"
"8.76200","0.90975","0.35756"
"8.78800","0.91232","0.35526"
"8.81400","0.91500","0.36513"
"8.84000","0.91757","0.36973"
"8.86600","0.92014","0.37468"
"8.89200","0.92277","0.37713"
"8.91800","0.92539","0.37997"
"8.94400","0.92796","0.36405"
"8.97000","0.93064","0.36554"
"8.99600","0.93321","0.36904"
"9.02200","0.93589","0.36901"
"9.04800","0.93846","0.37959"
"9.07400","0.94109","0.36944"
"9.10000","0.94371","0.37067"
"9.12600","0.94629","0.37106"
"9.15200","0.94886","0.38246"
"9.17800","0.95148","0.37830"
"9.20400","0.95405","0.38092"
"9.23000","0.95662","0.37678"
"9.25600","0.95920","0.38192"
"9.28200","0.96177","0.38100"
"9.30800","0.96439","0.37357"
"9.33400","0.96691","0.38378"
"9.36000","0.96954","0.38214"
"9.38600","0.97211","0.39501"
"9.41200","0.97473","0.39819"
"9.43800","0.97736","0.38353"
"9.46400","0.97993","0.38600"
"9.49000","0.98255","0.39270"
"9.51600","0.98529","0.39338"
"9.54200","0.98786","0.39450"
"9.56800","0.99048","0.39308"
"9.59400","0.99300","0.39632"
"9.62000","0.99573","0.39750"
"9.64600","0.99825","0.39105"
"9.67200","1.00077","0.39856"
"9.69800","1.00339","0.40475"
"9.72400","1.00612","0.38737"
"9.75000","1.00859","0.40087"
"9.77600","1.01116","0.39811"
"9.80200","1.01373","0.40135"
"9.82800","1.01646","0.39003"
"9.85400","1.01888","0.39382"
"9.88000","1.02150","0.40755"
"9.90600","1.02412","0.41013"
"9.93200","1.02675","0.40987"
"9.95800","1.02932","0.40022"
"9.98400","1.03195","0.40523"
"10.01000","1.03452","0.40171"
"10.03600","1.03725","0.40350"
"10.06200","1.03982","0.40404"
"10.08800","1.04245","0.40662"
"10.11400","1.04502","0.40181"
"10.14000","1.04770","0.40887"
"10.16600","1.05027","0.41397"
"10.19200","1.05284","0.40949"
"10.21800","1.05541","0.40564"
"10.24400","1.05809","0.41573"
"10.27000","1.06061","0.41630"
"10.29600","1.06318","0.41508"
"10.32200","1.06575","0.41073"
"10.34800","1.06843","0.40398"
"10.37400","1.07095","0.41289"
"10.40000","1.07352","0.42252"
"10.42600","1.07614","0.41829"
"10.45200","1.07877","0.41238"
"10.47800","1.08134","0.41213"
"10.50400","1.08396","0.41573"
"10.53000","1.08659","0.42691"
"10.55600","1.08921","0.42276"
"10.58200","1.09179","0.43311"
"10.60800","1.09441","0.42657"
"10.63400","1.09704","0.42649"
"10.66000","1.09966","0.42734"
"10.68600","1.10229","0.42843"
"10.71200","1.10480","0.42547"
"10.73800","1.10743","0.42542"
"10.76400","1.11005","0.43064"
"10.79000","1.11263","0.42718"
"10.81600","1.11520","0.43643"
"10.84200","1.11787","0.44039"
"10.86800","1.12045","0.43542"
"10.89400","1.12296","0.43899"
"10.92000","1.12554","0.43763"
"10.94600","1.12821","0.44388"
"10.97200","1.13079","0.43853"
"10.99800","1.13336","0.44114"
"11.02400","1.13593","0.44783"
"11.05000","1.13866","0.44097"
"11.07600","1.14112","0.43398"
"11.10200","1.14380","0.44532"
"11.12800","1.14643","0.44449"
"11.15400","1.14911","0.44734"
"11.18000","1.15163","0.44462"
"11.20600","1.15430","0.44958"
"11.23200","1.15688","0.44840"
"11.25800","1.15950","0.45269"
"11.28400","1.16202","0.44974"
"11.31000","1.16470","0.45925"
"11.33600","1.16721","0.46042"
"11.36200","1.16989","0.45718"
"11.38800","1.17241","0.45203"
"11.41400","1.17509","0.45040"
"11.44000","1.17761","0.45789"
"11.46600","1.18018","0.45166"
"11.49200","1.18275","0.45090"
"11.51800","1.18532","0.45753"
"11.54400","1.18789","0.45416"
"11.57000","1.19057","0.45621"
"11.59600","1.19314","0.46058"
"11.62200","1.19577","0.46501"
"11.64800","1.19839","0.45596"
"11.67400","1.20107","0.46389"
"11.70000","1.20364","0.47135"
"11.72600","1.20621","0.45911"
"11.75200","1.20889","0.46571"
"11.77800","1.21152","0.46857"
"11.80400","1.21398","0.45426"
"11.83000","1.21661","0.46717"
"11.85600","1.21929","0.46938"
"11.88200","1.22186","0.47046"
"11.90800","1.22438","0.47012"
"11.93400","1.22695","0.47194"
"11.96000","1.22962","0.47362"
"11.98600","1.23214","0.47400"
"12.01200","1.23466","0.46745"
"12.03800","1.23729","0.46578"
"12.06400","1.23996","0.47062"
"12.09000","1.24254","0.47033"
"12.11600","1.24511","0.48153"
"12.14200","1.24773","0.48688"
"12.16800","1.25041","0.48401"
"12.19400","1.25304","0.48865"
"12.22000","1.25561","0.48858"
"12.24600","1.25818","0.47724"
"12.27200","1.26086","0.48644"
"12.29800","1.26348","0.49323"
"12.32400","1.26605","0.48673"
"12.35000","1.26857","0.48801"
"12.37600","1.27125","0.49600"
"12.40200","1.27382","0.48650"
"12.42800","1.27634","0.47970"
"12.45400","1.27891","0.48445"
"12.48000","1.28164","0.48838"
"12.50600","1.28411","0.48405"
"12.53200","1.28668","0.49297"
"12.55800","1.28925","0.49472"
"12.58400","1.29204","0.48467"
"12.61000","1.29455","0.48716"
"12.63600","1.29718","0.48645"
"12.66200","1.29975","0.48192"
"12.68800","1.30243","0.48857"
"12.71400","1.30500","0.48745"
"12.74000","1.30768","0.48911"
"12.76600","1.31020","0.49403"
"12.79200","1.31287","0.49541"
"12.81800","1.31545","0.48787"
"12.84400","1.31807","0.49476"
"12.87000","1.32059","0.49675"
"12.89600","1.32327","0.49398"
"12.92200","1.32584","0.49841"
"12.94800","1.32841","0.50495"
"12.97400","1.33098","0.50590"
"13.00000","1.33361","0.50245"
"13.02600","1.33618","0.51065"
"13.05200","1.33875","0.50563"
"13.07800","1.34132","0.51159"
"13.10400","1.34400","0.50756"
"13.13000","1.34657","0.51313"
"13.15600","1.34914","0.51745"
"13.18200","1.35182","0.51426"
"13.20800","1.35439","0.50404"
"13.23400","1.35696","0.50410"
"13.26000","1.35964","0.50696"
"13.28600","1.36227","0.50582"
"13.31200","1.36489","0.51274"
"13.33800","1.36746","0.51800"
"13.36400","1.37009","0.51586"
"13.39000","1.37266","0.51442"
"13.41600","1.37518","0.51181"
"13.44200","1.37780","0.50720"
"13.46800","1.38038","0.51256"
"13.49400","1.38300","0.51723"
"13.52000","1.38557","0.52251"
"13.54600","1.38814","0.52302"
"13.57200","1.39071","0.52567"
"13.59800","1.39334","0.52421"
"13.62400","1.39591","0.53116"
"13.65000","1.39854","0.54044"
"13.67600","1.40111","0.53692"
"13.70200","1.40379","0.52577"
"13.72800","1.40636","0.53375"
"13.75400","1.40898","0.53235"
"13.78000","1.41161","0.53059"
"13.80600","1.41429","0.54052"
"13.83200","1.41680","0.53503"
"13.85800","1.41943","0.52906"
"13.88400","1.42200","0.53083"
"13.91000","1.42473","0.52205"
"13.93600","1.42714","0.53464"
"13.96200","1.42977","0.53202"
"13.98800","1.43239","0.53406"
"14.01400","1.43507","0.54424"
"14.04000","1.43759","0.53185"
"14.06600","1.44021","0.53384"
"14.09200","1.44279","0.53657"
"14.11800","1.44541","0.53286"
"14.14400","1.44793","0.54398"
"14.17000","1.45050","0.54520"
"14.19600","1.45312","0.54198"
"14.22200","1.45575","0.53696"
"14.24800","1.45832","0.54363"
"14.27400","1.46095","0.55215"
"14.30000","1.46357","0.54605"
"14.32600","1.46625","0.54227"
"14.35200","1.46882","0.53387"
"14.37800","1.47145","0.54007"
"14.40400","1.47407","0.54678"
"14.43000","1.47670","0.54841"
"14.45600","1.47927","0.54706"
"14.48200","1.48179","0.54122"
"14.50800","1.48446","0.53973"
"14.53400","1.48709","0.54904"
"14.56000","1.48955","0.54204"
"14.58600","1.49218","0.55272"
"14.61200","1.49480","0.55369"
"14.63800","1.49737","0.55105"
"14.66400","1.49989","0.55960"
"14.69000","1.50246","0.55671"
"14.71600","1.50514","0.55467"
"14.74200","1.50771","0.54952"
"14.76800","1.51029","0.55442"
"14.79400","1.51291","0.55528"
"14.82000","1.51559","0.55573"
"14.84600","1.51821","0.56142"
"14.87200","1.52084","0.56783"
"14.89800","1.52341","0.57922"
"14.92400","1.52609","0.57956"
"14.95000","1.52866","0.56494"
"14.97600","1.53129","0.56019"
"15.00200","1.53380","0.56421"
"15.02800","1.53643","0.56219"
"15.05400","1.53905","0.56676"
"15.08000","1.54163","0.56615"
"15.10600","1.54414","0.57081"
"15.13200","1.54688","0.57693"
"15.15800","1.54939","0.57954"
"15.18400","1.55196","0.57360"
"15.21000","1.55448","0.58484"
"15.23600","1.55721","0.57254"
"15.26200","1.55979","0.56805"
"15.28800","1.56236","0.57216"
"15.31400","1.56493","0.58611"
"15.34000","1.56766","0.57611"
"15.36600","1.57018","0.57356"
"15.39200","1.57286","0.57385"
"15.41800","1.57548","0.58019"
"15.44400","1.57811","0.58977"
"15.47000","1.58062","0.58293"
"15.49600","1.58330","0.57502"
"15.52200","1.58587","0.57847"
"15.54800","1.58845","0.58255"
"15.57400","1.59102","0.58331"
"15.60000","1.59370","0.58483"
"15.62600","1.59621","0.59196"
"15.65200","1.59884","0.59312"
"15.67800","1.60141","0.59159"
"15.70400","1.60404","0.58865"
"15.73000","1.60655","0.58616"
"15.75600","1.60918","0.59054"
"15.78200","1.61175","0.58699"
"15.80800","1.61432","0.59539"
"15.83400","1.61695","0.59579"
"15.86000","1.61962","0.59643"
"15.88600","1.62220","0.59738"
"15.91200","1.62477","0.58969"
"15.93800","1.62745","0.58389"
"15.96400","1.63002","0.58163"
"15.99000","1.63264","0.59278"
"16.01600","1.63521","0.60440"
"16.04200","1.63789","0.61156"
"16.06800","1.64041","0.59796"
"16.09400","1.64298","0.59710"
"16.12000","1.64561","0.61009"
"16.14600","1.64829","0.60432"
"16.17200","1.65080","0.60731"
"16.19800","1.65337","0.59840"
"16.22400","1.65595","0.59738"
"16.25000","1.65863","0.60093"
"16.27600","1.66114","0.60547"
"16.30200","1.66371","0.60302"
"16.32800","1.66634","0.59882"
"16.35400","1.66896","0.60490"
"16.38000","1.67148","0.61005"
"16.40600","1.67411","0.61838"
"16.43200","1.67668","0.61484"
"16.45800","1.67946","0.61287"
"16.48400","1.68198","0.62193"
"16.51000","1.68466","0.61381"
"16.53600","1.68718","0.60968"
"16.56200","1.68986","0.61096"
"16.58800","1.69248","0.61483"
"16.61400","1.69500","0.61613"
"16.64000","1.69757","0.61978"
"16.66600","1.70030","0.62030"
"16.69200","1.70282","0.62112"
"16.71800","1.70539","0.62200"
"16.74400","1.70796","0.61492"
"16.77000","1.71064","0.61975"
"16.79600","1.71316","0.62566"
"16.82200","1.71573","0.62514"
"16.84800","1.71830","0.62509"
"16.87400","1.72098","0.62544"
"16.90000","1.72350","0.63162"
"16.92600","1.72613","0.62603"
"16.95200","1.72875","0.62829"
"16.97800","1.73143","0.63119"
"17.00400","1.73400","0.62750"
"17.03000","1.73662","0.63732"
"17.05600","1.73925","0.63810"
"17.08200","1.74187","0.62976"
"17.10800","1.74450","0.62187"
"17.13400","1.74707","0.62233"
"17.16000","1.74959","0.63243"
"17.18600","1.75227","0.63007"
"17.21200","1.75489","0.63281"
"17.23800","1.75741","0.63456"
"17.26400","1.75998","0.63518"
"17.29000","1.76261","0.64147"
"17.31600","1.76518","0.64088"
"17.34200","1.76770","0.64066"
"17.36800","1.77032","0.63390"
"17.39400","1.77295","0.62982"
"17.42000","1.77552","0.62860"
"17.44600","1.77809","0.62726"
"17.47200","1.78082","0.63774"
"17.49800","1.78339","0.63422"
"17.52400","1.78596","0.64313"
"17.55000","1.78859","0.63398"
"17.57600","1.79132","0.62967"
"17.60200","1.79389","0.63543"
"17.62800","1.79646","0.65527"
"17.65400","1.79909","0.64984"
"17.68000","1.80171","0.64534"
"17.70600","1.80423","0.65382"
"17.73200","1.80686","0.63954"
"17.75800","1.80943","0.63475"
"17.78400","1.81205","0.63932"
"17.81000","1.81463","0.65157"
"17.83600","1.81720","0.65592"
"17.86200","1.81977","0.65193"
"17.88800","1.82239","0.65429"
"17.91400","1.82491","0.65096"
"17.94000","1.82754","0.65575"
"17.96600","1.83011","0.65755"
"17.99200","1.83279","0.65400"
"18.01800","1.83536","0.64607"
"18.04400","1.83798","0.65779"
"18.07000","1.84061","0.65522"
"18.09600","1.84329","0.65285"
"18.12200","1.84586","0.64596"
"18.14800","1.84843","0.66169"
"18.17400","1.85100","0.66282"
"18.20000","1.85373","0.66275"
"18.22600","1.85620","0.65419"
"18.25200","1.85877","0.64492"
"18.27800","1.86139","0.65652"
"18.30400","1.86407","0.66640"
"18.33000","1.86659","0.66990"
"18.35600","1.86916","0.66317"
"18.38200","1.87179","0.65944"
"18.40800","1.87441","0.67291"
"18.43400","1.87687","0.67337"
"18.46000","1.87955","0.65919"
"18.48600","1.88218","0.66237"
"18.51200","1.88475","0.67046"
"18.53800","1.88732","0.65959"
"18.56400","1.88995","0.66715"
"18.59000","1.89257","0.67178"
"18.61600","1.89520","0.67444"
"18.64200","1.89777","0.67469"
"18.66800","1.90039","0.67596"
"18.69400","1.90302","0.66509"
"18.72000","1.90564","0.66169"
"18.74600","1.90821","0.67209"
"18.77200","1.91079","0.67549"
"18.79800","1.91341","0.67996"
"18.82400","1.91604","0.68101"
"18.85000","1.91861","0.68773"
"18.87600","1.92112","0.68378"
"18.90200","1.92380","0.67804"
"18.92800","1.92637","0.68160"
"18.95400","1.92889","0.67937"
"18.98000","1.93146","0.67629"
"19.00600","1.93420","0.69131"
"19.03200","1.93677","0.67762"
"19.05800","1.93934","0.67789"
"19.08400","1.94191","0.68012"
"19.11000","1.94459","0.68422"
"19.13600","1.94716","0.70627"
"19.16200","1.94979","0.70478"
"19.18800","1.95236","0.70164"
"19.21400","1.95504","0.69651"
"19.24000","1.95761","0.69259"
"19.26600","1.96023","0.69539"
"19.29200","1.96275","0.70405"
"19.31800","1.96543","0.69556"
"19.34400","1.96805","0.69202"
"19.37000","1.97063","0.69564"
"19.39600","1.97320","0.70117"
"19.42200","1.97588","0.69634"
"19.44800","1.97845","0.68870"
"19.47400","1.98102","0.69383"
"19.50000","1.98348","0.69977"
"19.52600","1.98621","0.70123"
"19.55200","1.98879","0.71008"
"19.57800","1.99136","0.70630"
"19.60400","1.99393","0.70121"
"19.63000","1.99661","0.70137"
"19.65600","1.99918","0.69000"
"19.68200","2.00186","0.68911"
"19.70800","2.00443","0.69383"
"19.73400","2.00711","0.70168"
"19.76000","2.00968","0.70208"
"19.78600","2.01230","0.70487"
"19.81200","2.01487","0.71818"
"19.83800","2.01745","0.71256"
"19.86400","2.02002","0.71122"
"19.89000","2.02264","0.71319"
"19.91600","2.02527","0.71221"
"19.94200","2.02784","0.70364"
"19.96800","2.03041","0.70221"
"19.99400","2.03298","0.71782"
"20.02000","2.03561","0.71417"
"20.04600","2.03813","0.70488"
"20.07200","2.04075","0.70323"
"20.09800","2.04332","0.71355"
"20.12400","2.04595","0.72490"
"20.15000","2.04857","0.72145"
"20.17600","2.05114","0.71067"
"20.20200","2.05377","0.71670"
"20.22800","2.05650","0.71667"
"20.25400","2.05907","0.71661"
"20.28000","2.06164","0.72079"
"20.30600","2.06421","0.71981"
"20.33200","2.06695","0.72720"
"20.35800","2.06946","0.72653"
"20.38400","2.07198","0.72680"
"20.41000","2.07461","0.71256"
"20.43600","2.07729","0.71523"
"20.46200","2.07980","0.71837"
"20.48800","2.08237","0.72539"
"20.51400","2.08495","0.72697"
"20.54000","2.08763","0.72639"
"20.56600","2.09009","0.72855"
"20.59200","2.09266","0.72993"
"20.61800","2.09534","0.73202"
"20.64400","2.09802","0.73344"
"20.67000","2.10054","0.72074"
"20.69600","2.10316","0.72635"
"20.72200","2.10573","0.73135"
"20.74800","2.10846","0.73186"
"20.77400","2.11104","0.72700"
"20.80000","2.11366","0.72083"
"20.82600","2.11623","0.72639"
"20.85200","2.11891","0.75014"
"20.87800","2.12143","0.74608"
"20.90400","2.12400","0.73698"
"20.93000","2.12657","0.74724"
"20.95600","2.12930","0.73830"
"20.98200","2.13182","0.73753"
"21.00800","2.13439","0.74500"
"21.03400","2.13696","0.74757"
"21.06000","2.13964","0.74413"
"21.08600","2.14211","0.73711"
"21.11200","2.14468","0.74238"
"21.13800","2.14736","0.74163"
"21.16400","2.15004","0.74821"
