General : End date,"11/8/2022 12:15 PM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"11/8/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.72021","0.02990"
"0.02600","0.75857","0.07193"
"0.05200","0.87364","0.14411"
"0.07800","1.06313","0.24638"
"0.10400","1.31132","0.39839"
"0.13000","1.58411","0.56703"
"0.15600","1.86825","0.75730"
"0.18200","2.13289","0.94085"
"0.20800","2.36936","1.10428"
"0.23400","2.59125","1.25218"
"0.26000","2.80655","1.36717"
"0.28600","3.01859","1.47584"
"0.31200","3.22891","1.59300"
"0.33800","3.43827","1.70084"
"0.36400","3.64714","1.80757"
"0.39000","3.85554","1.90512"
"0.41600","4.06382","2.01880"
"0.44200","4.27200","2.12653"
"0.46800","4.48007","2.22144"
"0.49400","4.68814","2.31767"
"0.52000","4.89616","2.40390"
"0.54600","5.10418","2.49269"
"0.57200","5.31220","2.58939"
"0.59800","5.52021","2.67370"
"0.62400","5.72818","2.76103"
"0.65000","5.93620","2.84504"
"0.67600","6.14416","2.92960"
"0.70200","6.35218","3.00556"
"0.72800","6.56020","3.08069"
"0.75400","6.76816","3.14132"
"0.78000","6.97618","3.21460"
"0.80600","7.18420","3.30010"
"0.83200","7.39221","3.37320"
"0.85800","7.60018","3.45198"
"0.88400","7.80814","3.52291"
"0.91000","8.01616","3.59937"
"0.93600","8.22418","3.69059"
"0.96200","8.43225","3.77622"
"0.98800","8.64021","3.86011"
"1.01400","8.84823","3.95512"
"1.04000","9.05625","4.05945"
"1.06600","9.26421","4.18288"
"1.09200","9.47218","4.31043"
"1.11800","9.68020","4.45083"
"1.14400","9.88821","4.60699"
"1.15800","10.00029","4.70525"
