General : End date,"11/8/2022 11:54 AM"
"3.92600","4.31454","1.73892"
"3.95200","4.34052","1.74173"
"3.97800","4.36655","1.76025"
"4.00400","4.39264","1.77027"
"4.03000","4.41868","1.77800"
"4.05600","4.44471","1.79363"
"4.08200","4.47059","1.80328"
"4.10800","4.49662","1.81182"
"4.13400","4.52255","1.81619"
"4.16000","4.54859","1.82638"
"4.18600","4.57452","1.82394"
"4.21200","4.60061","1.83572"
"4.23800","4.62659","1.85046"
"4.26400","4.65263","1.85514"
"4.29000","4.67861","1.86978"
"4.31600","4.70459","1.88609"
"4.34200","4.73052","1.88583"
"4.36800","4.75650","1.90337"
"4.39400","4.78254","1.90965"
"4.42000","4.80857","1.91698"
"4.44600","4.83461","1.91684"
"4.47200","4.86064","1.92604"
"4.49800","4.88663","1.93552"
"4.52400","4.91255","1.94456"
"4.55000","4.93854","1.95586"
"4.57600","4.96446","1.95907"
"4.60200","4.99055","1.97331"
"4.62800","5.01664","1.97855"
"4.65400","5.04268","1.98654"
"4.68000","5.06866","1.99385"
"4.70600","5.09470","2.00836"
"4.73200","5.12057","2.01642"
"4.75800","5.14655","2.02862"
"4.78400","5.17248","2.02713"
"4.81000","5.19852","2.03048"
"4.83600","5.22455","2.03846"
"4.86200","5.25070","2.04520"
"4.88800","5.27668","2.06071"
"4.91400","5.30271","2.06216"
"4.94000","5.32859","2.06387"
"4.96600","5.35463","2.07521"
"4.99200","5.38050","2.07103"
"5.01800","5.40654","2.08733"
"5.04400","5.43257","2.10155"
"5.07000","5.45861","2.11002"
"5.09600","5.48464","2.11133"
"5.12200","5.51068","2.11845"
"5.14800","5.53661","2.11844"
"5.17400","5.56259","2.13072"
"5.20000","5.58852","2.13969"
"5.22600","5.61450","2.15257"
"5.25200","5.64054","2.15993"
"5.27800","5.66663","2.15956"
"5.30400","5.69271","2.17367"
"5.33000","5.71864","2.17563"
"5.35600","5.74463","2.18691"
"5.38200","5.77055","2.18741"
"5.40800","5.79654","2.20228"
"5.43400","5.82246","2.21332"
"5.46000","5.84855","2.21281"
"5.48600","5.87464","2.22095"
"5.51200","5.90068","2.22058"
"5.53800","5.92666","2.22941"
"5.56400","5.95264","2.24371"
"5.59000","5.97857","2.25119"
"5.61600","6.00461","2.24093"
"5.64200","6.03054","2.24901"
"5.66800","6.05657","2.26185"
"5.69400","6.08261","2.26426"
"5.72000","6.10870","2.28452"
"5.74600","6.13468","2.28733"
"5.77200","6.16066","2.28529"
"5.79800","6.18654","2.28624"
"5.82400","6.21252","2.29418"
"5.85000","6.23850","2.30902"
"5.87600","6.26454","2.31544"
"5.90200","6.29057","2.32065"
"5.92800","6.31671","2.31978"
"5.95400","6.34270","2.32820"
"5.98000","6.36868","2.34347"
"6.00600","6.39461","2.35525"
"6.03200","6.42054","2.34706"
"6.05800","6.44652","2.35133"
"6.08400","6.47250","2.35347"
"6.11000","6.49854","2.35893"
"6.13600","6.52462","2.36026"
"6.16200","6.55066","2.37328"
"6.18800","6.57664","2.38203"
"6.21400","6.60262","2.38551"
"6.24000","6.62855","2.38906"
"6.26600","6.65454","2.40602"
"6.29200","6.68052","2.40862"
"6.31800","6.70655","2.41718"
"6.34400","6.73259","2.42373"
"6.37000","6.75862","2.43365"
"6.39600","6.78461","2.42948"
"6.42200","6.81064","2.43053"
"6.44800","6.83657","2.44923"
"6.47400","6.86261","2.45582"
"6.50000","6.88854","2.46654"
"6.52600","6.91463","2.46555"
"6.55200","6.94061","2.46828"
"6.57800","6.96670","2.47056"
"6.60400","6.99268","2.46530"
"6.63000","7.01866","2.46128"
"6.65600","7.04459","2.48323"
"6.68200","7.07057","2.49248"
"6.70800","7.09650","2.50464"
"6.73400","7.12254","2.50467"
"6.76000","7.14857","2.50204"
"6.78600","7.17466","2.52731"
"6.81200","7.20064","2.52680"
"6.83800","7.22668","2.52682"
"6.86400","7.25266","2.52902"
"6.89000","7.27859","2.54318"
"6.91600","7.30452","2.54169"
"6.94200","7.33055","2.54676"
"6.96800","7.35654","2.54756"
"6.99400","7.38262","2.55419"
"7.02000","7.40861","2.56085"
"7.04600","7.43464","2.57736"
"7.07200","7.46062","2.57363"
"7.09800","7.48661","2.59507"
"7.12400","7.51254","2.59368"
"7.15000","7.53846","2.59803"
"7.17600","7.56455","2.60465"
"7.20200","7.59059","2.60327"
"7.22800","7.61673","2.61105"
"7.25400","7.64266","2.60847"
"7.28000","7.66870","2.60649"
"7.30600","7.69462","2.60835"
"7.33200","7.72061","2.62539"
"7.35800","7.74648","2.64371"
"7.38400","7.77252","2.64277"
"7.41000","7.79855","2.65634"
"7.43600","7.82464","2.64762"
"7.46200","7.85068","2.66039"
"7.48800","7.87671","2.66003"
"7.51400","7.90264","2.67812"
"7.54000","7.92862","2.68180"
"7.56600","7.95450","2.69004"
"7.59200","7.98059","2.69797"
"7.61800","8.00657","2.70285"
"7.64400","8.03266","2.71250"
"7.67000","8.05864","2.72095"
"7.69600","8.08468","2.72950"
"7.72200","8.11061","2.72230"
"7.74800","8.13659","2.72836"
"7.77400","8.16252","2.74480"
"7.80000","8.18855","2.75763"
"7.82600","8.21454","2.76617"
"7.85200","8.24063","2.75175"
"7.87800","8.26661","2.74768"
"7.90400","8.29264","2.77349"
"7.93000","8.31863","2.78501"
"7.95600","8.34455","2.79838"
"7.98200","8.37054","2.80760"
"8.00800","8.39646","2.81334"
"8.03400","8.42255","2.81510"
"8.06000","8.44864","2.82643"
"8.08600","8.47473","2.84550"
"8.11200","8.50071","2.84377"
"8.13800","8.52664","2.85626"
"8.16400","8.55257","2.85604"
"8.19000","8.57855","2.86558"
"8.21600","8.60454","2.87714"
"8.24200","8.63057","2.88887"
"8.26800","8.65661","2.89656"
"8.29400","8.68270","2.89979"
"8.32000","8.70868","2.91475"
"8.34600","8.73471","2.91958"
"8.37200","8.76059","2.91708"
"8.39800","8.78657","2.93457"
"8.42400","8.81250","2.94002"
"8.45000","8.83859","2.94847"
"8.47600","8.86462","2.94763"
"8.50200","8.89066","2.96304"
"8.52800","8.91664","2.96780"
"8.55400","8.94268","2.98528"
"8.58000","8.96861","2.97990"
"8.60600","8.99459","2.99355"
"8.63200","9.02052","3.00688"
"8.65800","9.04655","3.00005"
"8.68400","9.07254","3.01094"
"8.71000","9.09863","3.03623"
"8.73600","9.12461","3.03863"
"8.76200","9.15064","3.04210"
"8.78800","9.17663","3.03895"
"8.81400","9.20261","3.06311"
"8.84000","9.22854","3.06632"
"8.86600","9.25452","3.07043"
"8.89200","9.28061","3.08790"
"8.91800","9.30664","3.07590"
"8.94400","9.33268","3.09250"
"8.97000","9.35861","3.11012"
"8.99600","9.38459","3.11537"
"9.02200","9.41052","3.13026"
"9.04800","9.43655","3.13489"
"9.07400","9.46248","3.14224"
"9.10000","9.48857","3.14669"
"9.12600","9.51461","3.14208"
"9.15200","9.54070","3.14508"
"9.17800","9.56662","3.17017"
"9.20400","9.59266","3.17536"
"9.23000","9.61859","3.17747"
"9.25600","9.64457","3.18854"
"9.28200","9.67050","3.19166"
"9.30800","9.69654","3.19262"
"9.33400","9.72257","3.19449"
"9.36000","9.74866","3.22017"
"9.38600","9.77464","3.23193"
"9.41200","9.80068","3.24207"
"9.43800","9.82661","3.23928"
"9.46400","9.85259","3.23508"
"9.49000","9.87852","3.24022"
"9.51600","9.90455","3.25628"
"9.54200","9.93054","3.26594"
"9.56800","9.95662","3.27455"
"9.59400","9.98261","3.28565"
"9.61200","10.00061","3.29590"
