General : End date,"11/4/2022 10:17 AM"
"3.92600","4.47295","1.66967"
"3.95200","4.49898","1.66998"
"3.97800","4.52507","1.69290"
"4.00400","4.55105","1.69991"
"4.03000","4.57709","1.70918"
"4.05600","4.60296","1.72467"
"4.08200","4.62900","1.72437"
"4.10800","4.65493","1.72597"
"4.13400","4.68096","1.73561"
"4.16000","4.70700","1.74245"
"4.18600","4.73309","1.74991"
"4.21200","4.75907","1.75836"
"4.23800","4.78505","1.77113"
"4.26400","4.81098","1.78430"
"4.29000","4.83696","1.78645"
"4.31600","4.86289","1.80079"
"4.34200","4.88893","1.80243"
"4.36800","4.91496","1.80281"
"4.39400","4.94105","1.81252"
"4.42000","4.96704","1.81282"
"4.44600","4.99307","1.83320"
"4.47200","5.01905","1.85305"
"4.49800","5.04498","1.86100"
"4.52400","5.07096","1.85506"
"4.55000","5.09695","1.85912"
"4.57600","5.12298","1.87107"
"4.60200","5.14902","1.89748"
"4.62800","5.17511","1.89461"
"4.65400","5.20104","1.89592"
"4.68000","5.22702","1.91450"
"4.70600","5.25295","1.91736"
"4.73200","5.27893","1.92550"
"4.75800","5.30491","1.93539"
"4.78400","5.33095","1.93316"
"4.81000","5.35698","1.94294"
"4.83600","5.38307","1.94134"
"4.86200","5.40911","1.96544"
"4.88800","5.43509","1.97868"
"4.91400","5.46102","1.98094"
"4.94000","5.48700","1.98476"
"4.96600","5.51288","2.00220"
"4.99200","5.53896","2.01539"
"5.01800","5.56495","2.02521"
"5.04400","5.59109","2.03785"
"5.07000","5.61707","2.04584"
"5.09600","5.64305","2.03579"
"5.12200","5.66898","2.05320"
"5.14800","5.69502","2.06425"
"5.17400","5.72095","2.06777"
"5.20000","5.74698","2.08553"
"5.22600","5.77296","2.08682"
"5.25200","5.79905","2.09974"
"5.27800","5.82504","2.10258"
"5.30400","5.85107","2.12111"
"5.33000","5.87705","2.13901"
"5.35600","5.90298","2.13735"
"5.38200","5.92891","2.15062"
"5.40800","5.95489","2.17073"
"5.43400","5.98098","2.16462"
"5.46000","6.00702","2.17553"
"5.48600","6.03305","2.18744"
"5.51200","6.05909","2.20353"
"5.53800","6.08507","2.20975"
"5.56400","6.11100","2.20611"
"5.59000","6.13698","2.21847"
"5.61600","6.16291","2.22738"
"5.64200","6.18895","2.24392"
"5.66800","6.21498","2.25332"
"5.69400","6.24113","2.26033"
"5.72000","6.26711","2.26668"
"5.74600","6.29314","2.26334"
"5.77200","6.31902","2.27128"
"5.79800","6.34500","2.28358"
"5.82400","6.37093","2.30554"
"5.85000","6.39696","2.31169"
"5.87600","6.42295","2.31180"
"5.90200","6.44904","2.32343"
"5.92800","6.47502","2.34146"
"5.95400","6.50105","2.34783"
"5.98000","6.52698","2.35698"
"6.00600","6.55302","2.37043"
"6.03200","6.57889","2.38545"
"6.05800","6.60498","2.38756"
"6.08400","6.63096","2.40333"
"6.11000","6.65705","2.40448"
"6.13600","6.68309","2.41105"
"6.16200","6.70907","2.42722"
"6.18800","6.73505","2.42665"
"6.21400","6.76098","2.43380"
"6.24000","6.78691","2.45461"
"6.26600","6.81289","2.45810"
"6.29200","6.83893","2.47163"
"6.31800","6.86502","2.48112"
"6.34400","6.89105","2.49991"
"6.37000","6.91709","2.51373"
"6.39600","6.94307","2.50641"
"6.42200","6.96900","2.51918"
"6.44800","6.99498","2.53773"
"6.47400","7.02096","2.54414"
"6.50000","7.04700","2.54314"
"6.52600","7.07298","2.55453"
"6.55200","7.09907","2.56474"
"6.57800","7.12505","2.57767"
"6.60400","7.15109","2.58898"
"6.63000","7.17702","2.60081"
"6.65600","7.20300","2.59633"
"6.68200","7.22893","2.61165"
"6.70800","7.25491","2.63289"
"6.73400","7.28095","2.64260"
"6.76000","7.30709","2.65407"
"6.78600","7.33307","2.65681"
"6.81200","7.35911","2.66213"
"6.83800","7.38498","2.66855"
"6.86400","7.41096","2.68362"
"6.89000","7.43689","2.69266"
"6.91600","7.46293","2.71452"
"6.94200","7.48896","2.73483"
"6.96800","7.51505","2.71708"
"6.99400","7.54104","2.72203"
"7.02000","7.56707","2.74398"
"7.04600","7.59305","2.75640"
"7.07200","7.61898","2.76679"
"7.09800","7.64491","2.78595"
"7.12400","7.67089","2.79564"
"7.15000","7.69693","2.79903"
"7.17600","7.72302","2.81492"
"7.20200","7.74905","2.83142"
"7.22800","7.77504","2.83678"
"7.25400","7.80107","2.82826"
"7.28000","7.82700","2.84656"
"7.30600","7.85298","2.86397"
"7.33200","7.87896","2.87637"
"7.35800","7.90500","2.88969"
"7.38400","7.93104","2.89343"
"7.41000","7.95713","2.90692"
"7.43600","7.98311","2.92050"
"7.46200","8.00909","2.93095"
"7.48800","8.03502","2.93681"
"7.51400","8.06100","2.96307"
"7.54000","8.08693","2.97934"
"7.56600","8.11296","2.97916"
"7.59200","8.13900","2.98495"
"7.61800","8.16509","2.99656"
"7.64400","8.19107","3.01165"
"7.67000","8.21711","3.01639"
"7.69600","8.24304","3.02117"
"7.72200","8.26902","3.03584"
"7.74800","8.29489","3.04599"
"7.77400","8.32093","3.06104"
"7.80000","8.34696","3.07316"
"7.82600","8.37300","3.08465"
"7.85200","8.39898","3.10517"
"7.87800","8.42502","3.10001"
"7.90400","8.45100","3.12106"
"7.93000","8.47698","3.13215"
"7.95600","8.50291","3.14852"
"7.98200","8.52889","3.16083"
"8.00800","8.55493","3.17171"
"8.03400","8.58107","3.18711"
"8.06000","8.60711","3.19719"
"8.08600","8.63309","3.20533"
"8.11200","8.65907","3.21375"
"8.13800","8.68495","3.22439"
"8.16400","8.71093","3.22763"
"8.19000","8.73691","3.24504"
"8.21600","8.76295","3.25360"
"8.24200","8.78898","3.27249"
"8.26800","8.81507","3.28934"
"8.29400","8.84105","3.29596"
"8.32000","8.86709","3.30788"
"8.34600","8.89302","3.32606"
"8.37200","8.91905","3.33334"
"8.39800","8.94493","3.33549"
"8.42400","8.97096","3.35073"
"8.45000","8.99700","3.36957"
"8.47600","9.02309","3.38694"
"8.50200","9.04902","3.40236"
"8.52800","9.07505","3.41322"
"8.55400","9.10098","3.41683"
"8.58000","9.12702","3.43524"
"8.60600","9.15289","3.44694"
"8.63200","9.17898","3.45817"
"8.65800","9.20496","3.47184"
"8.68400","9.23105","3.49069"
"8.71000","9.25704","3.50067"
"8.73600","9.28302","3.49908"
"8.76200","9.30900","3.51812"
"8.78800","9.33498","3.54276"
"8.81400","9.36091","3.54997"
"8.84000","9.38689","3.55142"
"8.86600","9.41293","3.57357"
"8.89200","9.43902","3.58123"
"8.91800","9.46511","3.59869"
"8.94400","9.49109","3.61705"
"8.97000","9.51707","3.62881"
"8.99600","9.54300","3.64704"
"9.02200","9.56893","3.65578"
"9.04800","9.59491","3.66955"
"9.07400","9.62095","3.68286"
"9.10000","9.64698","3.69469"
"9.12600","9.67307","3.71002"
"9.15200","9.69911","3.72353"
"9.17800","9.72509","3.73544"
"9.20400","9.75102","3.74512"
"9.23000","9.77700","3.76213"
"9.25600","9.80293","3.77394"
"9.28200","9.82902","3.78849"
"9.30800","9.85500","3.80455"
"9.33400","9.88109","3.82767"
"9.36000","9.90707","3.84326"
"9.38600","9.93305","3.85823"
"9.41200","9.95898","3.87666"
"9.43800","9.98496","3.88847"
"9.45400","10.00088","3.89851"
