General : End date,"11/4/2022 10:19 AM"
"3.92600","4.58904","1.62674"
"3.95200","4.61496","1.63378"
"3.97800","4.64095","1.63747"
"4.00400","4.66693","1.64499"
"4.03000","4.69296","1.64280"
"4.05600","4.71905","1.65657"
"4.08200","4.74509","1.67079"
"4.10800","4.77107","1.67351"
"4.13400","4.79705","1.67468"
"4.16000","4.82298","1.68113"
"4.18600","4.84896","1.70009"
"4.21200","4.87489","1.71605"
"4.23800","4.90098","1.71409"
"4.26400","4.92696","1.72363"
"4.29000","4.95311","1.73763"
"4.31600","4.97904","1.74401"
"4.34200","5.00513","1.74251"
"4.36800","5.03100","1.73586"
"4.39400","5.05698","1.74880"
"4.42000","5.08296","1.76216"
"4.44600","5.10900","1.77599"
"4.47200","5.13498","1.77771"
"4.49800","5.16107","1.78006"
"4.52400","5.18705","1.78243"
"4.55000","5.21304","1.78511"
"4.57600","5.23896","1.78598"
"4.60200","5.26495","1.80501"
"4.62800","5.29088","1.81916"
"4.65400","5.31691","1.82472"
"4.68000","5.34295","1.83097"
"4.70600","5.36904","1.84429"
"4.73200","5.39507","1.84541"
"4.75800","5.42111","1.84966"
"4.78400","5.44704","1.85372"
"4.81000","5.47296","1.85872"
"4.83600","5.49895","1.86447"
"4.86200","5.52493","1.87194"
"4.88800","5.55096","1.88012"
"4.91400","5.57700","1.88321"
"4.94000","5.60309","1.89436"
"4.96600","5.62907","1.90668"
"4.99200","5.65505","1.91073"
"5.01800","5.68098","1.91967"
"5.04400","5.70702","1.92552"
"5.07000","5.73295","1.94053"
"5.09600","5.75898","1.94768"
"5.12200","5.78496","1.96263"
"5.14800","5.81105","1.96411"
"5.17400","5.83704","1.98351"
"5.20000","5.86307","1.98944"
"5.22600","5.88900","1.99823"
"5.25200","5.91498","1.99458"
"5.27800","5.94086","2.00168"
"5.30400","5.96695","2.01500"
"5.33000","5.99298","2.02596"
"5.35600","6.01907","2.03409"
"5.38200","6.04505","2.04080"
"5.40800","6.07109","2.03992"
"5.43400","6.09702","2.04425"
"5.46000","6.12295","2.05624"
"5.48600","6.14893","2.07080"
"5.51200","6.17491","2.07628"
"5.53800","6.20095","2.08064"
"5.56400","6.22704","2.08376"
"5.59000","6.25307","2.08642"
"5.61600","6.27911","2.10590"
"5.64200","6.30509","2.12077"
"5.66800","6.33102","2.13516"
"5.69400","6.35695","2.14973"
"5.72000","6.38293","2.16978"
"5.74600","6.40896","2.17248"
"5.77200","6.43500","2.18344"
"5.79800","6.46104","2.18237"
"5.82400","6.48707","2.17983"
"5.85000","6.51305","2.20104"
"5.87600","6.53898","2.21538"
"5.90200","6.56496","2.21431"
"5.92800","6.59095","2.22555"
"5.95400","6.61698","2.24094"
"5.98000","6.64302","2.24315"
"6.00600","6.66911","2.26101"
"6.03200","6.69504","2.28316"
"6.05800","6.72107","2.28592"
"6.08400","6.74700","2.28794"
"6.11000","6.77298","2.29297"
"6.13600","6.79886","2.30668"
"6.16200","6.82489","2.31691"
"6.18800","6.85093","2.33256"
"6.21400","6.87707","2.33496"
"6.24000","6.90305","2.35565"
"6.26600","6.92909","2.36775"
"6.29200","6.95502","2.36397"
"6.31800","6.98100","2.36239"
"6.34400","7.00698","2.38013"
"6.37000","7.03296","2.38446"
"6.39600","7.05895","2.39914"
"6.42200","7.08509","2.40846"
"6.44800","7.11107","2.41264"
"6.47400","7.13711","2.42270"
"6.50000","7.16304","2.43529"
"6.52600","7.18902","2.44902"
"6.55200","7.21495","2.46018"
"6.57800","7.24093","2.46233"
"6.60400","7.26696","2.47793"
"6.63000","7.29305","2.49317"
"6.65600","7.31909","2.50519"
"6.68200","7.34507","2.50949"
"6.70800","7.37105","2.51716"
"6.73400","7.39698","2.52666"
"6.76000","7.42291","2.54103"
"6.78600","7.44889","2.55388"
"6.81200","7.47493","2.54436"
"6.83800","7.50096","2.55223"
"6.86400","7.52705","2.55686"
"6.89000","7.55304","2.56039"
"6.91600","7.57907","2.56790"
"6.94200","7.60500","2.57528"
"6.96800","7.63098","2.57981"
"6.99400","7.65686","2.59937"
"7.02000","7.68295","2.61217"
"7.04600","7.70893","2.62772"
"7.07200","7.73502","2.63978"
"7.09800","7.76105","2.65113"
"7.12400","7.78709","2.65434"
"7.15000","7.81302","2.67046"
"7.17600","7.83900","2.67848"
"7.20200","7.86493","2.69198"
"7.22800","7.89102","2.70639"
"7.25400","7.91700","2.72672"
"7.28000","7.94309","2.73772"
"7.30600","7.96907","2.74334"
"7.33200","7.99511","2.76099"
"7.35800","8.02104","2.75979"
"7.38400","8.04696","2.77764"
"7.41000","8.07295","2.79672"
"7.43600","8.09893","2.80166"
"7.46200","8.12496","2.82320"
"7.48800","8.15105","2.83121"
"7.51400","8.17709","2.85072"
"7.54000","8.20307","2.86485"
"7.56600","8.22905","2.87243"
"7.59200","8.25504","2.89334"
"7.61800","8.28096","2.89114"
"7.64400","8.30695","2.90526"
"7.67000","8.33298","2.91665"
"7.69600","8.35896","2.92711"
"7.72200","8.38500","2.93809"
"7.74800","8.41098","2.94361"
"7.77400","8.43702","2.95338"
"7.80000","8.46295","2.97077"
"7.82600","8.48893","2.97837"
"7.85200","8.51486","2.98968"
"7.87800","8.54089","2.99630"
"7.90400","8.56698","3.00657"
"7.93000","8.59313","3.01094"
"7.95600","8.61911","3.02280"
"7.98200","8.64509","3.04115"
"8.00800","8.67096","3.05711"
"8.03400","8.69700","3.07023"
"8.06000","8.72293","3.09567"
"8.08600","8.74896","3.10784"
"8.11200","8.77495","3.11825"
"8.13800","8.80104","3.12391"
"8.16400","8.82707","3.14037"
"8.19000","8.85311","3.14634"
"8.21600","8.87904","3.15529"
"8.24200","8.90502","3.16678"
"8.26800","8.93095","3.16867"
"8.29400","8.95698","3.18035"
"8.32000","8.98296","3.20826"
"8.34600","9.00905","3.22799"
"8.37200","9.03504","3.23810"
"8.39800","9.06102","3.25289"
"8.42400","9.08705","3.25683"
"8.45000","9.11298","3.27030"
"8.47600","9.13896","3.28394"
"8.50200","9.16495","3.29233"
"8.52800","9.19098","3.30264"
"8.55400","9.21696","3.31284"
"8.58000","9.24305","3.31865"
"8.60600","9.26904","3.32294"
"8.63200","9.29502","3.35432"
"8.65800","9.32095","3.37435"
"8.68400","9.34693","3.39181"
"8.71000","9.37286","3.40062"
"8.73600","9.39895","3.42303"
"8.76200","9.42498","3.43245"
"8.78800","9.45107","3.43937"
"8.81400","9.47711","3.43896"
"8.84000","9.50314","3.45220"
"8.86600","9.52902","3.47162"
"8.89200","9.55500","3.48266"
"8.91800","9.58093","3.49781"
"8.94400","9.60696","3.50819"
"8.97000","9.63295","3.51932"
"8.99600","9.65909","3.52863"
"9.02200","9.68507","3.54427"
"9.04800","9.71111","3.55507"
"9.07400","9.73703","3.56555"
"9.10000","9.76302","3.57988"
"9.12600","9.78895","3.59170"
"9.15200","9.81498","3.61334"
"9.17800","9.84102","3.62857"
"9.20400","9.86705","3.63884"
"9.23000","9.89309","3.65123"
"9.25600","9.91907","3.66342"
"9.28200","9.94505","3.68197"
"9.30800","9.97093","3.70259"
"9.33400","9.99691","3.70990"
"9.33800","10.00088","3.70914"
