General : End date,"11/2/2022 11:28 AM"
"3.92600","4.34020","0.90817"
"3.95200","4.36629","0.91658"
"3.97800","4.39232","0.93792"
"4.00400","4.41830","0.94064"
"4.03000","4.44429","0.95110"
"4.05600","4.47021","0.97254"
"4.08200","4.49620","0.99415"
"4.10800","4.52213","1.01733"
"4.13400","4.54816","1.02315"
"4.16000","4.57420","1.03026"
"4.18600","4.60029","1.03456"
"4.21200","4.62627","1.03949"
"4.23800","4.65230","1.05143"
"4.26400","4.67823","1.05683"
"4.29000","4.70427","1.05889"
"4.31600","4.73020","1.07084"
"4.34200","4.75623","1.09348"
"4.36800","4.78221","1.09583"
"4.39400","4.80830","1.10131"
"4.42000","4.83429","1.12110"
"4.44600","4.86032","1.13088"
"4.47200","4.88625","1.13591"
"4.49800","4.91223","1.13881"
"4.52400","4.93816","1.14215"
"4.55000","4.96420","1.15443"
"4.57600","4.99018","1.17127"
"4.60200","5.01632","1.18596"
"4.62800","5.04230","1.19673"
"4.65400","5.06834","1.21792"
"4.68000","5.09427","1.22746"
"4.70600","5.12020","1.22631"
"4.73200","5.14618","1.23987"
"4.75800","5.17216","1.25475"
"4.78400","5.19820","1.26129"
"4.81000","5.22423","1.28165"
"4.83600","5.25032","1.28694"
"4.86200","5.27630","1.29985"
"4.88800","5.30234","1.32341"
"4.91400","5.32821","1.33200"
"4.94000","5.35414","1.34225"
"4.96600","5.38012","1.37068"
"4.99200","5.40616","1.37877"
"5.01800","5.43220","1.39651"
"5.04400","5.45829","1.40139"
"5.07000","5.48432","1.41827"
"5.09600","5.51030","1.43168"
"5.12200","5.53623","1.43818"
"5.14800","5.56227","1.45631"
"5.17400","5.58820","1.46828"
"5.20000","5.61423","1.48653"
"5.22600","5.64021","1.49674"
"5.25200","5.66630","1.51762"
"5.27800","5.69229","1.52653"
"5.30400","5.71832","1.53682"
"5.33000","5.74425","1.54568"
"5.35600","5.77023","1.56203"
"5.38200","5.79616","1.57429"
"5.40800","5.82220","1.58398"
"5.43400","5.84823","1.60280"
"5.46000","5.87432","1.62318"
"5.48600","5.90030","1.63703"
"5.51200","5.92634","1.64258"
"5.53800","5.95232","1.65024"
"5.56400","5.97825","1.66146"
"5.59000","6.00418","1.65663"
"5.61600","6.03016","1.67021"
"5.64200","6.05620","1.70117"
"5.66800","6.08229","1.71288"
"5.69400","6.10827","1.73152"
"5.72000","6.13430","1.73121"
"5.74600","6.16029","1.74499"
"5.77200","6.18621","1.76023"
"5.79800","6.21214","1.77242"
"5.82400","6.23812","1.77939"
"5.85000","6.26416","1.79036"
"5.87600","6.29025","1.79002"
"5.90200","6.31639","1.79538"
"5.92800","6.34232","1.80118"
"5.95400","6.36830","1.82514"
"5.98000","6.39423","1.82021"
"6.00600","6.42016","1.83923"
"6.03200","6.44614","1.85257"
"6.05800","6.47218","1.86097"
"6.08400","6.49821","1.85922"
"6.11000","6.52430","1.87433"
"6.13600","6.55034","1.88314"
"6.16200","6.57638","1.89445"
"6.18800","6.60225","1.89327"
"6.21400","6.62823","1.90443"
"6.24000","6.65416","1.89884"
"6.26600","6.68020","1.88823"
"6.29200","6.70623","1.89203"
"6.31800","6.73232","1.88588"
"6.34400","6.75830","1.87583"
"6.37000","6.78429","1.86642"
"6.39600","6.81027","1.86547"
"6.42200","6.83625","1.86848"
"6.44800","6.86218","1.86646"
"6.47400","6.88821","1.87057"
"6.50000","6.91420","1.86553"
"6.52600","6.94023","1.86944"
"6.55200","6.96621","1.88039"
"6.57800","6.99225","1.87732"
"6.60400","7.01823","1.87586"
"6.63000","7.04416","1.87483"
"6.65600","7.07014","1.87965"
"6.68200","7.09612","1.88320"
"6.70800","7.12221","1.88022"
"6.73400","7.14825","1.87547"
"6.76000","7.17434","1.87995"
"6.78600","7.20032","1.86965"
"6.81200","7.22630","1.85305"
"6.83800","7.25223","1.86252"
"6.86400","7.27821","1.87323"
"6.89000","7.30414","1.86744"
"6.91600","7.33018","1.86618"
"6.94200","7.35621","1.87197"
"6.96800","7.38230","1.86491"
"6.99400","7.40829","1.88674"
"7.02000","7.43438","1.89802"
"7.04600","7.46025","1.90178"
"7.07200","7.48629","1.91593"
"7.09800","7.51216","1.92833"
"7.12400","7.53825","1.94335"
"7.15000","7.56423","1.94959"
"7.17600","7.59032","1.96441"
"7.20200","7.61630","1.97909"
"7.22800","7.64228","1.99100"
"7.25400","7.66827","1.99867"
"7.28000","7.69425","2.01155"
"7.30600","7.72012","2.02287"
"7.33200","7.74616","2.04092"
"7.35800","7.77220","2.06029"
"7.38400","7.79823","2.07042"
"7.41000","7.82427","2.08605"
"7.43600","7.85030","2.08562"
"7.46200","7.87629","2.10168"
"7.48800","7.90227","2.11459"
"7.51400","7.92820","2.13637"
"7.54000","7.95413","2.16452"
"7.56600","7.98016","2.18961"
"7.59200","8.00625","2.18993"
"7.61800","8.03229","2.19541"
"7.64400","8.05832","2.20507"
"7.67000","8.08430","2.22710"
"7.69600","8.11023","2.25003"
"7.72200","8.13621","2.25922"
"7.74800","8.16214","2.26795"
"7.77400","8.18818","2.28165"
"7.80000","8.21422","2.30067"
"7.82600","8.24036","2.32529"
"7.85200","8.26629","2.34528"
"7.87800","8.29232","2.35152"
"7.90400","8.31825","2.36657"
"7.93000","8.34423","2.38209"
"7.95600","8.37016","2.39320"
"7.98200","8.39620","2.41063"
"8.00800","8.42223","2.41950"
"8.03400","8.44827","2.44581"
"8.06000","8.47430","2.46475"
"8.08600","8.50034","2.48411"
"8.11200","8.52621","2.49325"
"8.13800","8.55220","2.49495"
"8.16400","8.57807","2.50171"
"8.19000","8.60416","2.52637"
"8.21600","8.63014","2.54908"
"8.24200","8.65629","2.56149"
"8.26800","8.68227","2.57885"
"8.29400","8.70830","2.59635"
"8.32000","8.73429","2.61536"
"8.34600","8.76021","2.62694"
"8.37200","8.78620","2.63888"
"8.39800","8.81218","2.65966"
"8.42400","8.83821","2.68178"
"8.45000","8.86425","2.70377"
"8.47600","8.89029","2.71245"
"8.50200","8.91632","2.71897"
"8.52800","8.94230","2.72473"
"8.55400","8.96823","2.75609"
"8.58000","8.99421","2.76699"
"8.60600","9.02014","2.77739"
"8.63200","9.04618","2.78814"
"8.65800","9.07221","2.81473"
"8.68400","9.09836","2.82790"
"8.71000","9.12434","2.83417"
"8.73600","9.15037","2.85842"
"8.76200","9.17625","2.87553"
"8.78800","9.20223","2.88849"
"8.81400","9.22816","2.90642"
"8.84000","9.25420","2.92332"
"8.86600","9.28018","2.91804"
"8.89200","9.30627","2.94230"
"8.91800","9.33230","2.96968"
"8.94400","9.35834","2.98268"
"8.97000","9.38427","2.99520"
"8.99600","9.41025","3.00753"
"9.02200","9.43618","3.01842"
"9.04800","9.46216","3.02117"
"9.07400","9.48825","3.04382"
"9.10000","9.51429","3.06826"
"9.12600","9.54032","3.08680"
"9.15200","9.56630","3.09083"
"9.17800","9.59229","3.09850"
"9.20400","9.61821","3.10950"
"9.23000","9.64420","3.12557"
"9.25600","9.67018","3.14121"
"9.28200","9.69616","3.15285"
"9.30800","9.72225","3.16239"
"9.33400","9.74829","3.18249"
"9.36000","9.77432","3.18878"
"9.38600","9.80030","3.20178"
"9.41200","9.82623","3.20971"
"9.43800","9.85221","3.22213"
"9.46400","9.87814","3.23783"
"9.49000","9.90418","3.25144"
"9.51600","9.93021","3.26545"
"9.54200","9.95630","3.28049"
"9.56800","9.98229","3.29811"
"9.58600","10.00034","3.31194"
