General : End date,"11/2/2022 11:31 AM"
"3.92600","4.55036","0.66390"
"3.95200","4.57639","0.67485"
"3.97800","4.60243","0.67496"
"4.00400","4.62846","0.68744"
"4.03000","4.65450","0.68746"
"4.05600","4.68038","0.67912"
"4.08200","4.70641","0.67876"
"4.10800","4.73234","0.69096"
"4.13400","4.75837","0.69777"
"4.16000","4.78436","0.70361"
"4.18600","4.81050","0.71051"
"4.21200","4.83643","0.70622"
"4.23800","4.86246","0.70847"
"4.26400","4.88839","0.71630"
"4.29000","4.91437","0.72654"
"4.31600","4.94030","0.73538"
"4.34200","4.96634","0.74300"
"4.36800","4.99238","0.74462"
"4.39400","5.01846","0.75288"
"4.42000","5.04445","0.75062"
"4.44600","5.07048","0.75268"
"4.47200","5.09641","0.76370"
"4.49800","5.12239","0.76596"
"4.52400","5.14832","0.77294"
"4.55000","5.17430","0.78276"
"4.57600","5.20034","0.78837"
"4.60200","5.22643","0.79678"
"4.62800","5.25246","0.80498"
"4.65400","5.27845","0.80750"
"4.68000","5.30448","0.80365"
"4.70600","5.33036","0.81472"
"4.73200","5.35629","0.81685"
"4.75800","5.38227","0.81037"
"4.78400","5.40830","0.82859"
"4.81000","5.43439","0.82450"
"4.83600","5.46043","0.82940"
"4.86200","5.48646","0.83701"
"4.88800","5.51250","0.84810"
"4.91400","5.53843","0.85423"
"4.94000","5.56441","0.85653"
"4.96600","5.59034","0.84267"
"4.99200","5.61637","0.85612"
"5.01800","5.64241","0.86526"
"5.04400","5.66850","0.88141"
"5.07000","5.69448","0.87262"
"5.09600","5.72046","0.86749"
"5.12200","5.74639","0.88031"
"5.14800","5.77238","0.88182"
"5.17400","5.79830","0.88361"
"5.20000","5.82434","0.89147"
"5.22600","5.85038","0.89809"
"5.25200","5.87646","0.89881"
"5.27800","5.90250","0.89338"
"5.30400","5.92853","0.90296"
"5.33000","5.95446","0.91473"
"5.35600","5.98039","0.91114"
"5.38200","6.00632","0.91339"
"5.40800","6.03230","0.91310"
"5.43400","6.05834","0.91985"
"5.46000","6.08443","0.92191"
"5.48600","6.11041","0.92868"
"5.51200","6.13645","0.92860"
"5.53800","6.16243","0.93907"
"5.56400","6.18836","0.94488"
"5.59000","6.21429","0.94650"
"5.61600","6.24027","0.94721"
"5.64200","6.26636","0.93869"
"5.66800","6.29239","0.94696"
"5.69400","6.31854","0.96679"
"5.72000","6.34446","0.96945"
"5.74600","6.37045","0.96823"
"5.77200","6.39638","0.96089"
"5.79800","6.42236","0.96403"
"5.82400","6.44829","0.96969"
"5.85000","6.47437","0.96767"
"5.87600","6.50041","0.97667"
"5.90200","6.52650","0.98013"
"5.92800","6.55248","0.98999"
"5.95400","6.57852","0.98401"
"5.98000","6.60439","0.98934"
"6.00600","6.63043","0.98975"
"6.03200","6.65630","1.00335"
"6.05800","6.68234","1.00377"
"6.08400","6.70837","0.99469"
"6.11000","6.73446","0.99362"
"6.13600","6.76045","1.01489"
"6.16200","6.78648","1.00873"
"6.18800","6.81241","1.01005"
"6.21400","6.83839","1.02329"
"6.24000","6.86432","1.02503"
"6.26600","6.89036","1.03255"
"6.29200","6.91634","1.02882"
"6.31800","6.94237","1.02862"
"6.34400","6.96841","1.03302"
"6.37000","6.99439","1.02367"
"6.39600","7.02037","1.04223"
"6.42200","7.04636","1.04485"
"6.44800","7.07229","1.05505"
"6.47400","7.09827","1.06234"
"6.50000","7.12436","1.05759"
"6.52600","7.15045","1.06968"
"6.55200","7.17648","1.07095"
"6.57800","7.20252","1.07973"
"6.60400","7.22850","1.07883"
"6.63000","7.25437","1.08422"
"6.65600","7.28036","1.09114"
"6.68200","7.30634","1.08393"
"6.70800","7.33232","1.08747"
"6.73400","7.35841","1.09442"
"6.76000","7.38450","1.09701"
"6.78600","7.41048","1.10943"
"6.81200","7.43652","1.10271"
"6.83800","7.46239","1.10804"
"6.86400","7.48843","1.10969"
"6.89000","7.51430","1.12409"
"6.91600","7.54039","1.12197"
"6.94200","7.56643","1.12742"
"6.96800","7.59246","1.13634"
"6.99400","7.61845","1.13733"
"7.02000","7.64448","1.13805"
"7.04600","7.67041","1.13921"
"7.07200","7.69639","1.14685"
"7.09800","7.72232","1.14840"
"7.12400","7.74830","1.15554"
"7.15000","7.77434","1.17079"
"7.17600","7.80043","1.17683"
"7.20200","7.82641","1.18541"
"7.22800","7.85245","1.18848"
"7.25400","7.87843","1.18125"
"7.28000","7.90441","1.18846"
"7.30600","7.93034","1.19519"
"7.33200","7.95627","1.20983"
"7.35800","7.98236","1.20873"
"7.38400","8.00839","1.21609"
"7.41000","8.03448","1.22512"
"7.43600","8.06046","1.22194"
"7.46200","8.08645","1.23635"
"7.48800","8.11237","1.23477"
"7.51400","8.13836","1.24114"
"7.54000","8.16429","1.25134"
"7.56600","8.19037","1.25505"
"7.59200","8.21641","1.26598"
"7.61800","8.24250","1.27502"
"7.64400","8.26848","1.28714"
"7.67000","8.29452","1.29275"
"7.69600","8.32039","1.29742"
"7.72200","8.34638","1.30460"
"7.74800","8.37230","1.32406"
"7.77400","8.39834","1.34237"
"7.80000","8.42438","1.35209"
"7.82600","8.45046","1.36226"
"7.85200","8.47650","1.37629"
"7.87800","8.50248","1.39859"
"7.90400","8.52836","1.42088"
"7.93000","8.55434","1.45575"
"7.95600","8.58027","1.48135"
"7.98200","8.60630","1.50605"
"8.00800","8.63234","1.53952"
"8.03400","8.65843","1.57648"
"8.06000","8.68446","1.59356"
"8.08600","8.71050","1.61604"
"8.11200","8.73643","1.65107"
"8.13800","8.76241","1.68116"
"8.16400","8.78834","1.71001"
"8.19000","8.81432","1.73819"
"8.21600","8.84036","1.76292"
"8.24200","8.86639","1.79418"
"8.26800","8.89248","1.82224"
"8.29400","8.91846","1.85110"
"8.32000","8.94445","1.87533"
"8.34600","8.97038","1.90580"
"8.37200","8.99636","1.92375"
"8.39800","9.02229","1.96404"
"8.42400","9.04838","1.99338"
"8.45000","9.07441","2.03624"
"8.47600","9.10050","2.05634"
"8.50200","9.12648","2.07507"
"8.52800","9.15252","2.09790"
"8.55400","9.17839","2.12027"
"8.58000","9.20437","2.14737"
"8.60600","9.23030","2.17766"
"8.63200","9.25634","2.20676"
"8.65800","9.28237","2.22659"
"8.68400","9.30847","2.25004"
"8.71000","9.33445","2.26429"
"8.73600","9.36048","2.27785"
"8.76200","9.38641","2.29947"
"8.78800","9.41239","2.32086"
"8.81400","9.43832","2.33552"
"8.84000","9.46436","2.34762"
"8.86600","9.49039","2.37588"
"8.89200","9.51648","2.39255"
"8.91800","9.54246","2.40831"
"8.94400","9.56845","2.40708"
"8.97000","9.59443","2.42237"
"8.99600","9.62041","2.42807"
"9.02200","9.64634","2.45694"
"9.04800","9.67232","2.47746"
"9.07400","9.69836","2.47681"
"9.10000","9.72445","2.48083"
"9.12600","9.75048","2.48923"
"9.15200","9.77646","2.51085"
"9.17800","9.80245","2.51396"
"9.20400","9.82838","2.51657"
"9.23000","9.85436","2.51934"
"9.25600","9.88029","2.51667"
"9.28200","9.90632","2.51450"
"9.30800","9.93241","2.52364"
"9.33400","9.95845","2.52602"
"9.36000","9.98448","2.52558"
"9.37600","10.00050","2.53608"
