General : End date,"11/2/2022 11:43 AM"
"3.92600","1.22636","0.10930"
"3.95200","1.22893","0.10292"
"3.97800","1.23150","0.11290"
"4.00400","1.23412","0.12475"
"4.03000","1.23680","0.11699"
"4.05600","1.23943","0.11121"
"4.08200","1.24200","0.10953"
"4.10800","1.24463","0.11322"
"4.13400","1.24725","0.11589"
"4.16000","1.24988","0.11257"
"4.18600","1.25245","0.11443"
"4.21200","1.25496","0.11333"
"4.23800","1.25770","0.12277"
"4.26400","1.26027","0.11421"
"4.29000","1.26279","0.10716"
"4.31600","1.26536","0.10930"
"4.34200","1.26804","0.11667"
"4.36800","1.27055","0.12476"
"4.39400","1.27307","0.12012"
"4.42000","1.27564","0.11399"
"4.44600","1.27838","0.11461"
"4.47200","1.28089","0.12489"
"4.49800","1.28352","0.12251"
"4.52400","1.28614","0.11012"
"4.55000","1.28882","0.11204"
"4.57600","1.29139","0.11342"
"4.60200","1.29402","0.12188"
"4.62800","1.29664","0.12444"
"4.65400","1.29932","0.12259"
"4.68000","1.30184","0.11733"
"4.70600","1.30452","0.11424"
"4.73200","1.30704","0.11866"
"4.75800","1.30966","0.11260"
"4.78400","1.31223","0.12071"
"4.81000","1.31486","0.12686"
"4.83600","1.31737","0.12423"
"4.86200","1.32005","0.12767"
"4.88800","1.32257","0.13734"
"4.91400","1.32514","0.13119"
"4.94000","1.32766","0.13348"
"4.96600","1.33039","0.13506"
"4.99200","1.33296","0.13387"
"5.01800","1.33554","0.13343"
"5.04400","1.33816","0.13133"
"5.07000","1.34084","0.12723"
"5.09600","1.34341","0.13318"
"5.12200","1.34609","0.12841"
"5.14800","1.34871","0.13712"
"5.17400","1.35129","0.13405"
"5.20000","1.35386","0.13416"
"5.22600","1.35648","0.14290"
"5.25200","1.35911","0.14811"
"5.27800","1.36163","0.13271"
"5.30400","1.36420","0.14209"
"5.33000","1.36688","0.13665"
"5.35600","1.36945","0.13763"
"5.38200","1.37202","0.13261"
"5.40800","1.37459","0.14366"
"5.43400","1.37721","0.15076"
"5.46000","1.37979","0.13810"
"5.48600","1.38230","0.13469"
"5.51200","1.38493","0.13797"
"5.53800","1.38750","0.14702"
"5.56400","1.39018","0.14762"
"5.59000","1.39280","0.14310"
"5.61600","1.39538","0.14667"
"5.64200","1.39800","0.13724"
"5.66800","1.40068","0.13093"
"5.69400","1.40325","0.13448"
"5.72000","1.40582","0.13928"
"5.74600","1.40839","0.13631"
"5.77200","1.41112","0.14398"
"5.79800","1.41359","0.14246"
"5.82400","1.41616","0.13797"
"5.85000","1.41879","0.13685"
"5.87600","1.42152","0.12929"
"5.90200","1.42398","0.12983"
"5.92800","1.42655","0.14421"
"5.95400","1.42918","0.14511"
"5.98000","1.43180","0.14550"
"6.00600","1.43427","0.15594"
"6.03200","1.43689","0.13657"
"6.05800","1.43957","0.14375"
"6.08400","1.44220","0.14788"
"6.11000","1.44471","0.15137"
"6.13600","1.44734","0.13573"
"6.16200","1.44991","0.15355"
"6.18800","1.45264","0.14993"
"6.21400","1.45516","0.14588"
"6.24000","1.45784","0.15377"
"6.26600","1.46041","0.15266"
"6.29200","1.46309","0.14500"
"6.31800","1.46566","0.15145"
"6.34400","1.46823","0.16259"
"6.37000","1.47080","0.15515"
"6.39600","1.47354","0.15347"
"6.42200","1.47600","0.14509"
"6.44800","1.47857","0.15713"
"6.47400","1.48120","0.16533"
"6.50000","1.48382","0.15976"
"6.52600","1.48629","0.16138"
"6.55200","1.48886","0.15921"
"6.57800","1.49159","0.16160"
"6.60400","1.49416","0.15840"
"6.63000","1.49668","0.16182"
"6.65600","1.49930","0.16101"
"6.68200","1.50198","0.15964"
"6.70800","1.50461","0.16268"
"6.73400","1.50723","0.16417"
"6.76000","1.50986","0.17017"
"6.78600","1.51254","0.16825"
"6.81200","1.51505","0.17202"
"6.83800","1.51768","0.17267"
"6.86400","1.52025","0.16503"
"6.89000","1.52282","0.16851"
"6.91600","1.52545","0.16127"
"6.94200","1.52807","0.17241"
"6.96800","1.53059","0.16843"
"6.99400","1.53321","0.17870"
"7.02000","1.53579","0.16603"
"7.04600","1.53836","0.16053"
"7.07200","1.54087","0.16071"
"7.09800","1.54355","0.16195"
"7.12400","1.54612","0.16422"
"7.15000","1.54870","0.17501"
"7.17600","1.55132","0.18026"
"7.20200","1.55405","0.17224"
"7.22800","1.55657","0.17572"
"7.25400","1.55920","0.17465"
"7.28000","1.56182","0.16310"
"7.30600","1.56455","0.16324"
"7.33200","1.56707","0.17425"
"7.35800","1.56970","0.16062"
"7.38400","1.57227","0.16665"
"7.41000","1.57484","0.16990"
"7.43600","1.57736","0.17559"
"7.46200","1.58004","0.17093"
"7.48800","1.58261","0.17061"
"7.51400","1.58523","0.16477"
"7.54000","1.58780","0.17199"
"7.56600","1.59043","0.17856"
"7.59200","1.59295","0.17398"
"7.61800","1.59557","0.18291"
"7.64400","1.59809","0.18265"
"7.67000","1.60077","0.17724"
"7.69600","1.60334","0.17626"
"7.72200","1.60602","0.18079"
"7.74800","1.60859","0.18193"
"7.77400","1.61121","0.17676"
"7.80000","1.61389","0.18145"
"7.82600","1.61652","0.18008"
"7.85200","1.61904","0.17501"
"7.87800","1.62161","0.17915"
"7.90400","1.62423","0.17624"
"7.93000","1.62686","0.17242"
"7.95600","1.62932","0.17319"
"7.98200","1.63200","0.18373"
"8.00800","1.63468","0.18531"
"8.03400","1.63720","0.18354"
"8.06000","1.63977","0.18201"
"8.08600","1.64239","0.17867"
"8.11200","1.64502","0.17722"
"8.13800","1.64754","0.17745"
"8.16400","1.65011","0.17725"
"8.19000","1.65273","0.18518"
"8.21600","1.65541","0.19061"
"8.24200","1.65793","0.18674"
"8.26800","1.66055","0.18160"
"8.29400","1.66313","0.17885"
"8.32000","1.66580","0.18413"
"8.34600","1.66837","0.19042"
"8.37200","1.67100","0.18566"
"8.39800","1.67357","0.20055"
"8.42400","1.67625","0.19499"
"8.45000","1.67882","0.18306"
"8.47600","1.68139","0.17652"
"8.50200","1.68391","0.18519"
"8.52800","1.68670","0.18543"
"8.55400","1.68921","0.19757"
"8.58000","1.69179","0.20372"
"8.60600","1.69441","0.19231"
"8.63200","1.69709","0.18820"
"8.65800","1.69955","0.18968"
"8.68400","1.70212","0.19682"
"8.71000","1.70475","0.20218"
"8.73600","1.70743","0.20310"
"8.76200","1.70989","0.19370"
"8.78800","1.71252","0.19192"
"8.81400","1.71514","0.19428"
"8.84000","1.71777","0.19508"
"8.86600","1.72034","0.19663"
"8.89200","1.72302","0.19146"
"8.91800","1.72559","0.19245"
"8.94400","1.72827","0.19028"
"8.97000","1.73084","0.18924"
"8.99600","1.73346","0.18288"
"9.02200","1.73598","0.19818"
"9.04800","1.73866","0.19920"
"9.07400","1.74129","0.20253"
"9.10000","1.74386","0.20659"
"9.12600","1.74643","0.20379"
"9.15200","1.74905","0.20501"
"9.17800","1.75162","0.19618"
"9.20400","1.75414","0.20283"
"9.23000","1.75671","0.21352"
"9.25600","1.75939","0.20824"
"9.28200","1.76191","0.19562"
"9.30800","1.76454","0.20229"
"9.33400","1.76721","0.20387"
"9.36000","1.76979","0.20264"
"9.38600","1.77236","0.20815"
"9.41200","1.77504","0.20229"
"9.43800","1.77771","0.21088"
"9.46400","1.78029","0.21062"
"9.49000","1.78286","0.20745"
"9.51600","1.78548","0.21472"
"9.54200","1.78811","0.20971"
"9.56800","1.79057","0.20714"
"9.59400","1.79320","0.21089"
"9.62000","1.79588","0.20713"
"9.64600","1.79845","0.21860"
"9.67200","1.80102","0.21678"
"9.69800","1.80364","0.21308"
"9.72400","1.80616","0.20676"
"9.75000","1.80879","0.21323"
"9.77600","1.81130","0.21765"
"9.80200","1.81393","0.21942"
"9.82800","1.81650","0.21233"
"9.85400","1.81918","0.21477"
"9.88000","1.82180","0.21694"
"9.90600","1.82437","0.22727"
"9.93200","1.82700","0.22146"
"9.95800","1.82973","0.22281"
"9.98400","1.83225","0.22320"
"10.01000","1.83482","0.22143"
"10.03600","1.83745","0.22294"
"10.06200","1.84018","0.21980"
"10.08800","1.84259","0.21793"
"10.11400","1.84516","0.22330"
"10.14000","1.84784","0.23252"
"10.16600","1.85046","0.22066"
"10.19200","1.85298","0.22218"
"10.21800","1.85555","0.23321"
"10.24400","1.85818","0.23713"
"10.27000","1.86075","0.22623"
"10.29600","1.86327","0.23422"
"10.32200","1.86595","0.23451"
"10.34800","1.86857","0.23568"
"10.37400","1.87114","0.23416"
"10.40000","1.87371","0.23388"
"10.42600","1.87639","0.23634"
"10.45200","1.87896","0.22823"
"10.47800","1.88164","0.23148"
"10.50400","1.88421","0.23172"
"10.53000","1.88684","0.22813"
"10.55600","1.88941","0.23756"
"10.58200","1.89204","0.24738"
"10.60800","1.89461","0.25403"
"10.63400","1.89718","0.24031"
"10.66000","1.89980","0.23190"
"10.68600","1.90248","0.23876"
"10.71200","1.90495","0.24049"
"10.73800","1.90757","0.24042"
"10.76400","1.91020","0.24217"
"10.79000","1.91282","0.24066"
"10.81600","1.91529","0.24090"
"10.84200","1.91791","0.23980"
"10.86800","1.92059","0.23147"
"10.89400","1.92316","0.23108"
"10.92000","1.92573","0.23271"
"10.94600","1.92836","0.22556"
"10.97200","1.93098","0.22327"
"10.99800","1.93355","0.24093"
"11.02400","1.93618","0.23751"
"11.05000","1.93880","0.23778"
"11.07600","1.94143","0.23858"
"11.10200","1.94400","0.24061"
"11.12800","1.94662","0.24000"
"11.15400","1.94920","0.22759"
"11.18000","1.95182","0.23560"
"11.20600","1.95445","0.22792"
"11.23200","1.95707","0.24021"
"11.25800","1.95959","0.23287"
"11.28400","1.96227","0.22742"
"11.31000","1.96484","0.23543"
"11.33600","1.96736","0.25436"
"11.36200","1.96988","0.24917"
"11.38800","1.97261","0.24102"
"11.41400","1.97518","0.25114"
"11.44000","1.97775","0.24881"
"11.46600","1.98032","0.25200"
"11.49200","1.98305","0.24622"
"11.51800","1.98557","0.24143"
"11.54400","1.98820","0.23812"
"11.57000","1.99087","0.22895"
"11.59600","1.99350","0.22890"
"11.62200","1.99602","0.22983"
"11.64800","1.99870","0.23118"
"11.67400","2.00132","0.23250"
"11.70000","2.00384","0.24418"
"11.72600","2.00641","0.23958"
"11.75200","2.00909","0.24311"
"11.77800","2.01166","0.24273"
"11.80400","2.01423","0.23690"
"11.83000","2.01680","0.23436"
"11.85600","2.01943","0.23506"
"11.88200","2.02195","0.23811"
"11.90800","2.02457","0.25407"
"11.93400","2.02714","0.25032"
"11.96000","2.02977","0.25084"
"11.98600","2.03234","0.25841"
"12.01200","2.03502","0.24991"
"12.03800","2.03759","0.25807"
"12.06400","2.04021","0.25978"
"12.09000","2.04284","0.24916"
"12.11600","2.04546","0.25055"
"12.14200","2.04804","0.25206"
"12.16800","2.05061","0.25214"
"12.19400","2.05329","0.26032"
"12.22000","2.05586","0.23923"
"12.24600","2.05837","0.24535"
"12.27200","2.06100","0.24990"
"12.29800","2.06368","0.25365"
"12.32400","2.06620","0.25756"
"12.35000","2.06877","0.25588"
"12.37600","2.07134","0.25676"
"12.40200","2.07402","0.26164"
"12.42800","2.07648","0.25406"
"12.45400","2.07905","0.25165"
"12.48000","2.08173","0.26794"
"12.50600","2.08436","0.26591"
"12.53200","2.08693","0.26158"
"12.55800","2.08955","0.25531"
"12.58400","2.09218","0.26226"
"12.61000","2.09486","0.25919"
"12.63600","2.09743","0.25626"
"12.66200","2.10005","0.26143"
"12.68800","2.10263","0.26897"
"12.71400","2.10530","0.27069"
"12.74000","2.10787","0.25970"
"12.76600","2.11045","0.25887"
"12.79200","2.11296","0.25879"
"12.81800","2.11570","0.25669"
"12.84400","2.11821","0.25642"
"12.87000","2.12079","0.26588"
"12.89600","2.12330","0.25997"
"12.92200","2.12604","0.26087"
"12.94800","2.12850","0.25639"
"12.97400","2.13107","0.25473"
"13.00000","2.13370","0.24706"
"13.02600","2.13643","0.25182"
"13.05200","2.13889","0.25267"
"13.07800","2.14157","0.24840"
"13.10400","2.14420","0.24824"
"13.13000","2.14682","0.25395"
"13.15600","2.14939","0.25493"
"13.18200","2.15202","0.25954"
"13.20800","2.15464","0.25732"
"13.23400","2.15727","0.26731"
"13.26000","2.15984","0.25791"
"13.28600","2.16246","0.25728"
"13.31200","2.16498","0.26026"
"13.33800","2.16761","0.26816"
"13.36400","2.17023","0.26560"
"13.39000","2.17280","0.26854"
"13.41600","2.17543","0.28043"
"13.44200","2.17800","0.27162"
"13.46800","2.18062","0.26360"
"13.49400","2.18314","0.26318"
"13.52000","2.18577","0.26061"
"13.54600","2.18839","0.26578"
"13.57200","2.19096","0.26548"
"13.59800","2.19354","0.26989"
"13.62400","2.19621","0.27105"
"13.65000","2.19879","0.27086"
"13.67600","2.20136","0.27614"
"13.70200","2.20404","0.27497"
"13.72800","2.20671","0.27111"
"13.75400","2.20929","0.27039"
"13.78000","2.21186","0.26897"
"13.80600","2.21448","0.26992"
"13.83200","2.21711","0.26952"
"13.85800","2.21962","0.27971"
"13.88400","2.22225","0.29206"
"13.91000","2.22487","0.27099"
"13.93600","2.22750","0.27264"
"13.96200","2.23002","0.26600"
"13.98800","2.23264","0.25979"
"14.01400","2.23516","0.26158"
"14.04000","2.23779","0.27045"
"14.06600","2.24030","0.27835"
"14.09200","2.24293","0.28428"
"14.11800","2.24550","0.29190"
"14.14400","2.24818","0.27206"
"14.17000","2.25075","0.27021"
"14.19600","2.25338","0.27344"
"14.22200","2.25595","0.28213"
"14.24800","2.25868","0.26876"
"14.27400","2.26125","0.27366"
"14.30000","2.26382","0.27096"
"14.32600","2.26645","0.27827"
"14.35200","2.26912","0.28836"
"14.37800","2.27159","0.29321"
"14.40400","2.27421","0.29854"
"14.43000","2.27684","0.30068"
"14.45600","2.27946","0.29472"
"14.48200","2.28198","0.29831"
"14.50800","2.28461","0.29583"
"14.53400","2.28723","0.28762"
"14.56000","2.28980","0.29989"
"14.58600","2.29227","0.28962"
"14.61200","2.29495","0.29269"
"14.63800","2.29757","0.28969"
"14.66400","2.30014","0.28465"
"14.69000","2.30271","0.28631"
"14.71600","2.30534","0.28800"
"14.74200","2.30796","0.28377"
"14.76800","2.31059","0.27663"
"14.79400","2.31321","0.28363"
"14.82000","2.31584","0.28717"
"14.84600","2.31846","0.28863"
"14.87200","2.32109","0.28970"
"14.89800","2.32361","0.28503"
"14.92400","2.32618","0.28321"
"14.95000","2.32886","0.29551"
"14.97600","2.33148","0.30160"
"15.00200","2.33400","0.29889"
"15.02800","2.33657","0.29499"
"15.05400","2.33920","0.30211"
"15.08000","2.34177","0.29397"
"15.10600","2.34429","0.28397"
"15.13200","2.34686","0.28854"
"15.15800","2.34959","0.29469"
"15.18400","2.35216","0.29976"
"15.21000","2.35473","0.29307"
"15.23600","2.35736","0.28356"
"15.26200","2.36004","0.29511"
"15.28800","2.36261","0.30397"
"15.31400","2.36523","0.29556"
"15.34000","2.36786","0.29393"
"15.36600","2.37048","0.30243"
"15.39200","2.37305","0.30817"
"15.41800","2.37573","0.30374"
"15.44400","2.37820","0.29464"
"15.47000","2.38082","0.30745"
"15.49600","2.38345","0.30567"
"15.52200","2.38602","0.29946"
"15.54800","2.38859","0.29763"
"15.57400","2.39127","0.29230"
"15.60000","2.39379","0.28439"
"15.62600","2.39641","0.28576"
"15.65200","2.39893","0.28642"
"15.67800","2.40161","0.29421"
"15.70400","2.40418","0.29317"
"15.73000","2.40675","0.29055"
"15.75600","2.40937","0.29100"
"15.78200","2.41205","0.29836"
"15.80800","2.41457","0.30848"
"15.83400","2.41725","0.29719"
"15.86000","2.41987","0.30168"
"15.88600","2.42250","0.30408"
"15.91200","2.42502","0.30212"
"15.93800","2.42770","0.29197"
"15.96400","2.43027","0.29264"
"15.99000","2.43284","0.30678"
"16.01600","2.43541","0.31143"
"16.04200","2.43804","0.31119"
"16.06800","2.44061","0.30576"
"16.09400","2.44323","0.30885"
"16.12000","2.44580","0.30564"
"16.14600","2.44843","0.30166"
"16.17200","2.45095","0.30171"
"16.19800","2.45352","0.29972"
"16.22400","2.45614","0.31120"
"16.25000","2.45877","0.31230"
"16.27600","2.46134","0.29875"
"16.30200","2.46396","0.30062"
"16.32800","2.46654","0.30445"
"16.35400","2.46916","0.31054"
"16.38000","2.47184","0.30157"
"16.40600","2.47441","0.30240"
"16.43200","2.47704","0.29585"
"16.45800","2.47961","0.31492"
"16.48400","2.48229","0.31998"
"16.51000","2.48480","0.30795"
"16.53600","2.48738","0.31154"
"16.56200","2.49000","0.31478"
"16.58800","2.49268","0.31176"
"16.61400","2.49520","0.29604"
"16.64000","2.49777","0.31030"
"16.66600","2.50039","0.31597"
"16.69200","2.50302","0.31453"
"16.71800","2.50548","0.30161"
"16.74400","2.50811","0.30593"
"16.77000","2.51073","0.32115"
"16.79600","2.51341","0.32667"
"16.82200","2.51593","0.31814"
"16.84800","2.51855","0.32286"
"16.87400","2.52112","0.31622"
"16.90000","2.52386","0.29695"
"16.92600","2.52638","0.30702"
"16.95200","2.52905","0.31740"
"16.97800","2.53163","0.31347"
"17.00400","2.53425","0.31654"
"17.03000","2.53682","0.31084"
"17.05600","2.53939","0.31666"
"17.08200","2.54196","0.31092"
"17.10800","2.54470","0.31429"
"17.13400","2.54721","0.31823"
"17.16000","2.54979","0.31188"
"17.18600","2.55236","0.30641"
"17.21200","2.55504","0.30152"
"17.23800","2.55750","0.31293"
"17.26400","2.56007","0.31640"
"17.29000","2.56275","0.31504"
"17.31600","2.56538","0.31908"
"17.34200","2.56789","0.32039"
"17.36800","2.57052","0.32871"
"17.39400","2.57320","0.31743"
"17.42000","2.57582","0.30336"
"17.44600","2.57839","0.30627"
"17.47200","2.58102","0.31819"
"17.49800","2.58364","0.31829"
"17.52400","2.58627","0.31758"
"17.55000","2.58884","0.32587"
"17.57600","2.59146","0.32834"
"17.60200","2.59404","0.32315"
"17.62800","2.59666","0.32521"
"17.65400","2.59929","0.32856"
"17.68000","2.60180","0.32314"
"17.70600","2.60443","0.31654"
"17.73200","2.60700","0.31479"
"17.75800","2.60957","0.31152"
"17.78400","2.61209","0.31124"
"17.81000","2.61477","0.30168"
"17.83600","2.61734","0.31451"
"17.86200","2.61991","0.32329"
"17.88800","2.62254","0.32026"
"17.91400","2.62527","0.31356"
"17.94000","2.62779","0.31694"
"17.96600","2.63041","0.32253"
"17.99200","2.63309","0.32851"
"18.01800","2.63577","0.31846"
"18.04400","2.63829","0.31928"
"18.07000","2.64091","0.32824"
"18.09600","2.64348","0.32883"
"18.12200","2.64611","0.32362"
"18.14800","2.64857","0.32466"
"18.17400","2.65125","0.32972"
"18.20000","2.65382","0.32482"
"18.22600","2.65645","0.33229"
"18.25200","2.65896","0.33309"
"18.27800","2.66159","0.32915"
"18.30400","2.66416","0.32810"
"18.33000","2.66673","0.32616"
"18.35600","2.66930","0.33939"
"18.38200","2.67193","0.33546"
"18.40800","2.67450","0.32903"
"18.43400","2.67723","0.32600"
"18.46000","2.67980","0.33846"
"18.48600","2.68243","0.33130"
"18.51200","2.68505","0.32487"
"18.53800","2.68773","0.33455"
"18.56400","2.69025","0.34491"
"18.59000","2.69282","0.34108"
"18.61600","2.69545","0.32523"
"18.64200","2.69807","0.32730"
"18.66800","2.70059","0.34098"
"18.69400","2.70321","0.33402"
"18.72000","2.70584","0.33298"
"18.74600","2.70841","0.33455"
"18.77200","2.71093","0.34577"
"18.79800","2.71361","0.34082"
"18.82400","2.71623","0.33786"
"18.85000","2.71875","0.33410"
"18.87600","2.72127","0.32550"
"18.90200","2.72395","0.33890"
"18.92800","2.72657","0.33708"
"18.95400","2.72914","0.34781"
"18.98000","2.73177","0.34415"
"19.00600","2.73434","0.33427"
"19.03200","2.73696","0.33981"
"19.05800","2.73959","0.33911"
"19.08400","2.74221","0.33351"
"19.11000","2.74479","0.33434"
"19.13600","2.74741","0.34805"
"19.16200","2.75004","0.34569"
"19.18800","2.75261","0.33795"
"19.21400","2.75518","0.33590"
"19.24000","2.75791","0.33520"
"19.26600","2.76048","0.34527"
"19.29200","2.76300","0.34418"
"19.31800","2.76557","0.34100"
"19.34400","2.76825","0.34702"
"19.37000","2.77077","0.34737"
"19.39600","2.77329","0.34613"
"19.42200","2.77586","0.34796"
"19.44800","2.77864","0.34920"
"19.47400","2.78111","0.35157"
"19.50000","2.78373","0.33943"
"19.52600","2.78636","0.33968"
"19.55200","2.78898","0.33707"
"19.57800","2.79155","0.34412"
"19.60400","2.79423","0.35645"
"19.63000","2.79675","0.34837"
"19.65600","2.79943","0.35120"
"19.68200","2.80205","0.35064"
"19.70800","2.80468","0.34513"
"19.73400","2.80720","0.34133"
"19.76000","2.80988","0.33677"
"19.78600","2.81245","0.33402"
"19.81200","2.81507","0.34434"
"19.83800","2.81764","0.35521"
"19.86400","2.82032","0.35907"
"19.89000","2.82284","0.35084"
"19.91600","2.82541","0.33424"
"19.94200","2.82793","0.33291"
"19.96800","2.83061","0.34208"
"19.99400","2.83318","0.34606"
"20.02000","2.83575","0.33928"
"20.04600","2.83838","0.33513"
"20.07200","2.84100","0.34260"
"20.09800","2.84357","0.34145"
"20.12400","2.84625","0.34890"
"20.15000","2.84893","0.34914"
"20.17600","2.85150","0.35092"
"20.20200","2.85407","0.34491"
"20.22800","2.85670","0.34401"
"20.25400","2.85927","0.35897"
"20.28000","2.86184","0.34857"
"20.30600","2.86441","0.34620"
"20.33200","2.86709","0.34516"
"20.35800","2.86966","0.34788"
"20.38400","2.87223","0.34699"
"20.41000","2.87480","0.34588"
"20.43600","2.87738","0.34931"
"20.46200","2.87995","0.35107"
"20.48800","2.88252","0.35507"
"20.51400","2.88514","0.35786"
"20.54000","2.88771","0.35695"
"20.56600","2.89039","0.34956"
"20.59200","2.89296","0.35725"
"20.61800","2.89559","0.34125"
"20.64400","2.89821","0.35153"
"20.67000","2.90095","0.35202"
"20.69600","2.90346","0.34748"
"20.72200","2.90604","0.34588"
"20.74800","2.90861","0.35173"
"20.77400","2.91134","0.34581"
"20.80000","2.91380","0.35505"
"20.82600","2.91637","0.35669"
"20.85200","2.91900","0.35806"
"20.87800","2.92168","0.36111"
"20.90400","2.92414","0.36177"
"20.93000","2.92677","0.36707"
"20.95600","2.92934","0.35335"
"20.98200","2.93202","0.35437"
"21.00800","2.93448","0.34911"
"21.03400","2.93711","0.36602"
"21.06000","2.93973","0.36379"
"21.08600","2.94241","0.35844"
"21.11200","2.94493","0.36167"
"21.13800","2.94761","0.36276"
"21.16400","2.95018","0.36005"
