General : End date,"11/2/2022 11:35 AM"
"3.92600","4.52834","0.63040"
"3.95200","4.55432","0.64710"
"3.97800","4.58041","0.65186"
"4.00400","4.60645","0.64135"
"4.03000","4.63248","0.66345"
"4.05600","4.65846","0.67350"
"4.08200","4.68439","0.68093"
"4.10800","4.71037","0.67380"
"4.13400","4.73636","0.67734"
"4.16000","4.76234","0.68187"
"4.18600","4.78837","0.69294"
"4.21200","4.81446","0.68736"
"4.23800","4.84045","0.69382"
"4.26400","4.86648","0.70453"
"4.29000","4.89241","0.70922"
"4.31600","4.91834","0.72177"
"4.34200","4.94427","0.72178"
"4.36800","4.97036","0.71943"
"4.39400","4.99634","0.72664"
"4.42000","5.02248","0.73567"
"4.44600","5.04846","0.74540"
"4.47200","5.07445","0.74982"
"4.49800","5.10038","0.75790"
"4.52400","5.12636","0.75942"
"4.55000","5.15229","0.76485"
"4.57600","5.17832","0.76976"
"4.60200","5.20436","0.77408"
"4.62800","5.23045","0.77860"
"4.65400","5.25648","0.78652"
"4.68000","5.28246","0.78894"
"4.70600","5.30845","0.79343"
"4.73200","5.33437","0.79819"
"4.75800","5.36030","0.79824"
"4.78400","5.38629","0.81014"
"4.81000","5.41232","0.81866"
"4.83600","5.43836","0.81777"
"4.86200","5.46445","0.82313"
"4.88800","5.49048","0.82179"
"4.91400","5.51646","0.82717"
"4.94000","5.54239","0.84215"
"4.96600","5.56838","0.85245"
"4.99200","5.59436","0.85139"
"5.01800","5.62039","0.85661"
"5.04400","5.64643","0.85710"
"5.07000","5.67252","0.85253"
"5.09600","5.69850","0.85772"
"5.12200","5.72448","0.86962"
"5.14800","5.75041","0.86244"
"5.17400","5.77639","0.86979"
"5.20000","5.80232","0.87313"
"5.22600","5.82836","0.88558"
"5.25200","5.85439","0.88561"
"5.27800","5.88048","0.88604"
"5.30400","5.90646","0.89354"
"5.33000","5.93250","0.90585"
"5.35600","5.95843","0.90197"
"5.38200","5.98441","0.90649"
"5.40800","6.01029","0.91009"
"5.43400","6.03632","0.92397"
"5.46000","6.06236","0.94162"
"5.48600","6.08845","0.95988"
"5.51200","6.11443","0.96066"
"5.53800","6.14046","0.97176"
"5.56400","6.16639","0.97513"
"5.59000","6.19238","0.96615"
"5.61600","6.21830","0.95164"
"5.64200","6.24429","0.94469"
"5.66800","6.27032","0.95196"
"5.69400","6.29641","0.96117"
"5.72000","6.32250","0.96631"
"5.74600","6.34848","0.96604"
"5.77200","6.37446","0.95936"
"5.79800","6.40039","0.97334"
"5.82400","6.42632","0.97175"
"5.85000","6.45230","0.97425"
"5.87600","6.47834","0.98374"
"5.90200","6.50437","0.99578"
"5.92800","6.53046","0.99580"
"5.95400","6.55650","0.99935"
"5.98000","6.58248","0.99920"
"6.00600","6.60841","1.00535"
"6.03200","6.63439","1.00381"
"6.05800","6.66032","1.00029"
"6.08400","6.68636","0.99602"
"6.11000","6.71239","1.00219"
"6.13600","6.73848","1.00257"
"6.16200","6.76446","1.00645"
"6.18800","6.79045","1.01806"
"6.21400","6.81643","1.02489"
"6.24000","6.84241","1.02301"
"6.26600","6.86829","1.02217"
"6.29200","6.89437","1.02686"
"6.31800","6.92030","1.03083"
"6.34400","6.94639","1.04189"
"6.37000","6.97237","1.04375"
"6.39600","6.99841","1.04664"
"6.42200","7.02439","1.05869"
"6.44800","7.05032","1.05640"
"6.47400","7.07630","1.05712"
"6.50000","7.10228","1.06188"
"6.52600","7.12838","1.05687"
"6.55200","7.15441","1.06992"
"6.57800","7.18050","1.08113"
"6.60400","7.20648","1.08281"
"6.63000","7.23246","1.08793"
"6.65600","7.25839","1.09426"
"6.68200","7.28432","1.10018"
"6.70800","7.31030","1.11390"
"6.73400","7.33634","1.12381"
"6.76000","7.36238","1.13262"
"6.78600","7.38852","1.12931"
"6.81200","7.41450","1.11493"
"6.83800","7.44048","1.11109"
"6.86400","7.46641","1.11925"
"6.89000","7.49239","1.13104"
"6.91600","7.51832","1.13382"
"6.94200","7.54441","1.13074"
"6.96800","7.57039","1.12858"
"6.99400","7.59648","1.13762"
"7.02000","7.62246","1.13494"
"7.04600","7.64845","1.12631"
"7.07200","7.67438","1.14377"
"7.09800","7.70036","1.15328"
"7.12400","7.72628","1.15160"
"7.15000","7.75232","1.15529"
"7.17600","7.77836","1.15824"
"7.20200","7.80445","1.15966"
"7.22800","7.83043","1.16010"
"7.25400","7.85646","1.16697"
"7.28000","7.88245","1.17021"
"7.30600","7.90843","1.16918"
"7.33200","7.93430","1.17675"
"7.35800","7.96034","1.18272"
"7.38400","7.98632","1.18803"
"7.41000","8.01241","1.19305"
"7.43600","8.03845","1.18920"
"7.46200","8.06448","1.20464"
"7.48800","8.09041","1.21344"
"7.51400","8.11634","1.21386"
"7.54000","8.14232","1.21488"
"7.56600","8.16825","1.22093"
"7.59200","8.19434","1.22003"
"7.61800","8.22043","1.22215"
"7.64400","8.24646","1.22681"
"7.67000","8.27245","1.22921"
"7.69600","8.29848","1.23552"
"7.72200","8.32441","1.24297"
"7.74800","8.35039","1.24547"
"7.77400","8.37632","1.24590"
"7.80000","8.40236","1.25654"
"7.82600","8.42839","1.26238"
"7.85200","8.45448","1.27187"
"7.87800","8.48046","1.27948"
"7.90400","8.50645","1.28775"
"7.93000","8.53238","1.29583"
"7.95600","8.55836","1.29169"
"7.98200","8.58429","1.31020"
"8.00800","8.61032","1.32211"
"8.03400","8.63630","1.32315"
"8.06000","8.66245","1.34118"
"8.08600","8.68843","1.35444"
"8.11200","8.71446","1.36222"
"8.13800","8.74045","1.36058"
"8.16400","8.76643","1.37301"
"8.19000","8.79230","1.40269"
"8.21600","8.81834","1.42202"
"8.24200","8.84432","1.43848"
"8.26800","8.87041","1.46924"
"8.29400","8.89645","1.48240"
"8.32000","8.92248","1.50538"
"8.34600","8.94846","1.52445"
"8.37200","8.97439","1.53276"
"8.39800","9.00032","1.53122"
"8.42400","9.02630","1.54052"
"8.45000","9.05234","1.54148"
"8.47600","9.07843","1.56078"
"8.50200","9.10452","1.57000"
"8.52800","9.13050","1.57642"
"8.55400","9.15648","1.59774"
"8.58000","9.18241","1.62673"
"8.60600","9.20839","1.65038"
"8.63200","9.23432","1.65634"
"8.65800","9.26036","1.67515"
"8.68400","9.28639","1.71485"
"8.71000","9.31248","1.74422"
"8.73600","9.33846","1.77375"
"8.76200","9.36450","1.79303"
"8.78800","9.39037","1.79645"
"8.81400","9.41636","1.81534"
"8.84000","9.44229","1.84600"
"8.86600","9.46832","1.87785"
"8.89200","9.49441","1.89567"
"8.91800","9.52050","1.91503"
"8.94400","9.54643","1.94150"
"8.97000","9.57246","1.95703"
"8.99600","9.59839","1.98434"
"9.02200","9.62443","2.00963"
"9.04800","9.65030","2.04133"
"9.07400","9.67634","2.06975"
"9.10000","9.70232","2.10432"
"9.12600","9.72841","2.13599"
"9.15200","9.75445","2.16633"
"9.17800","9.78048","2.19640"
"9.20400","9.80646","2.23129"
"9.23000","9.83239","2.26049"
"9.25600","9.85832","2.29623"
"9.28200","9.88430","2.34294"
"9.30800","9.91034","2.37361"
"9.33400","9.93637","2.38507"
"9.36000","9.96246","2.41354"
"9.38600","9.98850","2.43918"
"9.39800","10.00050","2.43634"
