General : End date,"11/2/2022 11:49 AM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"11/2/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.38764","0.03764"
"0.02600","0.42600","0.07154"
"0.05200","0.54096","0.11326"
"0.07800","0.73077","0.17336"
"0.10400","0.97832","0.26040"
"0.13000","1.24929","0.34005"
"0.15600","1.53129","0.40933"
"0.18200","1.79588","0.45367"
"0.20800","2.03352","0.49217"
"0.23400","2.25659","0.53768"
"0.26000","2.47270","0.58927"
"0.28600","2.68527","0.63833"
"0.31200","2.89591","0.68161"
"0.33800","3.10543","0.70974"
"0.36400","3.31430","0.74230"
"0.39000","3.52280","0.77030"
"0.41600","3.73114","0.79345"
"0.44200","3.93938","0.83053"
"0.46800","4.14750","0.83833"
"0.49400","4.35552","0.85953"
"0.52000","4.56359","0.89157"
"0.54600","4.77161","0.92949"
"0.57200","4.97957","0.98036"
"0.59800","5.18754","1.02732"
"0.62400","5.39555","1.07858"
"0.65000","5.60362","1.12344"
"0.67600","5.81164","1.15414"
"0.70200","6.01961","1.19237"
"0.72800","6.22762","1.23946"
"0.75400","6.43564","1.26542"
"0.78000","6.64361","1.30835"
"0.80600","6.85157","1.34928"
"0.83200","7.05959","1.38417"
"0.85800","7.26766","1.43296"
"0.88400","7.47562","1.49016"
"0.91000","7.68359","1.51255"
"0.93600","7.89161","1.54675"
"0.96200","8.09962","1.59520"
"0.98800","8.30759","1.66560"
"1.01400","8.51561","1.76903"
"1.04000","8.72357","1.93212"
"1.06600","8.93164","2.11428"
"1.09200","9.13961","2.35498"
"1.11800","9.34757","2.65714"
"1.14400","9.55559","2.98418"
"1.17000","9.76361","3.32864"
"1.19600","9.97157","3.76644"
"1.20000","10.00355","3.82854"
