General : End date,"10/17/2022 11:30 AM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"10/17/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.53245","0.02689"
"0.02600","0.57070","0.06445"
"0.05200","0.68566","0.12884"
"0.07800","0.87552","0.20704"
"0.10400","1.12211","0.30559"
"0.13000","1.39104","0.40604"
"0.15600","1.67143","0.54472"
"0.18200","1.94111","0.65040"
"0.20800","2.18073","0.74188"
"0.23400","2.40354","0.81856"
"0.26000","2.61895","0.89491"
"0.28600","2.83093","0.96457"
"0.31200","3.04120","1.02264"
"0.33800","3.25050","1.06801"
"0.36400","3.45932","1.11255"
"0.39000","3.66777","1.17287"
"0.41600","3.87605","1.21293"
"0.44200","4.08418","1.26262"
"0.46800","4.29225","1.29060"
"0.49400","4.50032","1.33290"
"0.52000","4.70839","1.36751"
"0.54600","4.91636","1.40380"
"0.57200","5.12438","1.42068"
"0.59800","5.33239","1.43935"
"0.62400","5.54041","1.46463"
"0.65000","5.74843","1.49484"
"0.67600","5.95639","1.51125"
"0.70200","6.16441","1.52477"
"0.72800","6.37238","1.54061"
"0.75400","6.58045","1.56646"
"0.78000","6.78846","1.62183"
"0.80600","6.99643","1.69049"
"0.83200","7.20445","1.76378"
"0.85800","7.41246","1.82514"
"0.88400","7.62043","1.90678"
"0.91000","7.82839","1.99255"
"0.93600","8.03641","2.06900"
"0.96200","8.24443","2.15219"
"0.98800","8.45245","2.23502"
"1.01400","8.66041","2.29805"
"1.04000","8.86837","2.35973"
"1.06600","9.07639","2.43385"
"1.09200","9.28436","2.50742"
"1.11800","9.49238","2.57321"
"1.14400","9.70034","2.64324"
"1.17000","9.90841","2.70798"
"1.18200","10.00441","2.73560"
