General : End date,"10/17/2022 11:31 AM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"10/17/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.53400","0.04588"
"0.02600","0.57236","0.06077"
"0.05200","0.68743","0.12398"
"0.07800","0.87755","0.19266"
"0.10400","1.12457","0.30504"
"0.13000","1.39425","0.42036"
"0.15600","1.67518","0.54355"
"0.18200","1.94239","0.66252"
"0.20800","2.18105","0.74658"
"0.23400","2.40402","0.81527"
"0.26000","2.61980","0.89617"
"0.28600","2.83211","0.96942"
"0.31200","3.04254","1.02861"
"0.33800","3.25195","1.08324"
"0.36400","3.46082","1.12005"
"0.39000","3.66932","1.17211"
"0.41600","3.87761","1.22063"
"0.44200","4.08579","1.25093"
"0.46800","4.29386","1.29756"
"0.49400","4.50187","1.33581"
"0.52000","4.70995","1.36826"
"0.54600","4.91796","1.39027"
"0.57200","5.12598","1.42029"
"0.59800","5.33400","1.45293"
"0.62400","5.54202","1.49327"
"0.65000","5.75004","1.50597"
"0.67600","5.95800","1.51646"
"0.70200","6.16596","1.54084"
"0.72800","6.37403","1.56072"
"0.75400","6.58205","1.57949"
"0.78000","6.79002","1.62797"
"0.80600","6.99803","1.70262"
"0.83200","7.20605","1.77643"
"0.85800","7.41402","1.83743"
"0.88400","7.62204","1.91428"
"0.91000","7.83000","2.00196"
"0.93600","8.03802","2.07907"
"0.96200","8.24604","2.15021"
"0.98800","8.45405","2.22675"
"1.01400","8.66202","2.30625"
"1.04000","8.86998","2.38508"
"1.06600","9.07800","2.43749"
"1.09200","9.28596","2.50463"
"1.11800","9.49398","2.58590"
"1.14400","9.70195","2.64625"
"1.17000","9.90996","2.70743"
"1.18200","10.00602","2.74458"
