General : End date,"10/17/2022 11:24 AM"
"3.92600","0.86775","0.14869"
"3.95200","0.87038","0.14916"
"3.97800","0.87295","0.15345"
"4.00400","0.87557","0.14743"
"4.03000","0.87825","0.14146"
"4.05600","0.88082","0.14825"
"4.08200","0.88345","0.14889"
"4.10800","0.88602","0.14556"
"4.13400","0.88870","0.15400"
"4.16000","0.89121","0.15187"
"4.18600","0.89379","0.14581"
"4.21200","0.89641","0.14478"
"4.23800","0.89909","0.14528"
"4.26400","0.90161","0.15256"
"4.29000","0.90418","0.15049"
"4.31600","0.90675","0.14757"
"4.34200","0.90943","0.15825"
"4.36800","0.91195","0.15397"
"4.39400","0.91452","0.16127"
"4.42000","0.91714","0.14882"
"4.44600","0.91977","0.14737"
"4.47200","0.92229","0.14941"
"4.49800","0.92491","0.15661"
"4.52400","0.92748","0.16749"
"4.55000","0.93021","0.15154"
"4.57600","0.93279","0.15400"
"4.60200","0.93546","0.15192"
"4.62800","0.93798","0.16058"
"4.65400","0.94066","0.16613"
"4.68000","0.94323","0.16228"
"4.70600","0.94580","0.16812"
"4.73200","0.94837","0.17713"
"4.75800","0.95111","0.17683"
"4.78400","0.95362","0.16725"
"4.81000","0.95620","0.16757"
"4.83600","0.95882","0.16693"
"4.86200","0.96145","0.17060"
"4.88800","0.96396","0.16541"
"4.91400","0.96648","0.16160"
"4.94000","0.96911","0.16676"
"4.96600","0.97179","0.17539"
"4.99200","0.97430","0.17923"
"5.01800","0.97693","0.16859"
"5.04400","0.97955","0.17258"
"5.07000","0.98223","0.17134"
"5.09600","0.98480","0.16068"
"5.12200","0.98743","0.17390"
"5.14800","0.99005","0.17606"
"5.17400","0.99268","0.17888"
"5.20000","0.99525","0.17641"
"5.22600","0.99787","0.17755"
"5.25200","1.00039","0.16986"
"5.27800","1.00307","0.17596"
"5.30400","1.00570","0.17867"
"5.33000","1.00821","0.18543"
"5.35600","1.01084","0.18677"
"5.38200","1.01341","0.18317"
"5.40800","1.01598","0.17292"
"5.43400","1.01850","0.16880"
"5.46000","1.02118","0.17192"
"5.48600","1.02380","0.18095"
"5.51200","1.02632","0.17843"
"5.53800","1.02889","0.17983"
"5.56400","1.03162","0.17137"
"5.59000","1.03420","0.17943"
"5.61600","1.03682","0.17738"
"5.64200","1.03945","0.19219"
"5.66800","1.04213","0.18206"
"5.69400","1.04470","0.18513"
"5.72000","1.04727","0.18682"
"5.74600","1.04989","0.20050"
"5.77200","1.05252","0.20761"
"5.79800","1.05504","0.19203"
"5.82400","1.05766","0.18688"
"5.85000","1.06023","0.19742"
"5.87600","1.06286","0.19256"
"5.90200","1.06538","0.19233"
"5.92800","1.06800","0.18989"
"5.95400","1.07057","0.18526"
"5.98000","1.07320","0.20068"
"6.00600","1.07571","0.20243"
"6.03200","1.07834","0.19662"
"6.05800","1.08091","0.19101"
"6.08400","1.08359","0.18742"
"6.11000","1.08616","0.19761"
"6.13600","1.08879","0.20037"
"6.16200","1.09141","0.19763"
"6.18800","1.09409","0.19543"
"6.21400","1.09666","0.20108"
"6.24000","1.09923","0.20594"
"6.26600","1.10180","0.19844"
"6.29200","1.10454","0.18837"
"6.31800","1.10700","0.20020"
"6.34400","1.10962","0.20475"
"6.37000","1.11225","0.20718"
"6.39600","1.11487","0.19941"
"6.42200","1.11734","0.20361"
"6.44800","1.11996","0.19593"
"6.47400","1.12259","0.19504"
"6.50000","1.12516","0.19966"
"6.52600","1.12768","0.20252"
"6.55200","1.13036","0.20549"
"6.57800","1.13298","0.20623"
"6.60400","1.13555","0.19919"
"6.63000","1.13812","0.20697"
"6.65600","1.14075","0.20905"
"6.68200","1.14338","0.20824"
"6.70800","1.14600","0.22470"
"6.73400","1.14857","0.21806"
"6.76000","1.15120","0.21235"
"6.78600","1.15382","0.20369"
"6.81200","1.15645","0.21159"
"6.83800","1.15902","0.20891"
"6.86400","1.16154","0.20443"
"6.89000","1.16421","0.21347"
"6.91600","1.16684","0.21411"
"6.94200","1.16941","0.21060"
"6.96800","1.17193","0.20948"
"6.99400","1.17461","0.21092"
"7.02000","1.17718","0.20853"
"7.04600","1.17970","0.21579"
"7.07200","1.18227","0.21801"
"7.09800","1.18500","0.21520"
"7.12400","1.18752","0.20688"
"7.15000","1.19009","0.21077"
"7.17600","1.19271","0.22736"
"7.20200","1.19539","0.23307"
"7.22800","1.19796","0.23052"
"7.25400","1.20059","0.22250"
"7.28000","1.20321","0.22383"
"7.30600","1.20584","0.22520"
"7.33200","1.20841","0.22679"
"7.35800","1.21109","0.22486"
"7.38400","1.21361","0.23443"
"7.41000","1.21623","0.24177"
"7.43600","1.21886","0.23177"
"7.46200","1.22148","0.22242"
"7.48800","1.22400","0.21949"
"7.51400","1.22668","0.22225"
"7.54000","1.22925","0.23637"
"7.56600","1.23177","0.23565"
"7.59200","1.23434","0.23020"
"7.61800","1.23702","0.22969"
"7.64400","1.23959","0.24279"
"7.67000","1.24216","0.24268"
"7.69600","1.24473","0.23950"
"7.72200","1.24746","0.22401"
"7.74800","1.24998","0.23160"
"7.77400","1.25266","0.24127"
"7.80000","1.25529","0.24359"
"7.82600","1.25791","0.23706"
"7.85200","1.26043","0.22650"
"7.87800","1.26305","0.23437"
"7.90400","1.26568","0.23579"
"7.93000","1.26820","0.23315"
"7.95600","1.27082","0.22741"
"7.98200","1.27350","0.23188"
"8.00800","1.27607","0.24145"
"8.03400","1.27864","0.24590"
"8.06000","1.28121","0.24016"
"8.08600","1.28379","0.22771"
"8.11200","1.28641","0.23951"
"8.13800","1.28893","0.24692"
"8.16400","1.29155","0.25045"
"8.19000","1.29412","0.24808"
"8.21600","1.29675","0.24150"
"8.24200","1.29937","0.24431"
"8.26800","1.30195","0.24997"
"8.29400","1.30457","0.24209"
"8.32000","1.30730","0.23287"
"8.34600","1.30988","0.23777"
"8.37200","1.31245","0.24679"
"8.39800","1.31502","0.25555"
"8.42400","1.31775","0.24837"
"8.45000","1.32021","0.25000"
"8.47600","1.32279","0.24848"
"8.50200","1.32536","0.24481"
"8.52800","1.32809","0.24790"
"8.55400","1.33055","0.26183"
"8.58000","1.33313","0.26134"
"8.60600","1.33575","0.25212"
"8.63200","1.33843","0.25225"
"8.65800","1.34089","0.26399"
"8.68400","1.34352","0.26322"
"8.71000","1.34614","0.26135"
"8.73600","1.34877","0.25382"
"8.76200","1.35134","0.25830"
"8.78800","1.35396","0.26191"
"8.81400","1.35654","0.26804"
"8.84000","1.35927","0.25826"
"8.86600","1.36184","0.25332"
"8.89200","1.36446","0.25252"
"8.91800","1.36704","0.25430"
"8.94400","1.36966","0.25962"
"8.97000","1.37223","0.25366"
"8.99600","1.37480","0.25104"
"9.02200","1.37738","0.25478"
"9.04800","1.38011","0.27274"
"9.07400","1.38257","0.26155"
"9.10000","1.38514","0.25863"
"9.12600","1.38777","0.27349"
"9.15200","1.39045","0.26522"
"9.17800","1.39291","0.25781"
"9.20400","1.39548","0.26337"
"9.23000","1.39816","0.26307"
"9.25600","1.40079","0.25959"
"9.28200","1.40330","0.25968"
"9.30800","1.40593","0.27646"
"9.33400","1.40861","0.28412"
"9.36000","1.41118","0.27457"
"9.38600","1.41380","0.27605"
"9.41200","1.41643","0.27664"
"9.43800","1.41911","0.27614"
"9.46400","1.42168","0.26563"
"9.49000","1.42425","0.25986"
"9.51600","1.42682","0.26627"
"9.54200","1.42945","0.26525"
"9.56800","1.43207","0.27113"
"9.59400","1.43464","0.27396"
"9.62000","1.43721","0.27820"
"9.64600","1.43984","0.28392"
"9.67200","1.44246","0.28761"
"9.69800","1.44498","0.28684"
"9.72400","1.44750","0.27440"
"9.75000","1.45018","0.28620"
"9.77600","1.45280","0.29004"
"9.80200","1.45532","0.27199"
"9.82800","1.45789","0.27086"
"9.85400","1.46062","0.28345"
"9.88000","1.46314","0.28300"
"9.90600","1.46582","0.28168"
"9.93200","1.46839","0.27918"
"9.95800","1.47113","0.29201"
"9.98400","1.47364","0.29427"
"10.01000","1.47627","0.28489"
"10.03600","1.47889","0.29027"
"10.06200","1.48152","0.28347"
"10.08800","1.48404","0.28650"
"10.11400","1.48666","0.29490"
"10.14000","1.48923","0.28641"
"10.16600","1.49191","0.28013"
"10.19200","1.49443","0.28931"
"10.21800","1.49705","0.29883"
"10.24400","1.49957","0.28656"
"10.27000","1.50220","0.28436"
"10.29600","1.50471","0.28551"
"10.32200","1.50729","0.29499"
"10.34800","1.50986","0.29393"
"10.37400","1.51248","0.28875"
"10.40000","1.51511","0.29700"
"10.42600","1.51779","0.29239"
"10.45200","1.52041","0.28241"
"10.47800","1.52304","0.29993"
"10.50400","1.52566","0.29652"
"10.53000","1.52823","0.30016"
"10.55600","1.53086","0.29377"
"10.58200","1.53354","0.30237"
"10.60800","1.53600","0.30754"
"10.63400","1.53863","0.29752"
"10.66000","1.54130","0.29169"
"10.68600","1.54387","0.29876"
"10.71200","1.54639","0.31465"
"10.73800","1.54896","0.30406"
"10.76400","1.55159","0.29847"
"10.79000","1.55416","0.30342"
"10.81600","1.55668","0.29622"
"10.84200","1.55930","0.29808"
"10.86800","1.56198","0.30376"
"10.89400","1.56450","0.30647"
"10.92000","1.56712","0.31374"
"10.94600","1.56975","0.30453"
"10.97200","1.57243","0.30748"
"10.99800","1.57500","0.31023"
"11.02400","1.57763","0.30812"
"11.05000","1.58020","0.30539"
"11.07600","1.58287","0.31517"
"11.10200","1.58545","0.30899"
"11.12800","1.58802","0.30558"
"11.15400","1.59054","0.30646"
"11.18000","1.59327","0.30653"
"11.20600","1.59584","0.30537"
"11.23200","1.59841","0.31402"
"11.25800","1.60098","0.31342"
"11.28400","1.60366","0.32088"
"11.31000","1.60612","0.31395"
"11.33600","1.60870","0.31010"
"11.36200","1.61127","0.32068"
"11.38800","1.61400","0.31750"
"11.41400","1.61652","0.31873"
"11.44000","1.61914","0.30975"
"11.46600","1.62177","0.31332"
"11.49200","1.62439","0.31934"
"11.51800","1.62702","0.33149"
"11.54400","1.62964","0.32299"
"11.57000","1.63221","0.30864"
"11.59600","1.63489","0.31651"
"11.62200","1.63746","0.33004"
"11.64800","1.64009","0.32680"
"11.67400","1.64261","0.32151"
"11.70000","1.64529","0.31691"
"11.72600","1.64786","0.32222"
"11.75200","1.65043","0.32323"
"11.77800","1.65300","0.32528"
"11.80400","1.65568","0.31994"
"11.83000","1.65820","0.32202"
"11.85600","1.66077","0.31923"
"11.88200","1.66334","0.32700"
"11.90800","1.66602","0.33063"
"11.93400","1.66854","0.32787"
"11.96000","1.67116","0.32568"
"11.98600","1.67384","0.33036"
"12.01200","1.67641","0.32955"
"12.03800","1.67898","0.31340"
"12.06400","1.68166","0.32784"
"12.09000","1.68429","0.33716"
"12.11600","1.68691","0.33379"
"12.14200","1.68943","0.33788"
"12.16800","1.69205","0.33128"
"12.19400","1.69468","0.33408"
"12.22000","1.69720","0.33567"
"12.24600","1.69987","0.33975"
"12.27200","1.70245","0.34528"
"12.29800","1.70507","0.32528"
"12.32400","1.70759","0.32413"
"12.35000","1.71021","0.32862"
"12.37600","1.71279","0.33115"
"12.40200","1.71541","0.33355"
"12.42800","1.71798","0.34831"
"12.45400","1.72061","0.34676"
"12.48000","1.72312","0.34353"
"12.50600","1.72580","0.35098"
"12.53200","1.72837","0.34783"
"12.55800","1.73095","0.34691"
"12.58400","1.73357","0.33841"
"12.61000","1.73630","0.33955"
"12.63600","1.73882","0.33978"
"12.66200","1.74145","0.34622"
"12.68800","1.74402","0.34761"
"12.71400","1.74675","0.34881"
"12.74000","1.74916","0.34577"
"12.76600","1.75179","0.34296"
"12.79200","1.75441","0.34381"
"12.81800","1.75709","0.34124"
"12.84400","1.75961","0.34984"
"12.87000","1.76218","0.34894"
"12.89600","1.76475","0.34259"
"12.92200","1.76743","0.35544"
"12.94800","1.76989","0.35498"
"12.97400","1.77252","0.35324"
"13.00000","1.77514","0.35661"
"13.02600","1.77777","0.35687"
"13.05200","1.78034","0.34834"
"13.07800","1.78296","0.34883"
"13.10400","1.78559","0.35113"
"13.13000","1.78827","0.35675"
"13.15600","1.79084","0.34839"
"13.18200","1.79346","0.35086"
"13.20800","1.79604","0.36364"
"13.23400","1.79866","0.35732"
"13.26000","1.80123","0.35995"
"13.28600","1.80380","0.35176"
"13.31200","1.80643","0.35481"
"13.33800","1.80911","0.35652"
"13.36400","1.81163","0.35986"
"13.39000","1.81414","0.35978"
"13.41600","1.81677","0.35846"
"13.44200","1.81939","0.36307"
"13.46800","1.82191","0.35143"
"13.49400","1.82448","0.35438"
"13.52000","1.82711","0.35822"
"13.54600","1.82973","0.36084"
"13.57200","1.83230","0.36060"
"13.59800","1.83493","0.36181"
"13.62400","1.83761","0.35098"
"13.65000","1.84023","0.36335"
"13.67600","1.84280","0.36322"
"13.70200","1.84543","0.36555"
"13.72800","1.84811","0.37032"
"13.75400","1.85068","0.37087"
"13.78000","1.85330","0.37751"
"13.80600","1.85582","0.37932"
"13.83200","1.85845","0.38020"
"13.85800","1.86107","0.36655"
"13.88400","1.86364","0.35959"
"13.91000","1.86616","0.35148"
"13.93600","1.86884","0.36185"
"13.96200","1.87136","0.37471"
"13.98800","1.87393","0.38267"
"14.01400","1.87645","0.38490"
"14.04000","1.87918","0.37148"
"14.06600","1.88180","0.37313"
"14.09200","1.88437","0.36790"
"14.11800","1.88689","0.37461"
"14.14400","1.88968","0.37165"
"14.17000","1.89220","0.37203"
"14.19600","1.89487","0.37386"
"14.22200","1.89745","0.37454"
"14.24800","1.90012","0.37756"
"14.27400","1.90270","0.37272"
"14.30000","1.90527","0.37033"
"14.32600","1.90789","0.38110"
"14.35200","1.91046","0.38496"
"14.37800","1.91298","0.37036"
"14.40400","1.91566","0.37999"
"14.43000","1.91823","0.37984"
"14.45600","1.92086","0.38418"
"14.48200","1.92337","0.38002"
"14.50800","1.92600","0.37374"
"14.53400","1.92857","0.38082"
"14.56000","1.93114","0.38604"
"14.58600","1.93371","0.39708"
"14.61200","1.93634","0.38842"
"14.63800","1.93891","0.37798"
"14.66400","1.94159","0.39756"
"14.69000","1.94421","0.39881"
"14.71600","1.94679","0.39237"
"14.74200","1.94946","0.38687"
"14.76800","1.95209","0.40253"
"14.79400","1.95461","0.39967"
"14.82000","1.95723","0.38677"
"14.84600","1.95986","0.38024"
"14.87200","1.96243","0.38536"
"14.89800","1.96495","0.38480"
"14.92400","1.96757","0.38183"
"14.95000","1.97030","0.38752"
"14.97600","1.97282","0.38760"
"15.00200","1.97534","0.39092"
"15.02800","1.97796","0.39657"
"15.05400","1.98064","0.39338"
"15.08000","1.98311","0.38992"
"15.10600","1.98568","0.38790"
"15.13200","1.98830","0.39847"
"15.15800","1.99098","0.40666"
"15.18400","1.99350","0.40379"
"15.21000","1.99618","0.39870"
"15.23600","1.99870","0.39541"
"15.26200","2.00143","0.39562"
"15.28800","2.00400","0.40480"
"15.31400","2.00663","0.41282"
"15.34000","2.00920","0.41071"
"15.36600","2.01187","0.40182"
"15.39200","2.01445","0.39789"
"15.41800","2.01702","0.40125"
"15.44400","2.01959","0.41449"
"15.47000","2.02232","0.40411"
"15.49600","2.02484","0.40229"
"15.52200","2.02741","0.40824"
"15.54800","2.02998","0.39090"
"15.57400","2.03266","0.38902"
"15.60000","2.03513","0.40566"
"15.62600","2.03770","0.40665"
"15.65200","2.04032","0.40132"
"15.67800","2.04300","0.40876"
"15.70400","2.04552","0.40573"
"15.73000","2.04814","0.40880"
"15.75600","2.05077","0.42029"
"15.78200","2.05339","0.41466"
"15.80800","2.05602","0.41676"
"15.83400","2.05864","0.40902"
"15.86000","2.06127","0.41376"
"15.88600","2.06389","0.42506"
"15.91200","2.06646","0.41608"
"15.93800","2.06904","0.40409"
"15.96400","2.07161","0.41607"
"15.99000","2.07429","0.41058"
"16.01600","2.07686","0.40021"
"16.04200","2.07943","0.40864"
"16.06800","2.08200","0.41012"
"16.09400","2.08463","0.40749"
"16.12000","2.08720","0.40627"
"16.14600","2.08971","0.40508"
"16.17200","2.09234","0.39907"
"16.19800","2.09496","0.40774"
"16.22400","2.09754","0.41485"
"16.25000","2.10011","0.41195"
"16.27600","2.10279","0.41476"
"16.30200","2.10541","0.41405"
"16.32800","2.10798","0.42775"
"16.35400","2.11061","0.42462"
"16.38000","2.11334","0.41964"
"16.40600","2.11586","0.42010"
"16.43200","2.11848","0.42595"
"16.45800","2.12105","0.42365"
"16.48400","2.12368","0.43108"
"16.51000","2.12620","0.43413"
"16.53600","2.12882","0.42645"
"16.56200","2.13145","0.42492"
"16.58800","2.13407","0.43086"
"16.61400","2.13659","0.43552"
"16.64000","2.13921","0.43015"
"16.66600","2.14173","0.41881"
"16.69200","2.14436","0.41801"
"16.71800","2.14687","0.41976"
"16.74400","2.14955","0.42946"
"16.77000","2.15207","0.43435"
"16.79600","2.15480","0.43758"
"16.82200","2.15743","0.43452"
"16.84800","2.16000","0.42733"
"16.87400","2.16263","0.43234"
"16.90000","2.16536","0.43140"
"16.92600","2.16788","0.42937"
"16.95200","2.17045","0.42505"
"16.97800","2.17302","0.42962"
"17.00400","2.17570","0.43600"
"17.03000","2.17816","0.43793"
"17.05600","2.18079","0.43239"
"17.08200","2.18341","0.42764"
"17.10800","2.18604","0.43470"
"17.13400","2.18855","0.44222"
"17.16000","2.19118","0.43729"
"17.18600","2.19380","0.43943"
"17.21200","2.19638","0.44050"
"17.23800","2.19889","0.44600"
"17.26400","2.20152","0.44594"
"17.29000","2.20420","0.44160"
"17.31600","2.20677","0.43461"
"17.34200","2.20934","0.45054"
"17.36800","2.21196","0.44449"
"17.39400","2.21459","0.44544"
"17.42000","2.21721","0.44098"
"17.44600","2.21979","0.43348"
"17.47200","2.22241","0.44368"
"17.49800","2.22504","0.44939"
"17.52400","2.22761","0.44667"
"17.55000","2.23023","0.43391"
"17.57600","2.23275","0.43679"
"17.60200","2.23543","0.44346"
"17.62800","2.23805","0.45076"
"17.65400","2.24057","0.44885"
"17.68000","2.24320","0.44612"
"17.70600","2.24582","0.44662"
"17.73200","2.24839","0.44151"
"17.75800","2.25091","0.43909"
"17.78400","2.25348","0.44810"
"17.81000","2.25621","0.45419"
"17.83600","2.25873","0.45247"
"17.86200","2.26130","0.45518"
"17.88800","2.26393","0.45359"
"17.91400","2.26655","0.45241"
"17.94000","2.26918","0.45649"
"17.96600","2.27180","0.45150"
"17.99200","2.27437","0.44771"
"18.01800","2.27705","0.44489"
"18.04400","2.27962","0.44807"
"18.07000","2.28230","0.44899"
"18.09600","2.28477","0.45306"
"18.12200","2.28745","0.46518"
"18.14800","2.29007","0.45698"
"18.17400","2.29270","0.45559"
"18.20000","2.29521","0.44408"
"18.22600","2.29789","0.44605"
"18.25200","2.30046","0.44865"
"18.27800","2.30298","0.45100"
"18.30400","2.30550","0.44928"
"18.33000","2.30823","0.46178"
"18.35600","2.31075","0.45772"
"18.38200","2.31332","0.45525"
"18.40800","2.31595","0.45912"
"18.43400","2.31863","0.45124"
"18.46000","2.32114","0.45325"
"18.48600","2.32382","0.46903"
"18.51200","2.32645","0.46588"
"18.53800","2.32913","0.45285"
"18.56400","2.33164","0.46294"
"18.59000","2.33427","0.47428"
"18.61600","2.33689","0.46536"
"18.64200","2.33941","0.45316"
"18.66800","2.34204","0.45804"
"18.69400","2.34466","0.46172"
"18.72000","2.34723","0.46253"
"18.74600","2.34986","0.46339"
"18.77200","2.35238","0.47584"
"18.79800","2.35500","0.47348"
"18.82400","2.35757","0.46591"
"18.85000","2.36014","0.46037"
"18.87600","2.36271","0.47060"
"18.90200","2.36534","0.47067"
"18.92800","2.36796","0.46198"
"18.95400","2.37059","0.47669"
"18.98000","2.37316","0.47730"
"19.00600","2.37579","0.46638"
"19.03200","2.37846","0.46650"
"19.05800","2.38109","0.47266"
"19.08400","2.38366","0.47504"
"19.11000","2.38623","0.47334"
"19.13600","2.38891","0.47441"
"19.16200","2.39143","0.47250"
"19.18800","2.39400","0.48092"
"19.21400","2.39657","0.47297"
"19.24000","2.39930","0.48028"
"19.26600","2.40177","0.47785"
"19.29200","2.40434","0.48478"
"19.31800","2.40691","0.48604"
"19.34400","2.40959","0.47872"
"19.37000","2.41211","0.47782"
"19.39600","2.41468","0.47904"
"19.42200","2.41730","0.47666"
"19.44800","2.41998","0.47873"
"19.47400","2.42250","0.48076"
"19.50000","2.42518","0.48320"
"19.52600","2.42775","0.48606"
"19.55200","2.43048","0.47539"
"19.57800","2.43300","0.48620"
"19.60400","2.43568","0.48188"
"19.63000","2.43820","0.48420"
"19.65600","2.44087","0.48013"
"19.68200","2.44345","0.47610"
"19.70800","2.44602","0.47951"
"19.73400","2.44859","0.48382"
"19.76000","2.45132","0.47600"
"19.78600","2.45379","0.48183"
"19.81200","2.45636","0.48490"
"19.83800","2.45898","0.48523"
"19.86400","2.46166","0.49217"
"19.89000","2.46412","0.48590"
"19.91600","2.46670","0.48343"
"19.94200","2.46932","0.48911"
"19.96800","2.47200","0.49798"
"19.99400","2.47452","0.49107"
"20.02000","2.47714","0.48592"
"20.04600","2.47977","0.48342"
"20.07200","2.48239","0.49624"
"20.09800","2.48502","0.49540"
"20.12400","2.48759","0.49098"
"20.15000","2.49027","0.49064"
"20.17600","2.49284","0.49532"
"20.20200","2.49541","0.49425"
"20.22800","2.49798","0.49608"
"20.25400","2.50061","0.49303"
"20.28000","2.50323","0.48642"
"20.30600","2.50586","0.49404"
"20.33200","2.50838","0.50196"
"20.35800","2.51105","0.48753"
"20.38400","2.51363","0.49153"
"20.41000","2.51620","0.50468"
"20.43600","2.51871","0.50274"
"20.46200","2.52139","0.50387"
"20.48800","2.52402","0.50127"
"20.51400","2.52654","0.49794"
"20.54000","2.52911","0.49317"
"20.56600","2.53184","0.49693"
"20.59200","2.53436","0.50132"
"20.61800","2.53698","0.50469"
"20.64400","2.53961","0.51469"
"20.67000","2.54234","0.50894"
"20.69600","2.54486","0.50717"
"20.72200","2.54748","0.50793"
"20.74800","2.55005","0.50793"
"20.77400","2.55268","0.50611"
"20.80000","2.55520","0.50999"
"20.82600","2.55788","0.50835"
"20.85200","2.56045","0.49996"
"20.87800","2.56307","0.50459"
"20.90400","2.56559","0.50295"
"20.93000","2.56827","0.51158"
"20.95600","2.57079","0.52061"
"20.98200","2.57336","0.52243"
"21.00800","2.57593","0.50527"
"21.03400","2.57855","0.51094"
"21.06000","2.58113","0.51238"
"21.08600","2.58380","0.51087"
"21.11200","2.58637","0.51055"
"21.13800","2.58895","0.52089"
"21.16400","2.59157","0.51977"
