General : End date,"11/8/2022 1:00 PM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"11/8/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.21204","0.03665"
"0.02600","0.24996","0.06882"
"0.05200","0.36423","0.14518"
"0.07800","0.55318","0.25755"
"0.10400","0.80132","0.42502"
"0.13000","1.07432","0.60649"
"0.15600","1.35777","0.81019"
"0.18200","1.62043","0.97610"
"0.20800","1.85732","1.12976"
"0.23400","2.08045","1.28436"
"0.26000","2.29671","1.40865"
"0.28600","2.50939","1.50879"
"0.31200","2.72014","1.62064"
"0.33800","2.92971","1.72670"
"0.36400","3.13864","1.82917"
"0.39000","3.34720","1.90803"
"0.41600","3.55548","2.02248"
"0.44200","3.76371","2.10503"
"0.46800","3.97184","2.18390"
"0.49400","4.17991","2.26856"
"0.52000","4.38798","2.35423"
"0.54600","4.59595","2.43592"
"0.57200","4.80391","2.51735"
"0.59800","5.01198","2.58907"
"0.62400","5.22000","2.65648"
"0.65000","5.42796","2.71377"
"0.67600","5.63598","2.78685"
"0.70200","5.84400","2.83903"
"0.72800","6.05202","2.90407"
"0.75400","6.25998","2.94766"
"0.78000","6.46795","2.99940"
"0.80600","6.67596","3.04971"
"0.83200","6.88404","3.09190"
"0.85800","7.09205","3.15091"
"0.88400","7.30002","3.18242"
"0.91000","7.50804","3.22824"
"0.93600","7.71605","3.27114"
"0.96200","7.92402","3.30800"
"0.98800","8.13198","3.32729"
"1.01400","8.34000","3.34791"
"1.04000","8.54807","3.36858"
"1.06600","8.75604","3.40255"
"1.09200","8.96400","3.45100"
"1.11800","9.17202","3.48467"
"1.14400","9.38004","3.50737"
"1.17000","9.58800","3.55458"
"1.19600","9.79597","3.60261"
"1.22200","10.00398","3.65804"
