General : End date,"11/8/2022 12:57 PM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"11/8/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.29598","0.02529"
"0.02600","0.33418","0.06188"
"0.05200","0.44898","0.13717"
"0.07800","0.63841","0.24720"
"0.10400","0.88639","0.40898"
"0.13000","1.15891","0.61366"
"0.15600","1.44166","0.81150"
"0.18200","1.70395","0.98754"
"0.20800","1.94095","1.13655"
"0.23400","2.16418","1.28296"
"0.26000","2.38055","1.40029"
"0.28600","2.59334","1.51058"
"0.31200","2.80409","1.61454"
"0.33800","3.01371","1.72560"
"0.36400","3.22264","1.82148"
"0.39000","3.43120","1.91648"
"0.41600","3.63954","2.00506"
"0.44200","3.84777","2.09632"
"0.46800","4.05589","2.19629"
"0.49400","4.26391","2.28665"
"0.52000","4.47193","2.36272"
"0.54600","4.67995","2.43073"
"0.57200","4.88796","2.50637"
"0.59800","5.09598","2.58335"
"0.62400","5.30395","2.63898"
"0.65000","5.51191","2.69673"
"0.67600","5.71998","2.72951"
"0.70200","5.92800","2.76686"
"0.72800","6.13596","2.82335"
"0.75400","6.34393","2.87666"
"0.78000","6.55195","2.92585"
"0.80600","6.75996","2.97183"
"0.83200","6.96804","3.03962"
"0.85800","7.17600","3.09544"
"0.88400","7.38402","3.14210"
"0.91000","7.59203","3.19015"
"0.93600","7.80005","3.24634"
"0.96200","8.00796","3.30098"
"0.98800","8.21598","3.34417"
"1.01400","8.42405","3.38438"
"1.04000","8.63207","3.43438"
"1.06600","8.84004","3.49911"
"1.09200","9.04800","3.56193"
"1.11800","9.25602","3.60563"
"1.14400","9.46404","3.64635"
"1.17000","9.67200","3.70062"
"1.19600","9.88002","3.76067"
"1.21200","10.00800","3.78643"
