General : End date,"11/4/2022 10:57 AM"
"3.92600","0.45005","0.11169"
"3.95200","0.45268","0.11107"
"3.97800","0.45520","0.11485"
"4.00400","0.45787","0.11399"
"4.03000","0.46050","0.11780"
"4.05600","0.46307","0.11526"
"4.08200","0.46559","0.11724"
"4.10800","0.46827","0.11595"
"4.13400","0.47084","0.11513"
"4.16000","0.47336","0.11499"
"4.18600","0.47593","0.12095"
"4.21200","0.47861","0.11412"
"4.23800","0.48112","0.11651"
"4.26400","0.48375","0.11455"
"4.29000","0.48638","0.11703"
"4.31600","0.48905","0.13297"
"4.34200","0.49157","0.11983"
"4.36800","0.49425","0.11894"
"4.39400","0.49693","0.13341"
"4.42000","0.49950","0.13831"
"4.44600","0.50207","0.12824"
"4.47200","0.50470","0.13140"
"4.49800","0.50732","0.12658"
"4.52400","0.50984","0.13229"
"4.55000","0.51241","0.12755"
"4.57600","0.51504","0.12754"
"4.60200","0.51766","0.12963"
"4.62800","0.52023","0.13133"
"4.65400","0.52280","0.13634"
"4.68000","0.52538","0.14149"
"4.70600","0.52800","0.12926"
"4.73200","0.53052","0.12483"
"4.75800","0.53314","0.13263"
"4.78400","0.53571","0.13543"
"4.81000","0.53839","0.13569"
"4.83600","0.54102","0.14538"
"4.86200","0.54359","0.13854"
"4.88800","0.54621","0.13827"
"4.91400","0.54889","0.14617"
"4.94000","0.55146","0.14268"
"4.96600","0.55404","0.14717"
"4.99200","0.55661","0.16108"
"5.01800","0.55934","0.15835"
"5.04400","0.56180","0.15518"
"5.07000","0.56438","0.15428"
"5.09600","0.56700","0.16487"
"5.12200","0.56968","0.16628"
"5.14800","0.57220","0.16404"
"5.17400","0.57477","0.14991"
"5.20000","0.57739","0.14871"
"5.22600","0.58002","0.15787"
"5.25200","0.58254","0.16031"
"5.27800","0.58516","0.16551"
"5.30400","0.58779","0.15967"
"5.33000","0.59041","0.15859"
"5.35600","0.59293","0.16153"
"5.38200","0.59561","0.16893"
"5.40800","0.59818","0.16369"
"5.43400","0.60086","0.16779"
"5.46000","0.60343","0.17261"
"5.48600","0.60605","0.15653"
"5.51200","0.60862","0.16576"
"5.53800","0.61130","0.17585"
"5.56400","0.61387","0.16974"
"5.59000","0.61639","0.17905"
"5.61600","0.61896","0.18362"
"5.64200","0.62170","0.18052"
"5.66800","0.62421","0.16877"
"5.69400","0.62679","0.17449"
"5.72000","0.62941","0.17897"
"5.74600","0.63204","0.18200"
"5.77200","0.63455","0.18358"
"5.79800","0.63713","0.18281"
"5.82400","0.63980","0.18366"
"5.85000","0.64238","0.18955"
"5.87600","0.64489","0.19909"
"5.90200","0.64757","0.19008"
"5.92800","0.65020","0.18276"
"5.95400","0.65277","0.18914"
"5.98000","0.65539","0.19957"
"6.00600","0.65802","0.19408"
"6.03200","0.66064","0.19718"
"6.05800","0.66327","0.19545"
"6.08400","0.66589","0.20067"
"6.11000","0.66841","0.20147"
"6.13600","0.67104","0.20197"
"6.16200","0.67366","0.20807"
"6.18800","0.67629","0.20695"
"6.21400","0.67880","0.20249"
"6.24000","0.68148","0.18846"
"6.26600","0.68405","0.19191"
"6.29200","0.68657","0.20886"
"6.31800","0.68909","0.20086"
"6.34400","0.69177","0.20228"
"6.37000","0.69439","0.20404"
"6.39600","0.69696","0.20837"
"6.42200","0.69954","0.20873"
"6.44800","0.70227","0.20746"
"6.47400","0.70473","0.20917"
"6.50000","0.70741","0.20952"
"6.52600","0.71004","0.20068"
"6.55200","0.71271","0.19923"
"6.57800","0.71529","0.19976"
"6.60400","0.71791","0.20512"
"6.63000","0.72048","0.22071"
"6.65600","0.72311","0.21483"
"6.68200","0.72562","0.20877"
"6.70800","0.72830","0.21566"
"6.73400","0.73088","0.22238"
"6.76000","0.73345","0.22332"
"6.78600","0.73602","0.21543"
"6.81200","0.73864","0.21357"
"6.83800","0.74116","0.21388"
"6.86400","0.74379","0.22300"
"6.89000","0.74630","0.22389"
"6.91600","0.74893","0.21957"
"6.94200","0.75150","0.20751"
"6.96800","0.75418","0.22760"
"6.99400","0.75675","0.23478"
"7.02000","0.75937","0.23078"
"7.04600","0.76205","0.22970"
"7.07200","0.76468","0.22685"
"7.09800","0.76725","0.21664"
"7.12400","0.76987","0.21810"
"7.15000","0.77250","0.23105"
"7.17600","0.77507","0.23869"
"7.20200","0.77759","0.22681"
"7.22800","0.78016","0.23380"
"7.25400","0.78284","0.23436"
"7.28000","0.78541","0.23671"
"7.30600","0.78793","0.23620"
"7.33200","0.79055","0.24218"
"7.35800","0.79323","0.24891"
"7.38400","0.79575","0.23414"
"7.41000","0.79827","0.24942"
"7.43600","0.80095","0.25267"
"7.46200","0.80357","0.23839"
"7.48800","0.80609","0.23984"
"7.51400","0.80871","0.23339"
"7.54000","0.81134","0.23988"
"7.56600","0.81402","0.24917"
"7.59200","0.81659","0.25808"
"7.61800","0.81927","0.25316"
"7.64400","0.82179","0.24844"
"7.67000","0.82446","0.24957"
"7.69600","0.82704","0.25311"
"7.72200","0.82966","0.24876"
"7.74800","0.83218","0.24413"
"7.77400","0.83491","0.23682"
"7.80000","0.83743","0.24750"
"7.82600","0.84000","0.24964"
"7.85200","0.84257","0.25077"
"7.87800","0.84525","0.25189"
"7.90400","0.84777","0.25427"
"7.93000","0.85029","0.24591"
"7.95600","0.85286","0.25808"
"7.98200","0.85564","0.25492"
"8.00800","0.85816","0.25074"
"8.03400","0.86073","0.25685"
"8.06000","0.86336","0.26041"
"8.08600","0.86598","0.25488"
"8.11200","0.86861","0.25448"
"8.13800","0.87123","0.26077"
"8.16400","0.87380","0.25199"
"8.19000","0.87648","0.25441"
"8.21600","0.87905","0.26338"
"8.24200","0.88168","0.26793"
"8.26800","0.88420","0.26795"
"8.29400","0.88687","0.26798"
"8.32000","0.88945","0.25985"
"8.34600","0.89202","0.25683"
"8.37200","0.89464","0.25645"
"8.39800","0.89727","0.26633"
"8.42400","0.89979","0.27604"
"8.45000","0.90236","0.28280"
"8.47600","0.90498","0.28439"
"8.50200","0.90761","0.28271"
"8.52800","0.91018","0.27749"
"8.55400","0.91275","0.27732"
"8.58000","0.91537","0.27627"
"8.60600","0.91800","0.27849"
"8.63200","0.92057","0.28167"
"8.65800","0.92325","0.28073"
"8.68400","0.92587","0.26927"
"8.71000","0.92845","0.25771"
"8.73600","0.93107","0.27738"
"8.76200","0.93370","0.27893"
"8.78800","0.93627","0.28743"
"8.81400","0.93884","0.29137"
"8.84000","0.94146","0.28895"
"8.86600","0.94409","0.29192"
"8.89200","0.94666","0.28354"
"8.91800","0.94923","0.28764"
"8.94400","0.95186","0.28450"
"8.97000","0.95443","0.29094"
"8.99600","0.95700","0.28809"
"9.02200","0.95952","0.29378"
"9.04800","0.96214","0.29711"
"9.07400","0.96471","0.28757"
"9.10000","0.96739","0.28868"
"9.12600","0.96996","0.29593"
"9.15200","0.97254","0.28800"
"9.17800","0.97516","0.28479"
"9.20400","0.97795","0.30568"
"9.23000","0.98046","0.30720"
"9.25600","0.98304","0.29803"
"9.28200","0.98566","0.29221"
"9.30800","0.98834","0.29036"
"9.33400","0.99080","0.30255"
"9.36000","0.99343","0.30580"
"9.38600","0.99605","0.31139"
"9.41200","0.99873","0.31102"
"9.43800","1.00120","0.30962"
"9.46400","1.00382","0.30716"
"9.49000","1.00639","0.31428"
"9.51600","1.00902","0.31147"
"9.54200","1.01148","0.30221"
"9.56800","1.01411","0.29625"
"9.59400","1.01673","0.29613"
"9.62000","1.01936","0.31286"
"9.64600","1.02193","0.30890"
"9.67200","1.02455","0.30379"
"9.69800","1.02718","0.31148"
"9.72400","1.02986","0.32162"
"9.75000","1.03243","0.31892"
"9.77600","1.03505","0.31375"
"9.80200","1.03762","0.32280"
"9.82800","1.04030","0.32125"
"9.85400","1.04288","0.31942"
"9.88000","1.04539","0.32522"
"9.90600","1.04802","0.31704"
"9.93200","1.05064","0.31886"
"9.95800","1.05316","0.31602"
"9.98400","1.05573","0.31757"
"10.01000","1.05841","0.33151"
"10.03600","1.06098","0.33868"
"10.06200","1.06345","0.32698"
"10.08800","1.06607","0.32146"
"10.11400","1.06880","0.32544"
"10.14000","1.07138","0.33333"
"10.16600","1.07395","0.33374"
"10.19200","1.07657","0.33207"
"10.21800","1.07920","0.33712"
"10.24400","1.08177","0.34764"
"10.27000","1.08445","0.33649"
"10.29600","1.08702","0.34199"
"10.32200","1.08970","0.33083"
"10.34800","1.09227","0.33511"
"10.37400","1.09489","0.34273"
"10.40000","1.09741","0.34370"
"10.42600","1.10009","0.33568"
"10.45200","1.10266","0.33353"
"10.47800","1.10523","0.33370"
"10.50400","1.10775","0.33383"
"10.53000","1.11043","0.33837"
"10.55600","1.11300","0.34245"
"10.58200","1.11557","0.34092"
"10.60800","1.11809","0.34623"
"10.63400","1.12082","0.34672"
"10.66000","1.12339","0.34363"
"10.68600","1.12596","0.34359"
"10.71200","1.12859","0.35056"
"10.73800","1.13127","0.36324"
"10.76400","1.13379","0.34892"
"10.79000","1.13641","0.34946"
"10.81600","1.13909","0.34860"
"10.84200","1.14171","0.34785"
"10.86800","1.14429","0.33979"
"10.89400","1.14691","0.34839"
"10.92000","1.14948","0.36248"
"10.94600","1.15205","0.36275"
"10.97200","1.15462","0.35312"
"10.99800","1.15730","0.36233"
"11.02400","1.15982","0.36110"
"11.05000","1.16245","0.35438"
"11.07600","1.16502","0.35199"
"11.10200","1.16764","0.36430"
"11.12800","1.17016","0.36272"
"11.15400","1.17279","0.37348"
"11.18000","1.17536","0.36703"
"11.20600","1.17793","0.37486"
"11.23200","1.18055","0.37998"
"11.25800","1.18323","0.37093"
"11.28400","1.18580","0.36566"
"11.31000","1.18837","0.36641"
"11.33600","1.19111","0.35763"
"11.36200","1.19368","0.36300"
"11.38800","1.19620","0.37151"
"11.41400","1.19877","0.37153"
"11.44000","1.20150","0.36922"
"11.46600","1.20402","0.37211"
"11.49200","1.20654","0.36825"
"11.51800","1.20921","0.37244"
"11.54400","1.21189","0.37270"
"11.57000","1.21441","0.37472"
"11.59600","1.21698","0.37919"
"11.62200","1.21961","0.37917"
"11.64800","1.22223","0.38879"
"11.67400","1.22475","0.37489"
"11.70000","1.22732","0.38421"
"11.72600","1.22995","0.37815"
"11.75200","1.23257","0.37308"
"11.77800","1.23509","0.38335"
"11.80400","1.23777","0.38908"
"11.83000","1.24029","0.37980"
"11.85600","1.24302","0.38205"
"11.88200","1.24564","0.38610"
"11.90800","1.24827","0.39548"
"11.93400","1.25084","0.39484"
"11.96000","1.25352","0.38673"
"11.98600","1.25609","0.38678"
"12.01200","1.25861","0.38967"
"12.03800","1.26118","0.38801"
"12.06400","1.26391","0.39419"
"12.09000","1.26643","0.38998"
"12.11600","1.26900","0.39035"
"12.14200","1.27157","0.38738"
"12.16800","1.27425","0.38919"
"12.19400","1.27671","0.39552"
"12.22000","1.27929","0.39477"
"12.24600","1.28191","0.40429"
"12.27200","1.28459","0.40591"
"12.29800","1.28711","0.39777"
"12.32400","1.28979","0.40364"
"12.35000","1.29241","0.40251"
"12.37600","1.29504","0.39397"
"12.40200","1.29761","0.40244"
"12.42800","1.30029","0.40277"
"12.45400","1.30291","0.39754"
"12.48000","1.30548","0.39815"
"12.50600","1.30811","0.40189"
"12.53200","1.31068","0.40654"
"12.55800","1.31320","0.40925"
"12.58400","1.31582","0.39704"
"12.61000","1.31845","0.39792"
"12.63600","1.32102","0.39612"
"12.66200","1.32364","0.39112"
"12.68800","1.32621","0.39713"
"12.71400","1.32879","0.41795"
"12.74000","1.33130","0.40729"
"12.76600","1.33398","0.41188"
"12.79200","1.33661","0.40682"
"12.81800","1.33918","0.40122"
"12.84400","1.34175","0.39959"
"12.87000","1.34448","0.40473"
"12.89600","1.34700","0.41379"
"12.92200","1.34963","0.41100"
"12.94800","1.35225","0.40708"
"12.97400","1.35493","0.40941"
"13.00000","1.35745","0.40517"
"13.02600","1.36007","0.40456"
"13.05200","1.36270","0.40265"
"13.07800","1.36527","0.39994"
"13.10400","1.36779","0.40723"
"13.13000","1.37046","0.42198"
"13.15600","1.37304","0.42239"
"13.18200","1.37566","0.41678"
"13.20800","1.37818","0.41643"
"13.23400","1.38086","0.41290"
"13.26000","1.38338","0.42160"
"13.28600","1.38600","0.41135"
"13.31200","1.38857","0.41807"
"13.33800","1.39120","0.42443"
"13.36400","1.39371","0.42887"
"13.39000","1.39645","0.42037"
"13.41600","1.39902","0.42105"
"13.44200","1.40159","0.42213"
"13.46800","1.40421","0.42899"
"13.49400","1.40689","0.43351"
"13.52000","1.40946","0.42185"
"13.54600","1.41204","0.42241"
"13.57200","1.41466","0.41826"
"13.59800","1.41734","0.42990"
"13.62400","1.41980","0.42526"
"13.65000","1.42237","0.43206"
"13.67600","1.42505","0.42928"
"13.70200","1.42768","0.43751"
"13.72800","1.43014","0.43287"
"13.75400","1.43277","0.43871"
"13.78000","1.43539","0.43939"
"13.80600","1.43796","0.43268"
"13.83200","1.44048","0.43010"
"13.85800","1.44316","0.43625"
"13.88400","1.44579","0.43112"
"13.91000","1.44836","0.43289"
"13.93600","1.45093","0.43810"
"13.96200","1.45355","0.44343"
"13.98800","1.45618","0.45042"
"14.01400","1.45880","0.44578"
"14.04000","1.46143","0.44240"
"14.06600","1.46400","0.44473"
"14.09200","1.46662","0.44077"
"14.11800","1.46925","0.44169"
"14.14400","1.47182","0.44644"
"14.17000","1.47434","0.45762"
"14.19600","1.47707","0.44966"
"14.22200","1.47970","0.43459"
"14.24800","1.48221","0.43797"
"14.27400","1.48479","0.43085"
"14.30000","1.48746","0.42968"
"14.32600","1.48998","0.44195"
"14.35200","1.49250","0.44607"
"14.37800","1.49507","0.43242"
"14.40400","1.49780","0.43469"
"14.43000","1.50032","0.44047"
"14.45600","1.50289","0.45227"
"14.48200","1.50552","0.45029"
"14.50800","1.50820","0.44265"
"14.53400","1.51077","0.45108"
"14.56000","1.51345","0.45086"
"14.58600","1.51602","0.44389"
"14.61200","1.51870","0.44195"
"14.63800","1.52127","0.44106"
"14.66400","1.52395","0.44347"
"14.69000","1.52641","0.45059"
"14.71600","1.52909","0.45369"
"14.74200","1.53166","0.44961"
"14.76800","1.53429","0.44143"
"14.79400","1.53680","0.44137"
"14.82000","1.53948","0.44859"
"14.84600","1.54200","0.44657"
"14.87200","1.54457","0.45537"
"14.89800","1.54709","0.45635"
"14.92400","1.54982","0.45041"
"14.95000","1.55239","0.45845"
"14.97600","1.55496","0.45257"
"15.00200","1.55754","0.46380"
"15.02800","1.56027","0.47365"
"15.05400","1.56279","0.46045"
"15.08000","1.56546","0.45575"
"15.10600","1.56809","0.45911"
"15.13200","1.57071","0.46751"
"15.15800","1.57329","0.47427"
"15.18400","1.57591","0.47440"
"15.21000","1.57854","0.48281"
"15.23600","1.58105","0.48429"
"15.26200","1.58362","0.47650"
"15.28800","1.58630","0.47125"
"15.31400","1.58887","0.47476"
"15.34000","1.59139","0.47245"
"15.36600","1.59402","0.46698"
"15.39200","1.59659","0.47299"
"15.41800","1.59916","0.46671"
"15.44400","1.60173","0.47291"
"15.47000","1.60436","0.48196"
"15.49600","1.60693","0.48684"
"15.52200","1.60955","0.48695"
"15.54800","1.61218","0.48010"
"15.57400","1.61480","0.46871"
"15.60000","1.61737","0.47872"
"15.62600","1.62005","0.49737"
"15.65200","1.62268","0.49195"
"15.67800","1.62525","0.47549"
"15.70400","1.62777","0.48369"
"15.73000","1.63050","0.48252"
"15.75600","1.63302","0.48764"
"15.78200","1.63559","0.48720"
"15.80800","1.63816","0.47547"
"15.83400","1.64089","0.47043"
"15.86000","1.64341","0.47670"
"15.88600","1.64598","0.49643"
"15.91200","1.64855","0.49598"
"15.93800","1.65123","0.49496"
"15.96400","1.65370","0.49701"
"15.99000","1.65632","0.49052"
"16.01600","1.65895","0.49973"
"16.04200","1.66163","0.48892"
"16.06800","1.66414","0.49438"
"16.09400","1.66677","0.50101"
"16.12000","1.66934","0.49229"
"16.14600","1.67202","0.49020"
"16.17200","1.67459","0.48650"
"16.19800","1.67721","0.49434"
"16.22400","1.67979","0.49309"
"16.25000","1.68246","0.49694"
"16.27600","1.68504","0.49761"
"16.30200","1.68761","0.50894"
"16.32800","1.69018","0.50641"
"16.35400","1.69291","0.49048"
"16.38000","1.69543","0.50683"
"16.40600","1.69800","0.50885"
"16.43200","1.70057","0.50146"
"16.45800","1.70325","0.49868"
"16.48400","1.70577","0.50764"
"16.51000","1.70829","0.51004"
"16.53600","1.71096","0.51574"
"16.56200","1.71359","0.50480"
"16.58800","1.71611","0.50371"
"16.61400","1.71873","0.50864"
"16.64000","1.72136","0.50618"
"16.66600","1.72398","0.51424"
"16.69200","1.72655","0.51858"
"16.71800","1.72918","0.50682"
"16.74400","1.73186","0.51090"
"16.77000","1.73443","0.51616"
"16.79600","1.73705","0.51454"
"16.82200","1.73962","0.51829"
"16.84800","1.74225","0.51955"
"16.87400","1.74487","0.53311"
"16.90000","1.74745","0.52165"
"16.92600","1.75002","0.51147"
"16.95200","1.75264","0.50188"
"16.97800","1.75527","0.52144"
"17.00400","1.75779","0.52795"
"17.03000","1.76030","0.52314"
"17.05600","1.76298","0.52831"
"17.08200","1.76561","0.52880"
"17.10800","1.76818","0.53025"
"17.13400","1.77075","0.52321"
"17.16000","1.77343","0.50720"
"17.18600","1.77595","0.51526"
"17.21200","1.77862","0.53114"
"17.23800","1.78120","0.53238"
"17.26400","1.78393","0.52985"
"17.29000","1.78650","0.52060"
"17.31600","1.78907","0.52500"
"17.34200","1.79170","0.53564"
"17.36800","1.79427","0.52888"
"17.39400","1.79679","0.53145"
"17.42000","1.79946","0.52930"
"17.44600","1.80204","0.53774"
"17.47200","1.80466","0.53189"
"17.49800","1.80723","0.52609"
"17.52400","1.80986","0.53339"
"17.55000","1.81237","0.53274"
"17.57600","1.81500","0.53045"
"17.60200","1.81757","0.53476"
"17.62800","1.82014","0.53435"
"17.65400","1.82271","0.53290"
"17.68000","1.82539","0.53345"
"17.70600","1.82802","0.53990"
"17.73200","1.83059","0.53943"
"17.75800","1.83321","0.53216"
"17.78400","1.83589","0.53357"
"17.81000","1.83846","0.52393"
"17.83600","1.84109","0.51739"
"17.86200","1.84371","0.51723"
"17.88800","1.84629","0.51426"
"17.91400","1.84875","0.53072"
"17.94000","1.85137","0.52845"
"17.96600","1.85405","0.53882"
"17.99200","1.85662","0.53831"
"18.01800","1.85914","0.52719"
"18.04400","1.86177","0.53367"
"18.07000","1.86439","0.53490"
"18.09600","1.86691","0.53236"
"18.12200","1.86948","0.53302"
"18.14800","1.87211","0.53952"
"18.17400","1.87479","0.54043"
"18.20000","1.87736","0.52994"
"18.22600","1.87993","0.53447"
"18.25200","1.88255","0.54071"
"18.27800","1.88523","0.52786"
"18.30400","1.88780","0.54156"
"18.33000","1.89043","0.54183"
"18.35600","1.89300","0.54500"
"18.38200","1.89568","0.54239"
"18.40800","1.89825","0.54591"
"18.43400","1.90082","0.55894"
"18.46000","1.90334","0.55698"
"18.48600","1.90607","0.55123"
"18.51200","1.90864","0.55178"
"18.53800","1.91116","0.55648"
"18.56400","1.91373","0.55612"
"18.59000","1.91646","0.55426"
"18.61600","1.91898","0.54957"
"18.64200","1.92150","0.55458"
"18.66800","1.92412","0.54716"
"18.69400","1.92686","0.54974"
"18.72000","1.92932","0.55560"
"18.74600","1.93195","0.55474"
"18.77200","1.93457","0.55166"
"18.79800","1.93720","0.54366"
"18.82400","1.93977","0.55369"
"18.85000","1.94245","0.54882"
"18.87600","1.94502","0.54867"
"18.90200","1.94770","0.55654"
"18.92800","1.95027","0.55337"
"18.95400","1.95289","0.55599"
"18.98000","1.95541","0.56597"
"19.00600","1.95809","0.56507"
"19.03200","1.96066","0.57265"
"19.05800","1.96323","0.57215"
"19.08400","1.96580","0.56747"
"19.11000","1.96848","0.57180"
"19.13600","1.97105","0.56829"
"19.16200","1.97357","0.56898"
"19.18800","1.97614","0.56325"
"19.21400","1.97882","0.56397"
"19.24000","1.98134","0.56446"
"19.26600","1.98396","0.57561"
"19.29200","1.98659","0.56013"
"19.31800","1.98921","0.55413"
"19.34400","1.99179","0.55772"
"19.37000","1.99441","0.55885"
"19.39600","1.99709","0.56793"
"19.42200","1.99971","0.57242"
"19.44800","2.00223","0.56563"
"19.47400","2.00491","0.54986"
"19.50000","2.00754","0.54951"
"19.52600","2.01005","0.56127"
"19.55200","2.01268","0.55683"
"19.57800","2.01530","0.56962"
"19.60400","2.01787","0.56542"
"19.63000","2.02045","0.56759"
"19.65600","2.02302","0.57561"
"19.68200","2.02559","0.58318"
"19.70800","2.02816","0.57923"
"19.73400","2.03068","0.57891"
"19.76000","2.03330","0.57773"
"19.78600","2.03593","0.58076"
"19.81200","2.03855","0.57201"
"19.83800","2.04118","0.57161"
"19.86400","2.04375","0.57804"
"19.89000","2.04638","0.58610"
"19.91600","2.04911","0.58105"
"19.94200","2.05163","0.57224"
"19.96800","2.05425","0.57816"
"19.99400","2.05682","0.57927"
"20.02000","2.05955","0.57736"
"20.04600","2.06202","0.57229"
"20.07200","2.06459","0.58329"
"20.09800","2.06721","0.58628"
"20.12400","2.06989","0.58681"
"20.15000","2.07241","0.58118"
"20.17600","2.07498","0.57390"
"20.20200","2.07761","0.58258"
"20.22800","2.08023","0.59226"
"20.25400","2.08270","0.58471"
"20.28000","2.08532","0.58666"
"20.30600","2.08795","0.58140"
"20.33200","2.09057","0.57081"
"20.35800","2.09309","0.57170"
"20.38400","2.09577","0.57214"
"20.41000","2.09834","0.57057"
"20.43600","2.10107","0.56525"
"20.46200","2.10364","0.57021"
"20.48800","2.10627","0.56116"
"20.51400","2.10884","0.55475"
"20.54000","2.11152","0.55298"
"20.56600","2.11404","0.55370"
"20.59200","2.11661","0.55542"
"20.61800","2.11923","0.56930"
"20.64400","2.12191","0.57140"
"20.67000","2.12443","0.57112"
"20.69600","2.12700","0.56860"
"20.72200","2.12963","0.56544"
"20.74800","2.13220","0.58165"
"20.77400","2.13471","0.57595"
"20.80000","2.13729","0.57400"
"20.82600","2.13996","0.57205"
"20.85200","2.14259","0.57375"
"20.87800","2.14511","0.57333"
"20.90400","2.14779","0.56656"
"20.93000","2.15041","0.57054"
"20.95600","2.15298","0.57232"
"20.98200","2.15561","0.57049"
"21.00800","2.15823","0.56721"
"21.03400","2.16086","0.57689"
"21.06000","2.16348","0.58975"
"21.08600","2.16611","0.59198"
"21.11200","2.16863","0.59432"
"21.13800","2.17125","0.58734"
"21.16400","2.17388","0.58220"
