General : End date,"11/4/2022 11:10 AM"
"3.92600","4.81564","1.18957"
"3.95200","4.84168","1.19137"
"3.97800","4.86777","1.19464"
"4.00400","4.89380","1.21503"
"4.03000","4.91984","1.22434"
"4.05600","4.94582","1.22945"
"4.08200","4.97170","1.23335"
"4.10800","4.99768","1.23495"
"4.13400","5.02366","1.23821"
"4.16000","5.04970","1.25772"
"4.18600","5.07573","1.25308"
"4.21200","5.10182","1.26394"
"4.23800","5.12780","1.28599"
"4.26400","5.15379","1.27898"
"4.29000","5.17971","1.27529"
"4.31600","5.20575","1.28382"
"4.34200","5.23168","1.29376"
"4.36800","5.25771","1.29239"
"4.39400","5.28370","1.30316"
"4.42000","5.30979","1.30907"
"4.44600","5.33577","1.30386"
"4.47200","5.36180","1.30998"
"4.49800","5.38773","1.32412"
"4.52400","5.41371","1.32087"
"4.55000","5.43964","1.32614"
"4.57600","5.46568","1.33338"
"4.60200","5.49171","1.33749"
"4.62800","5.51780","1.35289"
"4.65400","5.54379","1.35193"
"4.68000","5.56982","1.35463"
"4.70600","5.59575","1.35108"
"4.73200","5.62173","1.35626"
"4.75800","5.64766","1.36820"
"4.78400","5.67364","1.37137"
"4.81000","5.69968","1.37154"
"4.83600","5.72577","1.38629"
"4.86200","5.75186","1.39360"
"4.88800","5.77789","1.37943"
"4.91400","5.80382","1.39226"
"4.94000","5.82975","1.39185"
"4.96600","5.85573","1.40464"
"4.99200","5.88166","1.40428"
"5.01800","5.90770","1.40580"
"5.04400","5.93373","1.41233"
"5.07000","5.95982","1.41319"
"5.09600","5.98575","1.40866"
"5.12200","6.01179","1.41273"
"5.14800","6.03771","1.42720"
"5.17400","6.06370","1.43302"
"5.20000","6.08968","1.43825"
"5.22600","6.11571","1.44036"
"5.25200","6.14175","1.44064"
"5.27800","6.16784","1.43783"
"5.30400","6.19377","1.44352"
"5.33000","6.21980","1.45484"
"5.35600","6.24573","1.46919"
"5.38200","6.27171","1.46312"
"5.40800","6.29759","1.47094"
"5.43400","6.32368","1.46833"
"5.46000","6.34966","1.47208"
"5.48600","6.37580","1.48015"
"5.51200","6.40179","1.48878"
"5.53800","6.42782","1.48454"
"5.56400","6.45375","1.48450"
"5.59000","6.47973","1.49676"
"5.61600","6.50571","1.49939"
"5.64200","6.53170","1.49760"
"5.66800","6.55768","1.50860"
"5.69400","6.58377","1.52035"
"5.72000","6.60980","1.50711"
"5.74600","6.63584","1.52372"
"5.77200","6.66177","1.51815"
"5.79800","6.68775","1.52480"
"5.82400","6.71368","1.52558"
"5.85000","6.73966","1.51777"
"5.87600","6.76570","1.53596"
"5.90200","6.79179","1.54581"
"5.92800","6.81782","1.54873"
"5.95400","6.84380","1.55771"
"5.98000","6.86978","1.56035"
"6.00600","6.89571","1.56327"
"6.03200","6.92170","1.56376"
"6.05800","6.94763","1.56419"
"6.08400","6.97366","1.56310"
"6.11000","6.99970","1.57250"
"6.13600","7.02579","1.58102"
"6.16200","7.05177","1.58404"
"6.18800","7.07780","1.58448"
"6.21400","7.10373","1.60284"
"6.24000","7.12971","1.61374"
"6.26600","7.15564","1.60576"
"6.29200","7.18168","1.60897"
"6.31800","7.20771","1.61344"
"6.34400","7.23375","1.62478"
"6.37000","7.25973","1.62476"
"6.39600","7.28577","1.63554"
"6.42200","7.31175","1.62967"
"6.44800","7.33773","1.62504"
"6.47400","7.36371","1.63291"
"6.50000","7.38975","1.64235"
"6.52600","7.41573","1.64976"
"6.55200","7.44182","1.65689"
"6.57800","7.46786","1.65664"
"6.60400","7.49384","1.64986"
"6.63000","7.51982","1.64938"
"6.65600","7.54570","1.64700"
"6.68200","7.57168","1.65985"
"6.70800","7.59766","1.67002"
"6.73400","7.62370","1.67188"
"6.76000","7.64979","1.67081"
"6.78600","7.67582","1.68030"
"6.81200","7.70186","1.68907"
"6.83800","7.72784","1.69863"
"6.86400","7.75377","1.70576"
"6.89000","7.77970","1.70523"
"6.91600","7.80568","1.70984"
"6.94200","7.83171","1.71107"
"6.96800","7.85770","1.71818"
"6.99400","7.88379","1.72399"
"7.02000","7.90977","1.72646"
"7.04600","7.93580","1.72785"
"7.07200","7.96173","1.73434"
"7.09800","7.98771","1.73747"
"7.12400","8.01359","1.73405"
"7.15000","8.03968","1.73710"
"7.17600","8.06571","1.74407"
"7.20200","8.09186","1.75101"
"7.22800","8.11784","1.76041"
"7.25400","8.14382","1.75480"
"7.28000","8.16975","1.75676"
"7.30600","8.19573","1.76803"
"7.33200","8.22166","1.77858"
"7.35800","8.24770","1.77886"
"7.38400","8.27368","1.77717"
"7.41000","8.29977","1.76944"
"7.43600","8.32580","1.76780"
"7.46200","8.35184","1.77194"
"7.48800","8.37782","1.78148"
"7.51400","8.40375","1.77632"
"7.54000","8.42968","1.77268"
"7.56600","8.45571","1.76637"
"7.59200","8.48170","1.78044"
"7.61800","8.50779","1.78879"
"7.64400","8.53382","1.78060"
"7.67000","8.55980","1.77282"
"7.69600","8.58579","1.77639"
"7.72200","8.61171","1.76678"
"7.74800","8.63770","1.75811"
"7.77400","8.66368","1.74004"
"7.80000","8.68971","1.70751"
"7.82600","8.71570","1.70454"
"7.85200","8.74179","1.70420"
"7.87800","8.76777","1.72329"
"7.90400","8.79380","1.72812"
"7.93000","8.81968","1.73358"
"7.95600","8.84566","1.73601"
"7.98200","8.87159","1.73756"
"8.00800","8.89768","1.73095"
"8.03400","8.92371","1.73320"
"8.06000","8.94986","1.72714"
"8.08600","8.97584","1.72685"
"8.11200","9.00187","1.72089"
"8.13800","9.02775","1.73407"
"8.16400","9.05373","1.74144"
"8.19000","9.07966","1.75913"
"8.21600","9.10570","1.76691"
"8.24200","9.13168","1.77696"
"8.26800","9.15777","1.78045"
"8.29400","9.18380","1.77325"
"8.32000","9.20984","1.76605"
"8.34600","9.23577","1.75164"
"8.37200","9.26175","1.74844"
"8.39800","9.28768","1.75415"
"8.42400","9.31371","1.75236"
"8.45000","9.33975","1.76089"
"8.47600","9.36579","1.78170"
"8.50200","9.39182","1.78327"
"8.52800","9.41780","1.77257"
"8.55400","9.44379","1.78805"
"8.58000","9.46966","1.80287"
"8.60600","9.49564","1.80615"
"8.63200","9.52162","1.80343"
"8.65800","9.54771","1.80612"
"8.68400","9.57370","1.81327"
"8.71000","9.59979","1.82500"
"8.73600","9.62577","1.82051"
"8.76200","9.65180","1.82150"
"8.78800","9.67773","1.83386"
"8.81400","9.70377","1.83761"
"8.84000","9.72964","1.83848"
"8.86600","9.75568","1.84948"
"8.89200","9.78171","1.86980"
"8.91800","9.80780","1.87668"
"8.94400","9.83379","1.86233"
"8.97000","9.85982","1.86613"
"8.99600","9.88575","1.88994"
"9.02200","9.91173","1.91621"
"9.04800","9.93766","1.92740"
"9.07400","9.96370","1.92611"
"9.10000","9.98973","1.93290"
"9.11200","10.00173","1.93710"
