General : End date,"11/4/2022 10:49 AM"
"3.92600","0.62004","0.16505"
"3.95200","0.62266","0.16936"
"3.97800","0.62518","0.17470"
"4.00400","0.62775","0.16915"
"4.03000","0.63043","0.16839"
"4.05600","0.63300","0.16575"
"4.08200","0.63552","0.16857"
"4.10800","0.63809","0.17066"
"4.13400","0.64082","0.18222"
"4.16000","0.64334","0.18280"
"4.18600","0.64591","0.17328"
"4.21200","0.64854","0.16928"
"4.23800","0.65121","0.17813"
"4.26400","0.65379","0.18790"
"4.29000","0.65646","0.19238"
"4.31600","0.65904","0.19502"
"4.34200","0.66171","0.18857"
"4.36800","0.66423","0.18947"
"4.39400","0.66691","0.19399"
"4.42000","0.66943","0.18651"
"4.44600","0.67205","0.18580"
"4.47200","0.67468","0.17331"
"4.49800","0.67725","0.18833"
"4.52400","0.67982","0.19578"
"4.55000","0.68250","0.19276"
"4.57600","0.68502","0.19307"
"4.60200","0.68754","0.19460"
"4.62800","0.69011","0.19281"
"4.65400","0.69279","0.20039"
"4.68000","0.69536","0.20720"
"4.70600","0.69793","0.20794"
"4.73200","0.70055","0.20663"
"4.75800","0.70323","0.19979"
"4.78400","0.70575","0.20199"
"4.81000","0.70843","0.20566"
"4.83600","0.71105","0.20106"
"4.86200","0.71373","0.19838"
"4.88800","0.71625","0.20336"
"4.91400","0.71887","0.21174"
"4.94000","0.72150","0.20085"
"4.96600","0.72402","0.20787"
"4.99200","0.72664","0.20867"
"5.01800","0.72927","0.21210"
"5.04400","0.73184","0.21465"
"5.07000","0.73441","0.20460"
"5.09600","0.73698","0.21286"
"5.12200","0.73961","0.21831"
"5.14800","0.74218","0.21801"
"5.17400","0.74470","0.21267"
"5.20000","0.74732","0.21994"
"5.22600","0.74989","0.22564"
"5.25200","0.75257","0.22992"
"5.27800","0.75514","0.22076"
"5.30400","0.75777","0.22378"
"5.33000","0.76039","0.22188"
"5.35600","0.76307","0.21919"
"5.38200","0.76564","0.22163"
"5.40800","0.76827","0.22577"
"5.43400","0.77084","0.22643"
"5.46000","0.77352","0.22685"
"5.48600","0.77604","0.22835"
"5.51200","0.77855","0.22058"
"5.53800","0.78118","0.22158"
"5.56400","0.78391","0.22758"
"5.59000","0.78638","0.23135"
"5.61600","0.78895","0.21135"
"5.64200","0.79152","0.21424"
"5.66800","0.79420","0.23448"
"5.69400","0.79671","0.23900"
"5.72000","0.79929","0.23187"
"5.74600","0.80191","0.22808"
"5.77200","0.80459","0.22070"
"5.79800","0.80711","0.23972"
"5.82400","0.80973","0.23348"
"5.85000","0.81236","0.23381"
"5.87600","0.81504","0.24461"
"5.90200","0.81761","0.24753"
"5.92800","0.82029","0.23839"
"5.95400","0.82280","0.24051"
"5.98000","0.82548","0.23998"
"6.00600","0.82805","0.24972"
"6.03200","0.83062","0.23698"
"6.05800","0.83320","0.23959"
"6.08400","0.83587","0.24598"
"6.11000","0.83839","0.24565"
"6.13600","0.84096","0.24403"
"6.16200","0.84359","0.24760"
"6.18800","0.84621","0.24853"
"6.21400","0.84873","0.23985"
"6.24000","0.85130","0.24567"
"6.26600","0.85393","0.24638"
"6.29200","0.85661","0.24320"
"6.31800","0.85913","0.24888"
"6.34400","0.86175","0.25712"
"6.37000","0.86437","0.26669"
"6.39600","0.86700","0.25461"
"6.42200","0.86957","0.25503"
"6.44800","0.87220","0.25261"
"6.47400","0.87488","0.25977"
"6.50000","0.87745","0.26859"
"6.52600","0.88007","0.27079"
"6.55200","0.88264","0.26963"
"6.57800","0.88521","0.25086"
"6.60400","0.88784","0.25657"
"6.63000","0.89046","0.25906"
"6.65600","0.89298","0.27446"
"6.68200","0.89566","0.27357"
"6.70800","0.89823","0.27228"
"6.73400","0.90080","0.26803"
"6.76000","0.90332","0.26680"
"6.78600","0.90600","0.26674"
"6.81200","0.90857","0.27667"
"6.83800","0.91114","0.27318"
"6.86400","0.91371","0.27398"
"6.89000","0.91645","0.27643"
"6.91600","0.91896","0.27639"
"6.94200","0.92159","0.27952"
"6.96800","0.92421","0.28229"
"6.99400","0.92689","0.27566"
"7.02000","0.92946","0.26494"
"7.04600","0.93209","0.28589"
"7.07200","0.93466","0.28619"
"7.09800","0.93729","0.28690"
"7.12400","0.93980","0.27792"
"7.15000","0.94248","0.27638"
"7.17600","0.94505","0.27787"
"7.20200","0.94768","0.28058"
"7.22800","0.95025","0.28338"
"7.25400","0.95288","0.28478"
"7.28000","0.95539","0.28923"
"7.30600","0.95796","0.28102"
"7.33200","0.96054","0.29159"
"7.35800","0.96316","0.29410"
"7.38400","0.96573","0.28664"
"7.41000","0.96836","0.29623"
"7.43600","0.97098","0.29050"
"7.46200","0.97355","0.28464"
"7.48800","0.97623","0.28427"
"7.51400","0.97891","0.29501"
"7.54000","0.98143","0.29599"
"7.56600","0.98405","0.29130"
"7.59200","0.98668","0.29374"
"7.61800","0.98930","0.28966"
"7.64400","0.99177","0.30365"
"7.67000","0.99445","0.29385"
"7.69600","0.99713","0.29039"
"7.72200","0.99964","0.29138"
"7.74800","1.00216","0.29585"
"7.77400","1.00479","0.30535"
"7.80000","1.00741","0.29669"
"7.82600","1.00993","0.30044"
"7.85200","1.01250","0.30626"
"7.87800","1.01513","0.31335"
"7.90400","1.01775","0.30956"
"7.93000","1.02032","0.30742"
"7.95600","1.02295","0.30418"
"7.98200","1.02552","0.31107"
"8.00800","1.02820","0.30901"
"8.03400","1.03077","0.30840"
"8.06000","1.03345","0.30843"
"8.08600","1.03602","0.30929"
"8.11200","1.03870","0.31026"
"8.13800","1.04127","0.31457"
"8.16400","1.04384","0.32091"
"8.19000","1.04636","0.32942"
"8.21600","1.04904","0.32280"
"8.24200","1.05161","0.32725"
"8.26800","1.05418","0.32650"
"8.29400","1.05675","0.32392"
"8.32000","1.05943","0.32295"
"8.34600","1.06189","0.32220"
"8.37200","1.06446","0.31716"
"8.39800","1.06709","0.32022"
"8.42400","1.06982","0.32195"
"8.45000","1.07234","0.32611"
"8.47600","1.07496","0.31924"
"8.50200","1.07759","0.31730"
"8.52800","1.08021","0.33577"
"8.55400","1.08279","0.33260"
"8.58000","1.08546","0.32662"
"8.60600","1.08804","0.31823"
"8.63200","1.09066","0.33194"
"8.65800","1.09323","0.31733"
"8.68400","1.09591","0.32898"
"8.71000","1.09843","0.32758"
"8.73600","1.10105","0.32388"
"8.76200","1.10368","0.32963"
"8.78800","1.10620","0.33365"
"8.81400","1.10877","0.34059"
"8.84000","1.11139","0.34322"
"8.86600","1.11396","0.33836"
"8.89200","1.11654","0.33481"
"8.91800","1.11911","0.33932"
"8.94400","1.12184","0.33346"
"8.97000","1.12436","0.34133"
"8.99600","1.12698","0.34943"
"9.02200","1.12961","0.33679"
"9.04800","1.13223","0.34943"
"9.07400","1.13475","0.34241"
"9.10000","1.13743","0.34280"
"9.12600","1.14011","0.35721"
"9.15200","1.14268","0.34204"
"9.17800","1.14525","0.35117"
"9.20400","1.14787","0.35128"
"9.23000","1.15050","0.34955"
"9.25600","1.15296","0.34969"
"9.28200","1.15564","0.34966"
"9.30800","1.15827","0.35266"
"9.33400","1.16084","0.36166"
"9.36000","1.16341","0.35952"
"9.38600","1.16604","0.35663"
"9.41200","1.16855","0.36439"
"9.43800","1.17118","0.34392"
"9.46400","1.17375","0.35096"
"9.49000","1.17637","0.36088"
"9.51600","1.17889","0.34947"
"9.54200","1.18157","0.35704"
"9.56800","1.18420","0.36625"
"9.59400","1.18677","0.36104"
"9.62000","1.18939","0.36132"
"9.64600","1.19213","0.35959"
"9.67200","1.19459","0.35946"
"9.69800","1.19721","0.37160"
"9.72400","1.19979","0.37657"
"9.75000","1.20252","0.37412"
"9.77600","1.20493","0.36759"
"9.80200","1.20755","0.37217"
"9.82800","1.21023","0.36973"
"9.85400","1.21291","0.37932"
"9.88000","1.21543","0.37885"
"9.90600","1.21800","0.38014"
"9.93200","1.22063","0.37710"
"9.95800","1.22320","0.38330"
"9.98400","1.22571","0.37804"
"10.01000","1.22834","0.37526"
"10.03600","1.23096","0.37847"
"10.06200","1.23354","0.37840"
"10.08800","1.23611","0.38423"
"10.11400","1.23873","0.37967"
"10.14000","1.24136","0.38576"
"10.16600","1.24404","0.38472"
"10.19200","1.24661","0.37832"
"10.21800","1.24923","0.38129"
"10.24400","1.25186","0.38427"
"10.27000","1.25448","0.37390"
"10.29600","1.25705","0.37683"
"10.32200","1.25957","0.39624"
"10.34800","1.26220","0.39500"
"10.37400","1.26488","0.38877"
"10.40000","1.26739","0.38843"
"10.42600","1.26996","0.37898"
"10.45200","1.27259","0.38982"
"10.47800","1.27516","0.39869"
"10.50400","1.27768","0.39399"
"10.53000","1.28025","0.39183"
"10.55600","1.28293","0.38840"
"10.58200","1.28555","0.39811"
"10.60800","1.28813","0.39892"
"10.63400","1.29075","0.39805"
"10.66000","1.29338","0.39834"
"10.68600","1.29600","0.39974"
"10.71200","1.29862","0.41157"
"10.73800","1.30125","0.40735"
"10.76400","1.30393","0.39833"
"10.79000","1.30645","0.40927"
"10.81600","1.30912","0.40919"
"10.84200","1.31159","0.40236"
"10.86800","1.31421","0.40697"
"10.89400","1.31684","0.40000"
"10.92000","1.31946","0.41351"
"10.94600","1.32198","0.40377"
"10.97200","1.32466","0.39910"
"10.99800","1.32723","0.40235"
"11.02400","1.32975","0.40184"
"11.05000","1.33227","0.40830"
"11.07600","1.33500","0.40711"
"11.10200","1.33757","0.41604"
"11.12800","1.34014","0.42241"
"11.15400","1.34277","0.41206"
"11.18000","1.34550","0.40611"
"11.20600","1.34796","0.40917"
"11.23200","1.35064","0.41861"
"11.25800","1.35327","0.41888"
"11.28400","1.35595","0.41948"
"11.31000","1.35846","0.42154"
"11.33600","1.36109","0.41898"
"11.36200","1.36366","0.42081"
"11.38800","1.36623","0.41939"
"11.41400","1.36880","0.41452"
"11.44000","1.37148","0.42983"
"11.46600","1.37400","0.42679"
"11.49200","1.37663","0.41807"
"11.51800","1.37920","0.41485"
"11.54400","1.38182","0.41366"
"11.57000","1.38439","0.41538"
"11.59600","1.38696","0.41017"
"11.62200","1.38954","0.42193"
"11.64800","1.39216","0.42223"
"11.67400","1.39473","0.42790"
"11.70000","1.39741","0.43880"
"11.72600","1.39998","0.44734"
"11.75200","1.40261","0.44378"
"11.77800","1.40523","0.44032"
"11.80400","1.40786","0.42520"
"11.83000","1.41043","0.43521"
"11.85600","1.41300","0.44107"
"11.88200","1.41568","0.44634"
"11.90800","1.41825","0.44378"
"11.93400","1.42077","0.44331"
"11.96000","1.42339","0.43870"
"11.98600","1.42607","0.43813"
"12.01200","1.42859","0.43718"
"12.03800","1.43116","0.43340"
"12.06400","1.43373","0.44551"
"12.09000","1.43641","0.43704"
"12.11600","1.43893","0.44179"
"12.14200","1.44150","0.44151"
"12.16800","1.44412","0.43252"
"12.19400","1.44680","0.43033"
"12.22000","1.44927","0.45676"
"12.24600","1.45195","0.45114"
"12.27200","1.45452","0.44209"
"12.29800","1.45720","0.44822"
"12.32400","1.45977","0.44784"
"12.35000","1.46245","0.44992"
"12.37600","1.46502","0.44921"
"12.40200","1.46764","0.45587"
"12.42800","1.47027","0.44815"
"12.45400","1.47284","0.44562"
"12.48000","1.47536","0.44546"
"12.50600","1.47809","0.44792"
"12.53200","1.48066","0.44597"
"12.55800","1.48323","0.44986"
"12.58400","1.48580","0.44820"
"12.61000","1.48848","0.45818"
"12.63600","1.49095","0.45222"
"12.66200","1.49346","0.46039"
"12.68800","1.49609","0.45755"
"12.71400","1.49882","0.45872"
"12.74000","1.50129","0.45386"
"12.76600","1.50396","0.46114"
"12.79200","1.50659","0.46319"
"12.81800","1.50921","0.46791"
"12.84400","1.51179","0.46733"
"12.87000","1.51446","0.45872"
"12.89600","1.51709","0.45351"
"12.92200","1.51966","0.46411"
"12.94800","1.52229","0.46656"
"12.97400","1.52491","0.46155"
"13.00000","1.52743","0.46231"
"13.02600","1.53005","0.46820"
"13.05200","1.53268","0.46988"
"13.07800","1.53520","0.46841"
"13.10400","1.53782","0.45970"
"13.13000","1.54045","0.47006"
"13.15600","1.54296","0.46766"
"13.18200","1.54554","0.47175"
"13.20800","1.54811","0.47679"
"13.23400","1.55079","0.47623"
"13.26000","1.55330","0.47331"
"13.28600","1.55593","0.46801"
"13.31200","1.55861","0.46805"
"13.33800","1.56118","0.48183"
"13.36400","1.56380","0.47923"
"13.39000","1.56643","0.47382"
"13.41600","1.56911","0.47123"
"13.44200","1.57168","0.47332"
"13.46800","1.57425","0.48096"
"13.49400","1.57693","0.48029"
"13.52000","1.57950","0.48317"
"13.54600","1.58202","0.47563"
"13.57200","1.58464","0.47710"
"13.59800","1.58727","0.47133"
"13.62400","1.58984","0.48366"
"13.65000","1.59241","0.48707"
"13.67600","1.59504","0.48040"
"13.70200","1.59755","0.49966"
"13.72800","1.60018","0.49880"
"13.75400","1.60270","0.48062"
"13.78000","1.60532","0.48722"
"13.80600","1.60789","0.49413"
"13.83200","1.61057","0.49042"
"13.85800","1.61320","0.50302"
"13.88400","1.61577","0.50215"
"13.91000","1.61839","0.48190"
"13.93600","1.62107","0.48388"
"13.96200","1.62364","0.48887"
"13.98800","1.62627","0.50510"
"14.01400","1.62884","0.49535"
"14.04000","1.63152","0.48076"
"14.06600","1.63398","0.49472"
"14.09200","1.63661","0.50264"
"14.11800","1.63923","0.50469"
"14.14400","1.64186","0.51290"
"14.17000","1.64438","0.51334"
"14.19600","1.64695","0.50802"
"14.22200","1.64957","0.50484"
"14.24800","1.65220","0.49901"
"14.27400","1.65466","0.49173"
"14.30000","1.65734","0.49662"
"14.32600","1.65996","0.50613"
"14.35200","1.66259","0.51327"
"14.37800","1.66511","0.51978"
"14.40400","1.66779","0.50675"
"14.43000","1.67036","0.50348"
"14.45600","1.67298","0.50656"
"14.48200","1.67555","0.51016"
"14.50800","1.67823","0.51266"
"14.53400","1.68080","0.51622"
"14.56000","1.68343","0.52445"
"14.58600","1.68600","0.51597"
"14.61200","1.68852","0.51514"
"14.63800","1.69120","0.51282"
"14.66400","1.69387","0.51906"
"14.69000","1.69639","0.52468"
"14.71600","1.69896","0.52196"
"14.74200","1.70164","0.51442"
"14.76800","1.70421","0.51126"
"14.79400","1.70673","0.51526"
"14.82000","1.70925","0.52309"
"14.84600","1.71198","0.52572"
"14.87200","1.71455","0.52845"
"14.89800","1.71712","0.52498"
"14.92400","1.71975","0.52891"
"14.95000","1.72237","0.53487"
"14.97600","1.72495","0.52718"
"15.00200","1.72763","0.52883"
"15.02800","1.73020","0.52046"
"15.05400","1.73287","0.51920"
"15.08000","1.73539","0.52987"
"15.10600","1.73807","0.53485"
"15.13200","1.74059","0.53638"
"15.15800","1.74327","0.53001"
"15.18400","1.74584","0.53018"
"15.21000","1.74846","0.52738"
"15.23600","1.75098","0.52529"
"15.26200","1.75366","0.54805"
"15.28800","1.75623","0.53586"
"15.31400","1.75880","0.52361"
"15.34000","1.76132","0.53259"
"15.36600","1.76400","0.53851"
"15.39200","1.76657","0.52450"
"15.41800","1.76914","0.53063"
"15.44400","1.77177","0.53701"
"15.47000","1.77445","0.53505"
"15.49600","1.77696","0.52962"
"15.52200","1.77964","0.52871"
"15.54800","1.78227","0.53520"
"15.57400","1.78495","0.53712"
"15.60000","1.78746","0.53341"
"15.62600","1.79009","0.52459"
"15.65200","1.79266","0.52941"
"15.67800","1.79523","0.52231"
"15.70400","1.79780","0.52159"
"15.73000","1.80048","0.51472"
"15.75600","1.80305","0.51311"
"15.78200","1.80563","0.50525"
"15.80800","1.80820","0.51178"
"15.83400","1.81082","0.52144"
"15.86000","1.81339","0.51638"
"15.88600","1.81596","0.51438"
"15.91200","1.81854","0.52726"
"15.93800","1.82111","0.51469"
"15.96400","1.82373","0.50990"
"15.99000","1.82636","0.51147"
"16.01600","1.82898","0.51239"
"16.04200","1.83161","0.51551"
"16.06800","1.83429","0.51448"
"16.09400","1.83686","0.51348"
"16.12000","1.83948","0.51731"
"16.14600","1.84205","0.51447"
"16.17200","1.84473","0.51071"
"16.19800","1.84720","0.51733"
"16.22400","1.84977","0.52533"
"16.25000","1.85239","0.52914"
"16.27600","1.85507","0.52565"
"16.30200","1.85759","0.52528"
"16.32800","1.86016","0.52578"
"16.35400","1.86273","0.53341"
"16.38000","1.86541","0.52523"
"16.40600","1.86787","0.53549"
"16.43200","1.87050","0.53191"
"16.45800","1.87312","0.53637"
"16.48400","1.87580","0.52681"
"16.51000","1.87832","0.52825"
"16.53600","1.88095","0.53267"
"16.56200","1.88352","0.53350"
"16.58800","1.88625","0.53427"
"16.61400","1.88882","0.53695"
"16.64000","1.89145","0.53170"
"16.66600","1.89402","0.53075"
"16.69200","1.89670","0.54923"
"16.71800","1.89927","0.54521"
"16.74400","1.90179","0.54054"
"16.77000","1.90436","0.53894"
"16.79600","1.90709","0.54921"
"16.82200","1.90961","0.54043"
"16.84800","1.91218","0.54636"
"16.87400","1.91475","0.54557"
"16.90000","1.91743","0.54030"
"16.92600","1.91989","0.54461"
"16.95200","1.92246","0.55288"
"16.97800","1.92520","0.55509"
"17.00400","1.92782","0.55647"
"17.03000","1.93034","0.54100"
"17.05600","1.93296","0.55272"
"17.08200","1.93559","0.56045"
"17.10800","1.93816","0.56072"
"17.13400","1.94079","0.56633"
"17.16000","1.94341","0.56525"
"17.18600","1.94604","0.55699"
"17.21200","1.94866","0.54921"
"17.23800","1.95123","0.55828"
"17.26400","1.95380","0.55810"
"17.29000","1.95643","0.55564"
"17.31600","1.95905","0.54964"
"17.34200","1.96168","0.56535"
"17.36800","1.96420","0.56460"
"17.39400","1.96682","0.57170"
"17.42000","1.96945","0.56962"
"17.44600","1.97202","0.56189"
"17.47200","1.97454","0.56833"
"17.49800","1.97716","0.56944"
"17.52400","1.97979","0.57391"
"17.55000","1.98236","0.56422"
"17.57600","1.98493","0.56938"
"17.60200","1.98766","0.56944"
"17.62800","1.99018","0.58077"
"17.65400","1.99280","0.57593"
"17.68000","1.99543","0.58179"
"17.70600","1.99816","0.57341"
"17.73200","2.00062","0.57653"
"17.75800","2.00325","0.56978"
"17.78400","2.00588","0.56227"
"17.81000","2.00850","0.56669"
"17.83600","2.01102","0.58127"
"17.86200","2.01370","0.58365"
"17.88800","2.01627","0.57700"
"17.91400","2.01889","0.58104"
"17.94000","2.02141","0.58968"
"17.96600","2.02404","0.59100"
"17.99200","2.02655","0.59023"
"18.01800","2.02913","0.59773"
"18.04400","2.03170","0.59644"
"18.07000","2.03432","0.58418"
"18.09600","2.03689","0.58952"
"18.12200","2.03957","0.57732"
"18.14800","2.04214","0.58067"
"18.17400","2.04477","0.58321"
"18.20000","2.04739","0.58177"
"18.22600","2.05007","0.58889"
"18.25200","2.05264","0.58516"
"18.27800","2.05527","0.58668"
"18.30400","2.05784","0.58347"
"18.33000","2.06052","0.58412"
"18.35600","2.06298","0.59049"
"18.38200","2.06561","0.58763"
"18.40800","2.06829","0.60082"
"18.43400","2.07086","0.59831"
"18.46000","2.07337","0.59189"
"18.48600","2.07595","0.59099"
"18.51200","2.07863","0.58955"
"18.53800","2.08114","0.58373"
"18.56400","2.08366","0.58638"
"18.59000","2.08634","0.58793"
"18.61600","2.08896","0.58875"
"18.64200","2.09154","0.59000"
"18.66800","2.09411","0.58757"
"18.69400","2.09673","0.58532"
"18.72000","2.09941","0.59309"
"18.74600","2.10204","0.58825"
"18.77200","2.10466","0.59362"
"18.79800","2.10723","0.58692"
"18.82400","2.10986","0.59619"
"18.85000","2.11248","0.59076"
"18.87600","2.11500","0.59802"
"18.90200","2.11757","0.60903"
"18.92800","2.12030","0.60731"
"18.95400","2.12282","0.60126"
"18.98000","2.12539","0.59169"
"19.00600","2.12796","0.59786"
"19.03200","2.13064","0.60384"
"19.05800","2.13316","0.61290"
"19.08400","2.13568","0.59822"
"19.11000","2.13825","0.59260"
"19.13600","2.14104","0.59864"
"19.16200","2.14350","0.59014"
"19.18800","2.14613","0.59620"
"19.21400","2.14875","0.58838"
"19.24000","2.15138","0.59498"
"19.26600","2.15400","0.60029"
"19.29200","2.15663","0.59519"
"19.31800","2.15925","0.59681"
"19.34400","2.16188","0.59687"
"19.37000","2.16445","0.58659"
"19.39600","2.16707","0.59410"
"19.42200","2.16959","0.59724"
"19.44800","2.17227","0.59905"
"19.47400","2.17489","0.59618"
"19.50000","2.17741","0.60610"
"19.52600","2.17998","0.60792"
"19.55200","2.18266","0.61090"
"19.57800","2.18523","0.60270"
"19.60400","2.18780","0.60524"
"19.63000","2.19032","0.60177"
"19.65600","2.19305","0.59770"
"19.68200","2.19557","0.59917"
"19.70800","2.19820","0.59860"
"19.73400","2.20082","0.59743"
"19.76000","2.20345","0.60078"
"19.78600","2.20596","0.60703"
"19.81200","2.20864","0.60821"
"19.83800","2.21132","0.60754"
"19.86400","2.21389","0.61376"
"19.89000","2.21646","0.61108"
"19.91600","2.21909","0.60901"
"19.94200","2.22166","0.61338"
"19.96800","2.22418","0.61344"
"19.99400","2.22686","0.60972"
"20.02000","2.22948","0.59689"
"20.04600","2.23205","0.58271"
"20.07200","2.23462","0.59265"
"20.09800","2.23725","0.58979"
"20.12400","2.23982","0.59327"
"20.15000","2.24239","0.58613"
"20.17600","2.24496","0.58276"
"20.20200","2.24759","0.59047"
"20.22800","2.25011","0.58594"
"20.25400","2.25279","0.59681"
"20.28000","2.25536","0.60376"
"20.30600","2.25793","0.60223"
"20.33200","2.26055","0.59992"
"20.35800","2.26329","0.59877"
"20.38400","2.26580","0.59154"
"20.41000","2.26843","0.59039"
"20.43600","2.27100","0.59733"
"20.46200","2.27373","0.59970"
"20.48800","2.27620","0.60097"
"20.51400","2.27877","0.59997"
"20.54000","2.28139","0.60118"
"20.56600","2.28407","0.59451"
"20.59200","2.28659","0.60090"
"20.61800","2.28916","0.60563"
"20.64400","2.29179","0.60209"
"20.67000","2.29441","0.60844"
"20.69600","2.29687","0.60843"
"20.72200","2.29950","0.60384"
"20.74800","2.30212","0.60235"
"20.77400","2.30480","0.60808"
"20.80000","2.30732","0.61328"
"20.82600","2.30995","0.61338"
"20.85200","2.31257","0.60449"
"20.87800","2.31525","0.60249"
"20.90400","2.31782","0.61251"
"20.93000","2.32045","0.62065"
"20.95600","2.32302","0.62336"
"20.98200","2.32570","0.60855"
"21.00800","2.32827","0.61511"
"21.03400","2.33079","0.61555"
"21.06000","2.33341","0.62072"
"21.08600","2.33609","0.61875"
"21.11200","2.33861","0.61725"
"21.13800","2.34118","0.62085"
"21.16400","2.34380","0.61995"
