General : End date,"11/2/2022 5:53 PM"
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Strain : Time at removal,,s
Test : Rate 1,"480.00000",mm/min
General : Start date,"11/2/2022"

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.26202","0.03706"
"0.02600","0.30032","0.07066"
"0.05200","0.41502","0.13458"
"0.07800","0.60482","0.22197"
"0.10400","0.85280","0.35288"
"0.13000","1.12441","0.48795"
"0.15600","1.40663","0.65161"
"0.18200","1.67025","0.78588"
"0.20800","1.90757","0.92397"
"0.23400","2.13064","1.04510"
"0.26000","2.34686","1.15830"
"0.28600","2.55954","1.26251"
"0.31200","2.77023","1.35439"
"0.33800","2.97980","1.44476"
"0.36400","3.18868","1.52334"
"0.39000","3.39723","1.61274"
"0.41600","3.60552","1.70169"
"0.44200","3.81375","1.78797"
"0.46800","4.02182","1.86306"
"0.49400","4.22995","1.92410"
"0.52000","4.43796","1.99927"
"0.54600","4.64598","2.07033"
"0.57200","4.85400","2.14932"
"0.59800","5.06196","2.22726"
"0.62400","5.26998","2.29049"
"0.65000","5.47800","2.35442"
"0.67600","5.68602","2.42960"
"0.70200","5.89398","2.51240"
"0.72800","6.10200","2.60683"
"0.75400","6.31002","2.69089"
"0.78000","6.51804","2.79161"
"0.80600","6.72595","2.87286"
"0.83200","6.93396","2.95212"
"0.85800","7.14204","3.05538"
"0.88400","7.35005","3.17551"
"0.91000","7.55796","3.30732"
"0.93600","7.76598","3.45462"
"0.96200","7.97405","3.59303"
"0.98800","8.18196","3.72303"
"1.01400","8.38998","3.86173"
"1.04000","8.59800","4.01159"
"1.06600","8.80602","4.13984"
"1.09200","9.01404","4.25894"
"1.11800","9.22200","4.36948"
"1.14400","9.42996","4.48657"
"1.17000","9.63804","4.60238"
"1.19600","9.84600","4.70895"
"1.21600","10.00602","4.78056"
